county_fips,NAICS_CODE,sector_flag,establishments,nonemployers,is_target_sector
36047,423420,,7.0,,False
36047,42343,,14.0,,False
36047,423430,,14.0,,False
36047,42344,,52.0,,False
36047,423440,,52.0,,False
36047,42345,,91.0,,False
36047,423450,,91.0,,False
36047,42346,,18.0,,False
36047,423460,,18.0,,False
36047,42349,,14.0,,False
36047,423490,,14.0,,False
36047,4235,,55.0,6.0,False
36047,42351,,53.0,,False
36047,423510,,53.0,,False
36047,4236,,237.0,168.0,False
36047,42361,,69.0,,False
36047,423610,,69.0,,False
36047,42362,,66.0,,False
36047,423620,,66.0,,False
36047,42369,,102.0,,False
36047,423690,,102.0,,False
36047,4237,,91.0,54.0,False
36047,42371,,19.0,,False
36047,423710,,19.0,,False
36047,42372,,44.0,,False
36047,423720,,44.0,,False
36047,42373,,17.0,,False
36047,423730,,17.0,,False
36047,42374,,11.0,,False
36047,423740,,11.0,,False
36047,4238,,122.0,47.0,False
36047,42381,,5.0,,False
36047,423810,,5.0,,False
36047,42383,,32.0,,False
36047,423830,,32.0,,False
36047,42384,,46.0,,False
36047,423840,,46.0,,False
36047,42385,,30.0,,False
36047,423850,,30.0,,False
36047,42386,,7.0,,False
36047,423860,,7.0,,False
36047,4239,,342.0,1472.0,False
36047,42391,,19.0,62.0,False
36047,423910,,19.0,,False
36047,42392,,17.0,59.0,False
36047,423920,,17.0,,False
36047,42393,,55.0,32.0,False
36047,423930,,55.0,,False
36047,42394,,109.0,327.0,False
36047,423940,,109.0,,False
36047,42399,,142.0,992.0,False
36047,423990,,142.0,,False
36047,424,,1546.0,1906.0,False
36047,4241,,107.0,36.0,False
36047,42411,,6.0,,False
36047,424110,,6.0,,False
36047,42412,,28.0,,False
36047,424120,,28.0,,False
36047,42413,,73.0,,False
36047,424130,,73.0,,False
36047,4242,,100.0,27.0,False
36047,42421,,100.0,27.0,False
36047,424210,,100.0,,False
36047,4243,,275.0,473.0,False
36047,42431,,43.0,,False
36047,424310,,43.0,,False
36047,42432,,48.0,,False
36047,424320,,48.0,,False
36047,42433,,153.0,,False
36047,424330,,153.0,,False
36047,42434,,31.0,,False
36047,424340,,31.0,,False
36047,4244,,668.0,451.0,False
36047,42441,,103.0,,False
36047,424410,,103.0,,False
36047,42442,,52.0,,False
36047,424420,,52.0,,False
36047,42443,,30.0,,False
36047,424430,,30.0,,False
36047,42444,,5.0,,False
36047,424440,,5.0,,False
36047,42445,,40.0,,False
36047,424450,,40.0,,False
36047,42446,,55.0,,False
36047,424460,,55.0,,False
36047,42447,,49.0,,False
36047,424470,,49.0,,False
36047,42448,,114.0,,False
36047,424480,,114.0,,False
36047,42449,,220.0,,False
36047,424490,,220.0,,False
36047,4245,,11.0,26.0,False
36047,42451,,4.0,,False
36047,424510,,4.0,,False
36047,42459,,5.0,,False
36047,424590,,5.0,,False
36047,4246,,30.0,11.0,False
36047,42461,,8.0,,False
36047,424610,,8.0,,False
36047,42469,,22.0,,False
36047,424690,,22.0,,False
36047,4247,,9.0,3.0,False
36047,42471,,8.0,,False
36047,424710,,8.0,,False
36047,4248,,50.0,74.0,False
36047,42481,,20.0,,False
36047,424810,,20.0,,False
36047,42482,,30.0,,False
36047,424820,,30.0,,False
36047,4249,,296.0,805.0,False
36047,42491,,14.0,7.0,False
36047,424910,,14.0,,False
36047,42492,,11.0,57.0,False
36047,424920,,11.0,,False
36047,42493,,37.0,51.0,False
36047,424930,,37.0,,False
36047,42494,,7.0,27.0,False
36047,424940,,7.0,,False
36047,42495,,19.0,15.0,False
36047,424950,,19.0,,False
36047,42499,,208.0,648.0,False
36047,424990,,208.0,,False
36047,425,,309.0,1334.0,False
36047,4251,,309.0,1334.0,False
36047,42511,,5.0,,False
36047,425110,,5.0,,False
36047,42512,,304.0,1334.0,False
36047,425120,,304.0,,False
36047,44-45,Retail Trade,10114.0,17394.0,True
36047,441,,204.0,1435.0,False
36047,4411,,89.0,907.0,False
36047,44111,,35.0,,False
36047,441110,,35.0,,False
36047,44112,,54.0,907.0,False
36047,441120,,54.0,,False
36047,4412,,10.0,145.0,False
36047,44121,,,32.0,False
36047,44122,,9.0,113.0,False
36047,441222,,,33.0,False
36047,441227,,,80.0,False
36047,441228,,7.0,,False
36047,4413,,105.0,383.0,False
36047,44131,,60.0,,False
36047,441310,,60.0,,False
36047,44132,,45.0,,False
36047,441320,,45.0,,False
36047,442,,374.0,,False
36047,4421,,186.0,,False
36047,44211,,186.0,,False
36047,442110,,186.0,,False
36047,4422,,188.0,,False
36047,44221,,32.0,,False
36047,442210,,32.0,,False
36047,44229,,156.0,,False
36047,442291,,32.0,,False
36047,442299,,124.0,,False
36047,443,,172.0,,False
36047,4431,,172.0,,False
36047,44314,,172.0,,False
36047,443141,,32.0,,False
36047,443142,,140.0,,False
36047,444,,417.0,378.0,False
36047,4441,,390.0,270.0,False
36047,44411,,28.0,30.0,False
36047,444110,,28.0,,False
36047,44412,,26.0,28.0,False
36047,444120,,26.0,,False
36047,44413,,122.0,,False
36047,444130,,122.0,,False
36047,44414,,,57.0,False
36047,44418,,,155.0,False
36047,44419,,214.0,,False
36047,444190,,214.0,,False
36047,4442,,27.0,108.0,False
36047,44421,,11.0,,False
36047,444210,,11.0,,False
36047,44422,,16.0,,False
36047,444220,,16.0,,False
36047,445,,3620.0,3068.0,False
36047,4451,,2599.0,1795.0,False
36047,44511,,1899.0,,False
36047,445110,,1899.0,,False
36047,44512,,700.0,,False
36047,445120,,700.0,,False
36047,44513,,,285.0,False
36047,445132,,,188.0,False
36047,4452,,578.0,1137.0,False
36047,44521,,143.0,,False
36047,445210,,143.0,,False
36047,44522,,100.0,,False
36047,445220,,100.0,,False
36047,44523,,156.0,161.0,False
36047,445230,,156.0,,False
36047,44524,,,100.0,False
36047,44525,,,37.0,False
36047,44529,,179.0,839.0,False
36047,445291,,70.0,,False
36047,445292,,30.0,,False
36047,445299,,79.0,,False
36047,4453,,443.0,136.0,False
36047,44531,,443.0,,False
36047,445310,,443.0,,False
36047,44532,,,136.0,False
36047,446,Retail Trade,1264.0,,True
36047,4461,Retail Trade,1264.0,,True
36047,44611,Retail Trade,810.0,,True
36047,446110,Retail Trade,810.0,,True
36047,44612,Retail Trade,161.0,,True
36047,446120,Retail Trade,161.0,,True
36047,44613,Retail Trade,143.0,,True
36047,446130,Retail Trade,143.0,,True
36047,44619,Retail Trade,150.0,,True
36047,446191,Retail Trade,60.0,,True
36047,446199,Retail Trade,90.0,,True
36047,447,Retail Trade,206.0,,True
36047,4471,Retail Trade,206.0,,True
36047,44711,Retail Trade,123.0,,True
36047,447110,Retail Trade,123.0,,True
36047,44719,Retail Trade,83.0,,True
36047,447190,Retail Trade,83.0,,True
36047,448,Retail Trade,1264.0,,True
36047,4481,Retail Trade,846.0,,True
36047,44811,Retail Trade,124.0,,True
36047,448110,Retail Trade,124.0,,True
36047,44812,Retail Trade,262.0,,True
36047,448120,Retail Trade,262.0,,True
36047,44813,Retail Trade,75.0,,True
36047,448130,Retail Trade,75.0,,True
36047,44814,Retail Trade,167.0,,True
36047,448140,Retail Trade,167.0,,True
36047,44815,Retail Trade,103.0,,True
36047,448150,Retail Trade,103.0,,True
36047,44819,Retail Trade,115.0,,True
36047,448190,Retail Trade,115.0,,True
36047,4482,Retail Trade,207.0,,True
36047,44821,Retail Trade,207.0,,True
36047,448210,Retail Trade,207.0,,True
36047,4483,Retail Trade,211.0,,True
36047,44831,Retail Trade,207.0,,True
36047,448310,Retail Trade,207.0,,True
36047,44832,Retail Trade,4.0,,True
36047,448320,Retail Trade,4.0,,True
36047,449,,,1097.0,False
36047,4491,,,532.0,False
36047,44911,,,152.0,False
36047,44912,,,380.0,False
36047,4492,,,565.0,False
36047,44921,,,565.0,False
36047,451,,214.0,,False
36047,4511,,142.0,,False
36047,45111,,66.0,,False
36047,451110,,66.0,,False
36047,45112,,46.0,,False
36047,451120,,46.0,,False
36047,45113,,16.0,,False
36047,451130,,16.0,,False
36047,45114,,14.0,,False
36047,451140,,14.0,,False
36047,4512,,72.0,,False
36047,45121,,72.0,,False
36047,451211,,50.0,,False
36047,451212,,22.0,,False
36047,452,,427.0,,False
36047,4522,,3.0,,False
36047,45221,,3.0,,False
36047,452210,,3.0,,False
36047,4523,,424.0,,False
36047,45231,,424.0,,False
36047,452311,,14.0,,False
36047,452319,,410.0,,False
36047,453,,766.0,,False
36047,4531,,120.0,,False
36047,45311,,120.0,,False
36047,453110,,120.0,,False
36047,4532,,170.0,,False
36047,45321,,44.0,,False
36047,453210,,44.0,,False
36047,45322,,126.0,,False
36047,453220,,126.0,,False
36047,4533,,106.0,,False
36047,45331,,106.0,,False
36047,453310,,106.0,,False
36047,4539,,370.0,,False
36047,45391,,61.0,,False
36047,453910,,61.0,,False
36047,45392,,60.0,,False
36047,453920,,60.0,,False
36047,45393,,5.0,,False
36047,453930,,5.0,,False
36047,45399,,244.0,,False
36047,453991,,76.0,,False
36047,453998,,168.0,,False
36047,454,,1186.0,,False
36047,4541,,1023.0,,False
36047,45411,,1023.0,,False
36047,454110,,1023.0,,False
36047,4542,,6.0,,False
36047,45421,,6.0,,False
36047,454210,,6.0,,False
36047,4543,,157.0,,False
36047,45431,,26.0,,False
36047,454310,,26.0,,False
36047,45439,,131.0,,False
36047,454390,,131.0,,False
36047,455,,,1336.0,False
36047,456,,,2336.0,False
36047,4561,,,2336.0,False
36047,45611,,,169.0,False
36047,45612,,,1152.0,False
36047,45613,,,95.0,False
36047,45619,,,920.0,False
36047,457,,,47.0,False
36047,4571,,,30.0,False
36047,4572,,,17.0,False
36047,45721,,,17.0,False
36047,458,,,3323.0,False
36047,4581,,,2570.0,False
36047,45811,,,2570.0,False
36047,4582,,,179.0,False
36047,45821,,,179.0,False
36047,4583,,,574.0,False
36047,45831,,,544.0,False
36047,45832,,,30.0,False
36047,459,,,4374.0,False
36047,4591,,,470.0,False
36047,45911,,,88.0,False
36047,45912,,,165.0,False
36047,45913,,,138.0,False
36047,45914,,,79.0,False
36047,4592,,,116.0,False
36047,45921,,,116.0,False
36047,4593,,,256.0,False
36047,45931,,,256.0,False
36047,4594,,,683.0,False
36047,45941,,,71.0,False
36047,45942,,,612.0,False
36047,4595,,,415.0,False
36047,45951,,,415.0,False
36047,4599,,,2434.0,False
36047,45991,,,44.0,False
36047,45992,,,212.0,False
36047,45993,,,3.0,False
36047,45999,,,2175.0,False
36047,48-49,Transportation/Warehousing,2288.0,60070.0,True
36047,481,,7.0,106.0,False
36047,4812,,7.0,,False
36047,48121,,7.0,,False
36047,481211,,5.0,,False
36047,483,,12.0,46.0,False
36047,4831,,9.0,,False
36047,48311,,9.0,,False
36047,483111,,5.0,,False
36047,483113,,3.0,,False
36047,4832,,3.0,,False
36047,48321,,3.0,,False
36047,484,Transportation/Warehousing,1046.0,10783.0,True
36047,4841,Transportation/Warehousing,830.0,10236.0,True
36047,48411,Transportation/Warehousing,357.0,1655.0,True
36047,484110,Transportation/Warehousing,357.0,,True
36047,48412,Transportation/Warehousing,473.0,8581.0,True
36047,484121,Transportation/Warehousing,420.0,,True
36047,484122,Transportation/Warehousing,53.0,,True
36047,4842,Transportation/Warehousing,216.0,547.0,True
36047,48421,Transportation/Warehousing,101.0,,True
36047,484210,Transportation/Warehousing,101.0,,True
36047,48422,Transportation/Warehousing,76.0,,True
36047,484220,Transportation/Warehousing,76.0,,True
36047,48423,Transportation/Warehousing,39.0,,True
36047,484230,Transportation/Warehousing,39.0,,True
36047,485,Transportation/Warehousing,779.0,33762.0,True
36047,4851,Transportation/Warehousing,10.0,73.0,True
36047,48511,Transportation/Warehousing,10.0,73.0,True
36047,485113,Transportation/Warehousing,9.0,,True
36047,4852,Transportation/Warehousing,7.0,37.0,True
36047,48521,Transportation/Warehousing,7.0,37.0,True
36047,485210,Transportation/Warehousing,7.0,,True
36047,4853,Transportation/Warehousing,565.0,31168.0,True
36047,48531,Transportation/Warehousing,323.0,,True
36047,485310,Transportation/Warehousing,323.0,,True
36047,48532,Transportation/Warehousing,242.0,,True
36047,485320,Transportation/Warehousing,242.0,,True
36047,4854,Transportation/Warehousing,43.0,55.0,True
36047,48541,Transportation/Warehousing,43.0,55.0,True
36047,485410,Transportation/Warehousing,43.0,,True
36047,4855,Transportation/Warehousing,19.0,67.0,True
36047,48551,Transportation/Warehousing,19.0,67.0,True
36047,485510,Transportation/Warehousing,19.0,,True
36047,4859,Transportation/Warehousing,135.0,2362.0,True
36047,48599,Transportation/Warehousing,135.0,2362.0,True
36047,485991,Transportation/Warehousing,65.0,,True
36047,485999,Transportation/Warehousing,70.0,,True
36047,486,,3.0,7.0,False
36047,4862,,3.0,,False
36047,48621,,3.0,,False
36047,486210,,3.0,,False
36047,487,,9.0,72.0,False
36047,4871,,3.0,,False
36047,48711,,3.0,,False
36047,487110,,3.0,,False
36047,4872,,6.0,,False
36047,48721,,6.0,,False
36047,487210,,6.0,,False
36047,488,,217.0,1364.0,False
36047,4882,,3.0,,False
36047,48821,,3.0,,False
36047,488210,,3.0,,False
36047,4883,,7.0,,False
36047,48831,,4.0,,False
36047,488310,,4.0,,False
36047,48833,,3.0,,False
36047,488330,,3.0,,False
36047,4884,,44.0,,False
36047,48841,,31.0,,False
36047,488410,,31.0,,False
36047,48849,,13.0,,False
36047,488490,,13.0,,False
36047,4885,,140.0,,False
36047,48851,,140.0,,False
36047,488510,,140.0,,False
36047,4889,,21.0,,False
36047,48899,,21.0,,False
36047,488991,,19.0,,False
36047,492,Transportation/Warehousing,163.0,13732.0,True
36047,4921,Transportation/Warehousing,83.0,,True
36047,49211,Transportation/Warehousing,83.0,,True
36047,492110,Transportation/Warehousing,83.0,,True
36047,4922,Transportation/Warehousing,80.0,,True
36047,49221,Transportation/Warehousing,80.0,,True
36047,492210,Transportation/Warehousing,80.0,,True
36047,493,Transportation/Warehousing,52.0,198.0,True
36047,4931,Transportation/Warehousing,52.0,198.0,True
36047,49311,Transportation/Warehousing,40.0,,True
36047,493110,Transportation/Warehousing,40.0,,True
36047,49313,Transportation/Warehousing,4.0,,True
36047,493130,Transportation/Warehousing,4.0,,True
36047,49319,Transportation/Warehousing,6.0,,True
36047,493190,Transportation/Warehousing,6.0,,True
36047,51,,1644.0,9048.0,False
36047,511,,271.0,,False
36047,5111,,100.0,,False
36047,51111,,19.0,,False
36047,511110,,19.0,,False
36047,51112,,31.0,,False
36047,511120,,31.0,,False
36047,51113,,31.0,,False
36047,511130,,31.0,,False
36047,51119,,17.0,,False
36047,511199,,17.0,,False
36047,5112,,171.0,,False
36047,51121,,171.0,,False
36047,511210,,171.0,,False
36047,512,,802.0,6057.0,False
36047,5121,,705.0,5010.0,False
36047,51211,,549.0,,False
36047,512110,,549.0,,False
36047,51212,,8.0,,False
36047,512120,,8.0,,False
36047,51213,,18.0,,False
36047,512131,,15.0,,False
36047,512132,,3.0,,False
36047,51219,,130.0,,False
36047,512191,,122.0,,False
36047,512199,,8.0,,False
36047,5122,,97.0,1047.0,False
36047,51223,,21.0,,False
36047,512230,,21.0,,False
36047,51224,,41.0,,False
36047,512240,,41.0,,False
36047,51225,,24.0,,False
36047,512250,,24.0,,False
36047,51229,,11.0,,False
36047,512290,,11.0,,False
36047,513,,,936.0,False
36047,515,,13.0,,False
36047,5151,,9.0,,False
36047,51511,,8.0,,False
36047,515112,,8.0,,False
36047,5152,,4.0,,False
36047,51521,,4.0,,False
36047,515210,,4.0,,False
36047,516,,,435.0,False
36047,517,,327.0,303.0,False
36047,5173,,288.0,,False
36047,51731,,288.0,,False
36047,517311,,96.0,,False
36047,517312,,192.0,,False
36047,5174,,4.0,,False
36047,51741,,4.0,,False
36047,517410,,4.0,,False
36047,5179,,35.0,,False
36047,51791,,35.0,,False
36047,517911,,17.0,,False
36047,517919,,18.0,,False
36047,518,,110.0,629.0,False
36047,5182,,110.0,629.0,False
36047,51821,,110.0,629.0,False
36047,518210,,110.0,,False
36047,519,,121.0,688.0,False
36047,5191,,121.0,,False
36047,51911,,3.0,,False
36047,519110,,3.0,,False
36047,51912,,4.0,,False
36047,519120,,4.0,,False
36047,51913,,110.0,,False
36047,519130,,110.0,,False
36047,51919,,4.0,,False
36047,519190,,4.0,,False
36047,5192,,,688.0,False
36047,52,,1546.0,3939.0,False
36047,522,,712.0,480.0,False
36047,5221,,364.0,29.0,False
36047,52211,,289.0,,False
36047,522110,,289.0,,False
36047,52212,,56.0,,False
36047,522120,,56.0,,False
36047,52213,,19.0,,False
36047,522130,,19.0,,False
36047,5222,,94.0,188.0,False
36047,52222,,19.0,,False
36047,522220,,19.0,,False
36047,52229,,75.0,,False
36047,522291,,23.0,,False
36047,522292,,21.0,,False
36047,522298,,30.0,,False
36047,5223,,254.0,263.0,False
36047,52231,,46.0,,False
36047,522310,,46.0,,False
36047,52232,,66.0,,False
36047,522320,,66.0,,False
36047,52239,,142.0,,False
36047,522390,,142.0,,False
36047,523,,231.0,1613.0,False
36047,5231,,71.0,149.0,False
36047,52311,,7.0,,False
36047,523110,,7.0,,False
36047,52312,,54.0,,False
36047,523120,,54.0,,False
36047,52313,,9.0,,False
36047,523130,,9.0,,False
36047,52315,,,95.0,False
36047,52316,,,54.0,False
36047,5232,,,47.0,False
36047,52321,,,47.0,False
36047,5239,,160.0,1417.0,False
36047,52391,,37.0,,False
36047,523910,,37.0,,False
36047,52392,,50.0,,False
36047,523920,,50.0,,False
36047,52393,,42.0,,False
36047,523930,,42.0,,False
36047,52399,,31.0,,False
36047,523991,,24.0,,False
36047,523999,,7.0,,False
36047,524,,587.0,1846.0,False
36047,5241,,52.0,6.0,False
36047,52411,,20.0,,False
36047,524113,,7.0,,False
36047,524114,,13.0,,False
36047,52412,,32.0,,False
36047,524126,,20.0,,False
36047,524127,,8.0,,False
36047,524128,,4.0,,False
36047,5242,,535.0,1840.0,False
36047,52421,,462.0,1379.0,False
36047,524210,,462.0,,False
36047,52429,,73.0,461.0,False
36047,524291,,20.0,,False
36047,524292,,38.0,,False
36047,524298,,15.0,,False
36047,525,,16.0,,False
36047,5259,,16.0,,False
36047,52591,,3.0,,False
36047,525910,,3.0,,False
36047,52599,,13.0,,False
36047,525990,,13.0,,False
36047,53,,4862.0,32851.0,False
36047,531,,4645.0,32174.0,False
36047,5311,,2388.0,18944.0,False
36047,53111,,1965.0,,False
36047,531110,,1965.0,,False
36047,53112,,320.0,,False
36047,531120,,320.0,,False
36047,53113,,75.0,,False
36047,531130,,75.0,,False
36047,53119,,28.0,,False
36047,531190,,28.0,,False
36047,5312,,751.0,3950.0,False
36047,53121,,751.0,3950.0,False
36047,531210,,751.0,,False
36047,5313,,1506.0,9280.0,False
36047,53131,,1291.0,3135.0,False
36047,531311,,1112.0,,False
36047,531312,,179.0,,False
36047,53132,,29.0,79.0,False
36047,531320,,29.0,,False
36047,53139,,186.0,6066.0,False
36047,531390,,186.0,,False
36047,532,,210.0,615.0,False
36047,5321,,80.0,220.0,False
36047,53211,,68.0,,False
36047,532111,,44.0,,False
36047,532112,,24.0,,False
36047,53212,,12.0,,False
36047,532120,,12.0,,False
36047,5322,,73.0,159.0,False
36047,53221,,14.0,20.0,False
36047,532210,,14.0,,False
36047,53228,,59.0,139.0,False
36047,532281,,6.0,4.0,False
36047,532282,,7.0,5.0,False
36047,532283,,7.0,7.0,False
36047,532284,,7.0,18.0,False
36047,532289,,32.0,105.0,False
36047,5323,,9.0,128.0,False
36047,53231,,9.0,128.0,False
36047,532310,,9.0,,False
36047,5324,,48.0,108.0,False
36047,53241,,4.0,,False
36047,532412,,3.0,,False
36047,53242,,3.0,,False
36047,532420,,3.0,,False
36047,53249,,41.0,,False
36047,532490,,41.0,,False
36047,533,,7.0,62.0,False
36047,5331,,7.0,62.0,False
36047,53311,,7.0,62.0,False
36047,533110,,7.0,,False
36047,54,,6865.0,49480.0,False
36047,541,,6865.0,49480.0,False
36047,5411,,754.0,2373.0,False
36047,54111,,694.0,,False
36047,541110,,694.0,,False
36047,54119,,60.0,,False
36047,541191,,29.0,,False
36047,541199,,31.0,,False
36047,5412,,975.0,2905.0,False
36047,54121,,975.0,2905.0,False
36047,541211,,249.0,187.0,False
36047,541213,,213.0,832.0,False
36047,541214,,41.0,32.0,False
36047,541219,,472.0,1854.0,False
36047,5413,,512.0,1938.0,False
36047,54131,,277.0,1113.0,False
36047,541310,,277.0,,False
36047,54132,,34.0,73.0,False
36047,541320,,34.0,,False
36047,54133,,129.0,420.0,False
36047,541330,,129.0,,False
36047,54134,,25.0,160.0,False
36047,541340,,25.0,,False
36047,54135,,24.0,78.0,False
36047,541350,,24.0,,False
36047,54136,,,5.0,False
36047,54137,,8.0,42.0,False
36047,541370,,8.0,,False
36047,54138,,15.0,47.0,False
36047,541380,,15.0,,False
36047,5414,,695.0,6463.0,False
36047,54141,,201.0,,False
36047,541410,,201.0,,False
36047,54142,,21.0,,False
36047,541420,,21.0,,False
36047,54143,,306.0,,False
36047,541430,,306.0,,False
36047,54149,,167.0,,False
36047,541490,,167.0,,False
36047,5415,,861.0,3884.0,False
36047,54151,,861.0,3884.0,False
36047,541511,,426.0,,False
36047,541512,,330.0,,False
36047,541513,,23.0,,False
36047,541519,,82.0,,False
36047,5416,,1721.0,11210.0,False
36047,54161,,1505.0,,False
36047,541611,,761.0,,False
36047,541612,,34.0,,False
36047,541613,,516.0,,False
36047,541614,,36.0,,False
36047,541618,,158.0,,False
36047,54162,,31.0,,False
36047,541620,,31.0,,False
36047,54169,,185.0,,False
36047,541690,,185.0,,False
36047,5417,,71.0,569.0,False
36047,54171,,52.0,,False
36047,541713,,4.0,,False
36047,541714,,11.0,,False
36047,541715,,37.0,,False
36047,54172,,19.0,,False
36047,541720,,19.0,,False
36047,5418,,475.0,3202.0,False
36047,54181,,270.0,,False
36047,541810,,270.0,,False
36047,54182,,101.0,,False
36047,541820,,101.0,,False
36047,54183,,3.0,,False
36047,541830,,3.0,,False
36047,54184,,4.0,,False
36047,541840,,4.0,,False
36047,54185,,22.0,,False
36047,541850,,22.0,,False
36047,54186,,7.0,,False
36047,541860,,7.0,,False
36047,54187,,21.0,,False
36047,541870,,21.0,,False
36047,54189,,47.0,,False
36047,541890,,47.0,,False
36047,5419,,801.0,16936.0,False
36047,54191,,32.0,637.0,False
36047,541910,,32.0,,False
36047,54192,,373.0,3642.0,False
36047,541921,,227.0,,False
36047,541922,,146.0,,False
36047,54193,,30.0,520.0,False
36047,541930,,30.0,,False
36047,54194,,86.0,77.0,False
36047,541940,,86.0,,False
36047,54199,,280.0,12060.0,False
36047,541990,,280.0,,False
36047,55,,89.0,,False
36047,551,,89.0,,False
36047,5511,,89.0,,False
36047,55111,,89.0,,False
36047,551112,,28.0,,False
36047,551114,,61.0,,False
36047,56,,1919.0,17427.0,False
36047,561,,1799.0,17323.0,False
36047,5611,,272.0,3473.0,False
36047,56111,,272.0,3473.0,False
36047,561110,,272.0,,False
36047,5612,,30.0,188.0,False
36047,56121,,30.0,188.0,False
36047,561210,,30.0,,False
36047,5613,,213.0,338.0,False
36047,56131,,82.0,,False
36047,561311,,63.0,,False
36047,561312,,19.0,,False
36047,56132,,97.0,,False
36047,561320,,97.0,,False
36047,56133,,34.0,,False
36047,561330,,34.0,,False
36047,5614,,177.0,2604.0,False
36047,56141,,45.0,1467.0,False
36047,561410,,45.0,,False
36047,56142,,19.0,278.0,False
36047,561421,,7.0,,False
36047,561422,,12.0,,False
36047,56143,,62.0,168.0,False
36047,561431,,42.0,,False
36047,561439,,20.0,,False
36047,56144,,11.0,20.0,False
36047,561440,,11.0,,False
36047,56145,,,11.0,False
36047,56149,,40.0,660.0,False
36047,561492,,8.0,,False
36047,561499,,32.0,,False
36047,5615,,186.0,491.0,False
36047,56151,,145.0,,False
36047,561510,,145.0,,False
36047,56152,,13.0,,False
36047,561520,,13.0,,False
36047,56159,,28.0,,False
36047,561599,,26.0,,False
36047,5616,,234.0,1088.0,False
36047,56161,,126.0,,False
36047,561611,,15.0,,False
36047,561612,,106.0,,False
36047,561613,,5.0,,False
36047,56162,,108.0,,False
36047,561621,,56.0,,False
36047,561622,,52.0,,False
36047,5617,,572.0,7971.0,False
36047,56171,,105.0,89.0,False
36047,561710,,105.0,,False
36047,56172,,272.0,6164.0,False
36047,561720,,272.0,,False
36047,56173,,153.0,387.0,False
36047,561730,,153.0,,False
36047,56174,,15.0,166.0,False
36047,561740,,15.0,,False
36047,56179,,27.0,1165.0,False
36047,561790,,27.0,,False
36047,5619,,115.0,1170.0,False
36047,56191,,15.0,,False
36047,561910,,15.0,,False
36047,56192,,49.0,,False
36047,561920,,49.0,,False
36047,56199,,51.0,,False
36047,561990,,51.0,,False
36047,562,,120.0,104.0,False
36047,5621,,60.0,,False
36047,56211,,60.0,,False
36047,562111,,54.0,,False
36047,562119,,5.0,,False
36047,5622,,4.0,,False
36047,56221,,4.0,,False
36047,5629,,56.0,,False
36047,56291,,36.0,,False
36047,562910,,36.0,,False
36047,56292,,10.0,,False
36047,562920,,10.0,,False
36047,56299,,10.0,,False
36047,562998,,8.0,,False
36047,61,,1335.0,10362.0,False
36047,611,,1335.0,10362.0,False
36047,6111,,340.0,,False
36047,61111,,340.0,,False
36047,611110,,340.0,,False
36047,6112,,8.0,,False
36047,61121,,8.0,,False
36047,611210,,8.0,,False
36047,6113,,29.0,,False
36047,61131,,29.0,,False
36047,611310,,29.0,,False
36047,6114,,51.0,,False
36047,61142,,8.0,,False
36047,611420,,8.0,,False
36047,61143,,41.0,,False
36047,611430,,41.0,,False
36047,6115,,47.0,,False
36047,61151,,47.0,,False
36047,611511,,4.0,,False
36047,611513,,6.0,,False
36047,611519,,37.0,,False
36047,6116,,633.0,,False
36047,61161,,150.0,,False
36047,611610,,150.0,,False
36047,61162,,154.0,,False
36047,611620,,154.0,,False
36047,61163,,17.0,,False
36047,611630,,17.0,,False
36047,61169,,312.0,,False
36047,611691,,177.0,,False
36047,611692,,52.0,,False
36047,611699,,83.0,,False
36047,6117,,227.0,,False
36047,61171,,227.0,,False
36047,611710,,227.0,,False
36047,62,,7409.0,22735.0,False
36047,621,,4612.0,12756.0,False
36047,6211,,1517.0,1733.0,False
36047,62111,,1517.0,1733.0,False
36047,621111,,1428.0,1179.0,False
36047,621112,,89.0,554.0,False
36047,6212,,815.0,527.0,False
36047,62121,,815.0,527.0,False
36047,621210,,815.0,,False
36047,6213,,1441.0,6249.0,False
36047,62131,,109.0,119.0,False
36047,621310,,109.0,,False
36047,62132,,139.0,132.0,False
36047,621320,,139.0,,False
36047,62133,,272.0,2227.0,False
36047,621330,,272.0,,False
36047,62134,,580.0,1652.0,False
36047,621340,,580.0,,False
36047,62139,,341.0,2119.0,False
36047,621391,,125.0,68.0,False
36047,621399,,216.0,2051.0,False
36047,6214,,322.0,219.0,False
36047,62141,,9.0,,False
36047,621410,,9.0,,False
36047,62142,,70.0,,False
36047,621420,,70.0,,False
36047,62149,,243.0,,False
36047,621492,,49.0,,False
36047,621493,,39.0,,False
36047,621498,,155.0,,False
36047,6215,,195.0,283.0,False
36047,62151,,195.0,283.0,False
36047,621511,,91.0,,False
36047,621512,,104.0,,False
36047,6216,,246.0,3331.0,False
36047,62161,,246.0,3331.0,False
36047,621610,,246.0,,False
36047,6219,,76.0,414.0,False
36047,62191,,9.0,,False
36047,621910,,9.0,,False
36047,62199,,67.0,,False
36047,621999,,67.0,,False
36047,622,,19.0,,False
36047,6221,,15.0,,False
36047,62211,,15.0,,False
36047,622110,,15.0,,False
36047,6222,,3.0,,False
36047,62221,,3.0,,False
36047,622210,,3.0,,False
36047,623,,507.0,827.0,False
36047,6231,,80.0,,False
36047,62311,,80.0,,False
36047,623110,,80.0,,False
36047,6232,,360.0,,False
36047,62321,,308.0,,False
36047,623210,,308.0,,False
36047,62322,,52.0,,False
