NAME,NAICS_CODE,NESTAB,state,county,county_fips,sector_flag
"Schenectady County, New York",4442,4,36,093,36093,
"Schenectady County, New York",445,70,36,093,36093,
"Schenectady County, New York",4451,32,36,093,36093,
"Schenectady County, New York",44513,9,36,093,36093,
"Schenectady County, New York",445132,7,36,093,36093,
"Schenectady County, New York",4452,36,36,093,36093,
"Schenectady County, New York",44523,4,36,093,36093,
"Schenectady County, New York",44529,30,36,093,36093,
"Schenectady County, New York",449,39,36,093,36093,
"Schenectady County, New York",4491,21,36,093,36093,
"Schenectady County, New York",44912,19,36,093,36093,
"Schenectady County, New York",4492,18,36,093,36093,
"Schenectady County, New York",44921,18,36,093,36093,
"Schenectady County, New York",455,84,36,093,36093,
"Schenectady County, New York",456,120,36,093,36093,
"Schenectady County, New York",457,4,36,093,36093,
"Schenectady County, New York",4561,120,36,093,36093,
"Schenectady County, New York",45612,64,36,093,36093,
"Schenectady County, New York",45619,54,36,093,36093,
"Schenectady County, New York",4571,3,36,093,36093,
"Schenectady County, New York",4583,26,36,093,36093,
"Schenectady County, New York",458,107,36,093,36093,
"Schenectady County, New York",4581,80,36,093,36093,
"Schenectady County, New York",45811,80,36,093,36093,
"Schenectady County, New York",45831,26,36,093,36093,
"Schenectady County, New York",459,283,36,093,36093,
"Schenectady County, New York",4591,39,36,093,36093,
"Schenectady County, New York",45911,6,36,093,36093,
"Schenectady County, New York",45912,15,36,093,36093,
"Schenectady County, New York",45913,9,36,093,36093,
"Schenectady County, New York",45914,9,36,093,36093,
"Schenectady County, New York",4592,15,36,093,36093,
"Schenectady County, New York",45921,15,36,093,36093,
"Schenectady County, New York",4593,9,36,093,36093,
"Schenectady County, New York",45931,9,36,093,36093,
"Schenectady County, New York",4594,44,36,093,36093,
"Schenectady County, New York",45942,42,36,093,36093,
"Schenectady County, New York",4595,51,36,093,36093,
"Schenectady County, New York",45951,51,36,093,36093,
"Schenectady County, New York",4599,125,36,093,36093,
"Schenectady County, New York",45992,5,36,093,36093,
"Schenectady County, New York",45999,118,36,093,36093,
"Schenectady County, New York",48-49,1666,36,093,36093,Transportation/Warehousing
"Schenectady County, New York",481,5,36,093,36093,
"Schenectady County, New York",484,129,36,093,36093,Transportation/Warehousing
"Schenectady County, New York",4841,118,36,093,36093,Transportation/Warehousing
"Schenectady County, New York",48411,48,36,093,36093,Transportation/Warehousing
"Schenectady County, New York",48412,70,36,093,36093,Transportation/Warehousing
"Schenectady County, New York",4842,11,36,093,36093,Transportation/Warehousing
"Schenectady County, New York",485,605,36,093,36093,Transportation/Warehousing
"Schenectady County, New York",4851,3,36,093,36093,Transportation/Warehousing
"Schenectady County, New York",48511,3,36,093,36093,Transportation/Warehousing
"Schenectady County, New York",4853,554,36,093,36093,Transportation/Warehousing
"Schenectady County, New York",492,881,36,093,36093,Transportation/Warehousing
"Schenectady County, New York",4859,46,36,093,36093,Transportation/Warehousing
"Schenectady County, New York",48599,46,36,093,36093,Transportation/Warehousing
"Schenectady County, New York",488,31,36,093,36093,
"Schenectady County, New York",493,12,36,093,36093,Transportation/Warehousing
"Schenectady County, New York",4931,12,36,093,36093,Transportation/Warehousing
"Schenectady County, New York",51,134,36,093,36093,
"Schenectady County, New York",512,54,36,093,36093,
"Schenectady County, New York",5121,36,36,093,36093,
"Schenectady County, New York",5122,18,36,093,36093,
"Schenectady County, New York",513,21,36,093,36093,
"Schenectady County, New York",516,16,36,093,36093,
"Schenectady County, New York",517,6,36,093,36093,
"Schenectady County, New York",518,19,36,093,36093,
"Schenectady County, New York",5192,18,36,093,36093,
"Schenectady County, New York",5182,19,36,093,36093,
"Schenectady County, New York",51821,19,36,093,36093,
"Schenectady County, New York",519,18,36,093,36093,
"Schenectady County, New York",52,185,36,093,36093,
"Schenectady County, New York",522,5,36,093,36093,
"Schenectady County, New York",5223,3,36,093,36093,
"Schenectady County, New York",523,75,36,093,36093,
"Schenectady County, New York",5231,8,36,093,36093,
"Schenectady County, New York",52315,3,36,093,36093,
"Schenectady County, New York",52316,5,36,093,36093,
"Schenectady County, New York",5239,65,36,093,36093,
"Schenectady County, New York",524,105,36,093,36093,
"Schenectady County, New York",5242,105,36,093,36093,
"Schenectady County, New York",52421,70,36,093,36093,
"Schenectady County, New York",52429,35,36,093,36093,
"Schenectady County, New York",53,1072,36,093,36093,
"Schenectady County, New York",531,1049,36,093,36093,
"Schenectady County, New York",5311,471,36,093,36093,
"Schenectady County, New York",5312,310,36,093,36093,
"Schenectady County, New York",53121,310,36,093,36093,
"Schenectady County, New York",5313,268,36,093,36093,
"Schenectady County, New York",53131,104,36,093,36093,
"Schenectady County, New York",5322,14,36,093,36093,
"Schenectady County, New York",53132,18,36,093,36093,
"Schenectady County, New York",53139,146,36,093,36093,
"Schenectady County, New York",532,23,36,093,36093,
"Schenectady County, New York",53228,13,36,093,36093,
"Schenectady County, New York",532284,6,36,093,36093,
"Schenectady County, New York",532289,7,36,093,36093,
"Schenectady County, New York",5323,4,36,093,36093,
"Schenectady County, New York",53231,4,36,093,36093,
"Schenectady County, New York",5324,3,36,093,36093,
"Schenectady County, New York",54,1253,36,093,36093,
"Schenectady County, New York",541,1253,36,093,36093,
"Schenectady County, New York",5411,117,36,093,36093,
"Schenectady County, New York",5412,140,36,093,36093,
"Schenectady County, New York",54121,140,36,093,36093,
"Schenectady County, New York",541211,14,36,093,36093,
"Schenectady County, New York",541213,34,36,093,36093,
"Schenectady County, New York",541214,3,36,093,36093,
"Schenectady County, New York",541219,89,36,093,36093,
"Schenectady County, New York",5413,80,36,093,36093,
"Schenectady County, New York",54131,10,36,093,36093,
"Schenectady County, New York",54132,8,36,093,36093,
"Schenectady County, New York",54133,36,36,093,36093,
"Schenectady County, New York",54134,6,36,093,36093,
"Schenectady County, New York",5415,109,36,093,36093,
"Schenectady County, New York",54135,13,36,093,36093,
"Schenectady County, New York",54137,4,36,093,36093,
"Schenectady County, New York",5414,82,36,093,36093,
"Schenectady County, New York",54151,109,36,093,36093,
"Schenectady County, New York",5416,308,36,093,36093,
"Schenectady County, New York",5417,16,36,093,36093,
"Schenectady County, New York",5418,59,36,093,36093,
"Schenectady County, New York",5419,342,36,093,36093,
"Schenectady County, New York",54191,7,36,093,36093,
"Schenectady County, New York",54192,84,36,093,36093,
"Schenectady County, New York",54193,14,36,093,36093,
"Schenectady County, New York",54194,4,36,093,36093,
"Schenectady County, New York",5611,64,36,093,36093,
"Schenectady County, New York",54199,233,36,093,36093,
"Schenectady County, New York",56,612,36,093,36093,
"Schenectady County, New York",561,604,36,093,36093,
"Schenectady County, New York",56111,64,36,093,36093,
"Schenectady County, New York",5612,4,36,093,36093,
"Schenectady County, New York",56121,4,36,093,36093,
"Schenectady County, New York",5613,4,36,093,36093,
"Schenectady County, New York",5614,73,36,093,36093,
"Schenectady County, New York",56141,31,36,093,36093,
"Schenectady County, New York",56142,15,36,093,36093,
"Schenectady County, New York",56143,4,36,093,36093,
"Schenectady County, New York",56149,21,36,093,36093,
"Schenectady County, New York",5615,19,36,093,36093,
"Schenectady County, New York",5616,20,36,093,36093,
"Schenectady County, New York",5617,400,36,093,36093,
"Schenectady County, New York",56171,4,36,093,36093,
"Schenectady County, New York",56172,230,36,093,36093,
"Schenectady County, New York",56173,127,36,093,36093,
"Schenectady County, New York",56174,8,36,093,36093,
"Schenectady County, New York",56179,31,36,093,36093,
"Schenectady County, New York",5619,20,36,093,36093,
"Schenectady County, New York",562,8,36,093,36093,
"Schenectady County, New York",61,362,36,093,36093,
"Schenectady County, New York",611,362,36,093,36093,
"Schenectady County, New York",62,855,36,093,36093,
"Schenectady County, New York",621,428,36,093,36093,
"Schenectady County, New York",6211,67,36,093,36093,
"Schenectady County, New York",62111,67,36,093,36093,
"Schenectady County, New York",621111,52,36,093,36093,
"Schenectady County, New York",621112,15,36,093,36093,
"Schenectady County, New York",6212,16,36,093,36093,
"Schenectady County, New York",62121,16,36,093,36093,
"Schenectady County, New York",6213,195,36,093,36093,
"Schenectady County, New York",62139,88,36,093,36093,
"Schenectady County, New York",62131,3,36,093,36093,
"Schenectady County, New York",62133,70,36,093,36093,
"Schenectady County, New York",62134,33,36,093,36093,
"Schenectady County, New York",62161,132,36,093,36093,
"Schenectady County, New York",621399,86,36,093,36093,
"Schenectady County, New York",6214,3,36,093,36093,
"Schenectady County, New York",6216,132,36,093,36093,
"Schenectady County, New York",6219,13,36,093,36093,
"Schenectady County, New York",623,29,36,093,36093,
"Schenectady County, New York",624,398,36,093,36093,
"Schenectady County, New York",6241,77,36,093,36093,
"Schenectady County, New York",6243,3,36,093,36093,
"Schenectady County, New York",62431,3,36,093,36093,
"Schenectady County, New York",6244,317,36,093,36093,
"Schenectady County, New York",62441,317,36,093,36093,
"Schenectady County, New York",71,658,36,093,36093,
"Schenectady County, New York",711,583,36,093,36093,
"Schenectady County, New York",7111,39,36,093,36093,
"Schenectady County, New York",7112,98,36,093,36093,
"Schenectady County, New York",71121,98,36,093,36093,
"Schenectady County, New York",7113,19,36,093,36093,
"Schenectady County, New York",7114,22,36,093,36093,
"Schenectady County, New York",71141,22,36,093,36093,
"Schenectady County, New York",7115,405,36,093,36093,
"Schenectady County, New York",71151,405,36,093,36093,
"Schenectady County, New York",712,4,36,093,36093,
"Schenectady County, New York",7121,4,36,093,36093,
"Schenectady County, New York",713,71,36,093,36093,
"Schenectady County, New York",7132,10,36,093,36093,
"Schenectady County, New York",7139,60,36,093,36093,
"Schenectady County, New York",72,167,36,093,36093,Food Services
"Schenectady County, New York",721,22,36,093,36093,Food Services
"Schenectady County, New York",7211,19,36,093,36093,Food Services
"Schenectady County, New York",722,145,36,093,36093,Food Services
"Schenectady County, New York",7223,100,36,093,36093,Food Services
"Schenectady County, New York",7224,9,36,093,36093,Food Services
"Schenectady County, New York",72241,9,36,093,36093,Food Services
"Schenectady County, New York",7225,36,36,093,36093,Food Services
"Schenectady County, New York",72251,36,36,093,36093,Food Services
"Schenectady County, New York",722511,13,36,093,36093,Food Services
"Schenectady County, New York",722513,14,36,093,36093,Food Services
"Schenectady County, New York",811,169,36,093,36093,
"Schenectady County, New York",722514,3,36,093,36093,Food Services
"Schenectady County, New York",722515,6,36,093,36093,Food Services
"Schenectady County, New York",81,1081,36,093,36093,
"Schenectady County, New York",8111,91,36,093,36093,
"Schenectady County, New York",81111,48,36,093,36093,
"Schenectady County, New York",81112,16,36,093,36093,
"Schenectady County, New York",81119,27,36,093,36093,
"Schenectady County, New York",8112,13,36,093,36093,
"Schenectady County, New York",81121,13,36,093,36093,
"Schenectady County, New York",8113,7,36,093,36093,
"Schenectady County, New York",81131,7,36,093,36093,
"Schenectady County, New York",8114,58,36,093,36093,
"Schenectady County, New York",81141,10,36,093,36093,
"Schenectady County, New York",81142,4,36,093,36093,
"Schenectady County, New York",81149,44,36,093,36093,
"Schenectady County, New York",812,836,36,093,36093,
"Schenectady County, New York",8121,562,36,093,36093,
"Schenectady County, New York",81211,497,36,093,36093,
"Schenectady County, New York",812111,80,36,093,36093,
"Schenectady County, New York",812112,393,36,093,36093,
"Schenectady County, New York",812113,24,36,093,36093,
"Schenectady County, New York",81219,65,36,093,36093,
"Schenectady County, New York",8122,6,36,093,36093,
"Schenectady County, New York",81221,6,36,093,36093,
"Schenectady County, New York",8123,10,36,093,36093,
"Schenectady County, New York",81231,5,36,093,36093,
"Schenectady County, New York",81232,5,36,093,36093,
"Schenectady County, New York",8129,258,36,093,36093,
"Schenectady County, New York",81291,45,36,093,36093,
"Schenectady County, New York",81299,209,36,093,36093,
"Schenectady County, New York",813,76,36,093,36093,
