NAME,NAICS_CODE,ESTAB,LFO,EMPSZES,state,county,county_fips,sector_flag
"Broward County, Florida",311920,9,001,001,12,011,12011,
"Broward County, Florida",31194,4,001,001,12,011,12011,
"Broward County, Florida",311942,3,001,001,12,011,12011,
"Broward County, Florida",31199,13,001,001,12,011,12011,
"Broward County, Florida",311991,9,001,001,12,011,12011,
"Broward County, Florida",311999,4,001,001,12,011,12011,
"Broward County, Florida",312,28,001,001,12,011,12011,
"Broward County, Florida",3121,26,001,001,12,011,12011,
"Broward County, Florida",31211,6,001,001,12,011,12011,
"Broward County, Florida",312113,3,001,001,12,011,12011,
"Broward County, Florida",31212,15,001,001,12,011,12011,
"Broward County, Florida",312120,15,001,001,12,011,12011,
"Broward County, Florida",31214,4,001,001,12,011,12011,
"Broward County, Florida",312140,4,001,001,12,011,12011,
"Broward County, Florida",313,11,001,001,12,011,12011,
"Broward County, Florida",3132,4,001,001,12,011,12011,
"Broward County, Florida",3133,5,001,001,12,011,12011,
"Broward County, Florida",31331,3,001,001,12,011,12011,
"Broward County, Florida",313310,3,001,001,12,011,12011,
"Broward County, Florida",314,46,001,001,12,011,12011,
"Broward County, Florida",3141,11,001,001,12,011,12011,
"Broward County, Florida",31412,10,001,001,12,011,12011,
"Broward County, Florida",314120,10,001,001,12,011,12011,
"Broward County, Florida",3149,35,001,001,12,011,12011,
"Broward County, Florida",31491,16,001,001,12,011,12011,
"Broward County, Florida",314999,18,001,001,12,011,12011,
"Broward County, Florida",238290,63,001,001,12,011,12011,
"Broward County, Florida",238390,75,001,001,12,011,12011,
"Broward County, Florida",2389,422,001,001,12,011,12011,
"Broward County, Florida",23891,115,001,001,12,011,12011,
"Broward County, Florida",238910,115,001,001,12,011,12011,
"Broward County, Florida",314910,16,001,001,12,011,12011,
"Broward County, Florida",31499,19,001,001,12,011,12011,
"Broward County, Florida",315,27,001,001,12,011,12011,
"Broward County, Florida",3152,17,001,001,12,011,12011,
"Broward County, Florida",31521,6,001,001,12,011,12011,
"Broward County, Florida",315210,6,001,001,12,011,12011,
"Broward County, Florida",31522,3,001,001,12,011,12011,
"Broward County, Florida",315220,3,001,001,12,011,12011,
"Broward County, Florida",31524,5,001,001,12,011,12011,
"Broward County, Florida",315240,5,001,001,12,011,12011,
"Broward County, Florida",31528,3,001,001,12,011,12011,
"Broward County, Florida",315280,3,001,001,12,011,12011,
"Broward County, Florida",3159,9,001,001,12,011,12011,
"Broward County, Florida",31599,9,001,001,12,011,12011,
"Broward County, Florida",315990,9,001,001,12,011,12011,
"Broward County, Florida",316,3,001,001,12,011,12011,
"Broward County, Florida",321,48,001,001,12,011,12011,
"Broward County, Florida",3212,3,001,001,12,011,12011,
"Broward County, Florida",32121,3,001,001,12,011,12011,
"Broward County, Florida",3219,45,001,001,12,011,12011,
"Broward County, Florida",32191,16,001,001,12,011,12011,
"Broward County, Florida",321911,9,001,001,12,011,12011,
"Broward County, Florida",321918,7,001,001,12,011,12011,
"Broward County, Florida",32192,6,001,001,12,011,12011,
"Broward County, Florida",321920,6,001,001,12,011,12011,
"Broward County, Florida",32199,23,001,001,12,011,12011,
"Broward County, Florida",321999,21,001,001,12,011,12011,
"Broward County, Florida",322,12,001,001,12,011,12011,
"Broward County, Florida",3222,12,001,001,12,011,12011,
"Broward County, Florida",32221,7,001,001,12,011,12011,
"Broward County, Florida",322211,3,001,001,12,011,12011,
"Broward County, Florida",322212,4,001,001,12,011,12011,
"Broward County, Florida",323,199,001,001,12,011,12011,
"Broward County, Florida",3231,199,001,001,12,011,12011,
"Broward County, Florida",32311,189,001,001,12,011,12011,
"Broward County, Florida",323111,134,001,001,12,011,12011,
"Broward County, Florida",323113,52,001,001,12,011,12011,
"Broward County, Florida",323117,3,001,001,12,011,12011,
"Broward County, Florida",32312,10,001,001,12,011,12011,
"Broward County, Florida",323120,10,001,001,12,011,12011,
"Broward County, Florida",324,10,001,001,12,011,12011,
"Broward County, Florida",325,81,001,001,12,011,12011,
"Broward County, Florida",3241,10,001,001,12,011,12011,
"Broward County, Florida",32412,8,001,001,12,011,12011,
"Broward County, Florida",324121,6,001,001,12,011,12011,
"Broward County, Florida",3251,5,001,001,12,011,12011,
"Broward County, Florida",3252,3,001,001,12,011,12011,
"Broward County, Florida",32521,3,001,001,12,011,12011,
"Broward County, Florida",3253,3,001,001,12,011,12011,
"Broward County, Florida",3254,30,001,001,12,011,12011,
"Broward County, Florida",32541,30,001,001,12,011,12011,
"Broward County, Florida",325411,9,001,001,12,011,12011,
"Broward County, Florida",325412,16,001,001,12,011,12011,
"Broward County, Florida",325413,3,001,001,12,011,12011,
"Broward County, Florida",3255,11,001,001,12,011,12011,
"Broward County, Florida",32551,9,001,001,12,011,12011,
"Broward County, Florida",325510,9,001,001,12,011,12011,
"Broward County, Florida",3256,22,001,001,12,011,12011,
"Broward County, Florida",32561,8,001,001,12,011,12011,
"Broward County, Florida",325611,6,001,001,12,011,12011,
"Broward County, Florida",32562,14,001,001,12,011,12011,
"Broward County, Florida",325620,14,001,001,12,011,12011,
"Broward County, Florida",3259,7,001,001,12,011,12011,
"Broward County, Florida",32599,5,001,001,12,011,12011,
"Broward County, Florida",325998,4,001,001,12,011,12011,
"Broward County, Florida",326,46,001,001,12,011,12011,
"Broward County, Florida",3261,42,001,001,12,011,12011,
"Broward County, Florida",32611,9,001,001,12,011,12011,
"Broward County, Florida",326111,3,001,001,12,011,12011,
"Broward County, Florida",326112,4,001,001,12,011,12011,
"Broward County, Florida",32613,3,001,001,12,011,12011,
"Broward County, Florida",326130,3,001,001,12,011,12011,
"Broward County, Florida",32615,5,001,001,12,011,12011,
"Broward County, Florida",326150,5,001,001,12,011,12011,
"Broward County, Florida",32619,19,001,001,12,011,12011,
"Broward County, Florida",326199,18,001,001,12,011,12011,
"Broward County, Florida",3262,4,001,001,12,011,12011,
"Broward County, Florida",327,66,001,001,12,011,12011,
"Broward County, Florida",3272,22,001,001,12,011,12011,
"Broward County, Florida",32721,22,001,001,12,011,12011,
"Broward County, Florida",327215,20,001,001,12,011,12011,
"Broward County, Florida",3273,23,001,001,12,011,12011,
"Broward County, Florida",32732,11,001,001,12,011,12011,
"Broward County, Florida",327320,11,001,001,12,011,12011,
"Broward County, Florida",32733,4,001,001,12,011,12011,
"Broward County, Florida",327331,4,001,001,12,011,12011,
"Broward County, Florida",32739,8,001,001,12,011,12011,
"Broward County, Florida",327390,8,001,001,12,011,12011,
"Broward County, Florida",3279,17,001,001,12,011,12011,
"Broward County, Florida",3312,5,001,001,12,011,12011,
"Broward County, Florida",32799,17,001,001,12,011,12011,
"Broward County, Florida",327991,14,001,001,12,011,12011,
"Broward County, Florida",331,7,001,001,12,011,12011,
"Broward County, Florida",33122,4,001,001,12,011,12011,
"Broward County, Florida",332,163,001,001,12,011,12011,
"Broward County, Florida",3321,5,001,001,12,011,12011,
"Broward County, Florida",33211,5,001,001,12,011,12011,
"Broward County, Florida",3322,6,001,001,12,011,12011,
"Broward County, Florida",33221,6,001,001,12,011,12011,
"Broward County, Florida",332216,5,001,001,12,011,12011,
"Broward County, Florida",3323,62,001,001,12,011,12011,
"Broward County, Florida",33231,26,001,001,12,011,12011,
"Broward County, Florida",332311,3,001,001,12,011,12011,
"Broward County, Florida",332312,21,001,001,12,011,12011,
"Broward County, Florida",33232,36,001,001,12,011,12011,
"Broward County, Florida",332321,8,001,001,12,011,12011,
"Broward County, Florida",332322,13,001,001,12,011,12011,
"Broward County, Florida",332323,15,001,001,12,011,12011,
"Broward County, Florida",3325,6,001,001,12,011,12011,
"Broward County, Florida",33251,6,001,001,12,011,12011,
"Broward County, Florida",332510,6,001,001,12,011,12011,
"Broward County, Florida",3326,3,001,001,12,011,12011,
"Broward County, Florida",33261,3,001,001,12,011,12011,
"Broward County, Florida",3327,41,001,001,12,011,12011,
"Broward County, Florida",332721,4,001,001,12,011,12011,
"Broward County, Florida",33271,35,001,001,12,011,12011,
"Broward County, Florida",332710,35,001,001,12,011,12011,
"Broward County, Florida",33272,6,001,001,12,011,12011,
"Broward County, Florida",3328,14,001,001,12,011,12011,
"Broward County, Florida",33281,14,001,001,12,011,12011,
"Broward County, Florida",332812,7,001,001,12,011,12011,
"Broward County, Florida",332813,6,001,001,12,011,12011,
"Broward County, Florida",3329,24,001,001,12,011,12011,
"Broward County, Florida",33291,4,001,001,12,011,12011,
"Broward County, Florida",33299,20,001,001,12,011,12011,
"Broward County, Florida",332994,5,001,001,12,011,12011,
"Broward County, Florida",332996,4,001,001,12,011,12011,
"Broward County, Florida",332999,11,001,001,12,011,12011,
"Broward County, Florida",333,94,001,001,12,011,12011,
"Broward County, Florida",3331,5,001,001,12,011,12011,
"Broward County, Florida",33311,4,001,001,12,011,12011,
"Broward County, Florida",333111,4,001,001,12,011,12011,
"Broward County, Florida",3332,17,001,001,12,011,12011,
"Broward County, Florida",33324,17,001,001,12,011,12011,
"Broward County, Florida",333241,3,001,001,12,011,12011,
"Broward County, Florida",333249,12,001,001,12,011,12011,
"Broward County, Florida",3333,13,001,001,12,011,12011,
"Broward County, Florida",33331,13,001,001,12,011,12011,
"Broward County, Florida",33341,20,001,001,12,011,12011,
"Broward County, Florida",333314,4,001,001,12,011,12011,
"Broward County, Florida",333318,9,001,001,12,011,12011,
"Broward County, Florida",3334,20,001,001,12,011,12011,
"Broward County, Florida",333413,6,001,001,12,011,12011,
"Broward County, Florida",333415,12,001,001,12,011,12011,
"Broward County, Florida",3335,8,001,001,12,011,12011,
"Broward County, Florida",33351,8,001,001,12,011,12011,
"Broward County, Florida",333517,4,001,001,12,011,12011,
"Broward County, Florida",3336,4,001,001,12,011,12011,
"Broward County, Florida",33361,4,001,001,12,011,12011,
"Broward County, Florida",3339,27,001,001,12,011,12011,
"Broward County, Florida",33391,4,001,001,12,011,12011,
"Broward County, Florida",333914,3,001,001,12,011,12011,
"Broward County, Florida",33392,9,001,001,12,011,12011,
"Broward County, Florida",333921,3,001,001,12,011,12011,
"Broward County, Florida",333923,5,001,001,12,011,12011,
"Broward County, Florida",33399,14,001,001,12,011,12011,
"Broward County, Florida",333992,4,001,001,12,011,12011,
"Broward County, Florida",333999,7,001,001,12,011,12011,
"Broward County, Florida",334,71,001,001,12,011,12011,
"Broward County, Florida",3341,4,001,001,12,011,12011,
"Broward County, Florida",33411,4,001,001,12,011,12011,
"Broward County, Florida",3342,12,001,001,12,011,12011,
"Broward County, Florida",33422,10,001,001,12,011,12011,
"Broward County, Florida",334220,10,001,001,12,011,12011,
"Broward County, Florida",3343,5,001,001,12,011,12011,
"Broward County, Florida",33431,5,001,001,12,011,12011,
"Broward County, Florida",334310,5,001,001,12,011,12011,
"Broward County, Florida",3344,15,001,001,12,011,12011,
"Broward County, Florida",33441,15,001,001,12,011,12011,
"Broward County, Florida",334418,9,001,001,12,011,12011,
"Broward County, Florida",3345,33,001,001,12,011,12011,
"Broward County, Florida",33451,33,001,001,12,011,12011,
"Broward County, Florida",334510,7,001,001,12,011,12011,
"Broward County, Florida",334511,7,001,001,12,011,12011,
"Broward County, Florida",334513,6,001,001,12,011,12011,
"Broward County, Florida",334515,5,001,001,12,011,12011,
"Broward County, Florida",334519,4,001,001,12,011,12011,
"Broward County, Florida",335,36,001,001,12,011,12011,
"Broward County, Florida",3352,3,001,001,12,011,12011,
"Broward County, Florida",3351,8,001,001,12,011,12011,
"Broward County, Florida",33512,8,001,001,12,011,12011,
"Broward County, Florida",335122,7,001,001,12,011,12011,
"Broward County, Florida",33521,3,001,001,12,011,12011,
"Broward County, Florida",335210,3,001,001,12,011,12011,
"Broward County, Florida",3353,7,001,001,12,011,12011,
"Broward County, Florida",33531,7,001,001,12,011,12011,
"Broward County, Florida",3359,18,001,001,12,011,12011,
"Broward County, Florida",33592,5,001,001,12,011,12011,
"Broward County, Florida",335929,3,001,001,12,011,12011,
"Broward County, Florida",33599,10,001,001,12,011,12011,
"Broward County, Florida",335999,9,001,001,12,011,12011,
"Broward County, Florida",336,89,001,001,12,011,12011,
"Broward County, Florida",3362,3,001,001,12,011,12011,
"Broward County, Florida",33621,3,001,001,12,011,12011,
"Broward County, Florida",3363,20,001,001,12,011,12011,
"Broward County, Florida",33631,4,001,001,12,011,12011,
"Broward County, Florida",33639,7,001,001,12,011,12011,
"Broward County, Florida",336310,4,001,001,12,011,12011,
"Broward County, Florida",33632,4,001,001,12,011,12011,
"Broward County, Florida",336320,4,001,001,12,011,12011,
"Broward County, Florida",336390,7,001,001,12,011,12011,
"Broward County, Florida",3364,24,001,001,12,011,12011,
"Broward County, Florida",33641,24,001,001,12,011,12011,
"Broward County, Florida",336412,11,001,001,12,011,12011,
"Broward County, Florida",336413,12,001,001,12,011,12011,
"Broward County, Florida",3366,39,001,001,12,011,12011,
"Broward County, Florida",33661,39,001,001,12,011,12011,
"Broward County, Florida",336611,12,001,001,12,011,12011,
"Broward County, Florida",336612,27,001,001,12,011,12011,
"Broward County, Florida",3369,3,001,001,12,011,12011,
"Broward County, Florida",33699,3,001,001,12,011,12011,
"Broward County, Florida",336991,3,001,001,12,011,12011,
"Broward County, Florida",337,117,001,001,12,011,12011,
"Broward County, Florida",3371,82,001,001,12,011,12011,
"Broward County, Florida",33711,58,001,001,12,011,12011,
"Broward County, Florida",337110,58,001,001,12,011,12011,
"Broward County, Florida",33712,24,001,001,12,011,12011,
"Broward County, Florida",337121,5,001,001,12,011,12011,
"Broward County, Florida",337122,11,001,001,12,011,12011,
"Broward County, Florida",337124,3,001,001,12,011,12011,
"Broward County, Florida",337127,4,001,001,12,011,12011,
"Broward County, Florida",3372,24,001,001,12,011,12011,
"Broward County, Florida",33721,24,001,001,12,011,12011,
"Broward County, Florida",337212,16,001,001,12,011,12011,
"Broward County, Florida",337214,3,001,001,12,011,12011,
"Broward County, Florida",337215,4,001,001,12,011,12011,
"Broward County, Florida",3379,11,001,001,12,011,12011,
"Broward County, Florida",33791,3,001,001,12,011,12011,
"Broward County, Florida",337910,3,001,001,12,011,12011,
"Broward County, Florida",33792,8,001,001,12,011,12011,
"Broward County, Florida",337920,8,001,001,12,011,12011,
"Broward County, Florida",3391,76,001,001,12,011,12011,
"Broward County, Florida",33911,76,001,001,12,011,12011,
"Broward County, Florida",339112,9,001,001,12,011,12011,
"Broward County, Florida",339113,8,001,001,12,011,12011,
"Broward County, Florida",339114,5,001,001,12,011,12011,
"Broward County, Florida",339115,5,001,001,12,011,12011,
"Broward County, Florida",339116,49,001,001,12,011,12011,
"Broward County, Florida",3399,91,001,001,12,011,12011,
"Broward County, Florida",33991,12,001,001,12,011,12011,
"Broward County, Florida",339910,12,001,001,12,011,12011,
"Broward County, Florida",33992,10,001,001,12,011,12011,
"Broward County, Florida",339920,10,001,001,12,011,12011,
"Broward County, Florida",33995,41,001,001,12,011,12011,
"Broward County, Florida",339950,41,001,001,12,011,12011,
"Broward County, Florida",33999,26,001,001,12,011,12011,
"Broward County, Florida",339991,3,001,001,12,011,12011,
"Broward County, Florida",339999,20,001,001,12,011,12011,
"Broward County, Florida",42,4361,001,001,12,011,12011,
"Broward County, Florida",42313,25,001,001,12,011,12011,
"Broward County, Florida",423130,25,001,001,12,011,12011,
"Broward County, Florida",42314,13,001,001,12,011,12011,
"Broward County, Florida",423140,13,001,001,12,011,12011,
"Broward County, Florida",4232,155,001,001,12,011,12011,
"Broward County, Florida",42321,61,001,001,12,011,12011,
"Broward County, Florida",423210,61,001,001,12,011,12011,
"Broward County, Florida",42322,94,001,001,12,011,12011,
"Broward County, Florida",423220,94,001,001,12,011,12011,
"Broward County, Florida",4233,147,001,001,12,011,12011,
"Broward County, Florida",42331,53,001,001,12,011,12011,
"Broward County, Florida",423310,53,001,001,12,011,12011,
"Broward County, Florida",42332,25,001,001,12,011,12011,
"Broward County, Florida",423320,25,001,001,12,011,12011,
"Broward County, Florida",42333,24,001,001,12,011,12011,
"Broward County, Florida",423390,45,001,001,12,011,12011,
"Broward County, Florida",339,167,001,001,12,011,12011,
"Broward County, Florida",423,2575,001,001,12,011,12011,
"Broward County, Florida",4231,215,001,001,12,011,12011,
"Broward County, Florida",42311,53,001,001,12,011,12011,
"Broward County, Florida",423110,53,001,001,12,011,12011,
"Broward County, Florida",42312,124,001,001,12,011,12011,
"Broward County, Florida",423120,124,001,001,12,011,12011,
"Broward County, Florida",423330,24,001,001,12,011,12011,
"Broward County, Florida",42339,45,001,001,12,011,12011,
"Broward County, Florida",4234,403,001,001,12,011,12011,
"Broward County, Florida",42341,9,001,001,12,011,12011,
"Broward County, Florida",423410,9,001,001,12,011,12011,
"Broward County, Florida",42342,47,001,001,12,011,12011,
"Broward County, Florida",423420,47,001,001,12,011,12011,
"Broward County, Florida",42343,85,001,001,12,011,12011,
"Broward County, Florida",423430,85,001,001,12,011,12011,
"Broward County, Florida",42344,43,001,001,12,011,12011,
"Broward County, Florida",423440,43,001,001,12,011,12011,
"Broward County, Florida",42345,176,001,001,12,011,12011,
"Broward County, Florida",423450,176,001,001,12,011,12011,
"Broward County, Florida",42346,19,001,001,12,011,12011,
"Broward County, Florida",423460,19,001,001,12,011,12011,
"Broward County, Florida",42349,24,001,001,12,011,12011,
"Broward County, Florida",423490,24,001,001,12,011,12011,
"Broward County, Florida",4235,63,001,001,12,011,12011,
"Broward County, Florida",42361,165,001,001,12,011,12011,
"Broward County, Florida",423610,165,001,001,12,011,12011,
"Broward County, Florida",42362,39,001,001,12,011,12011,
"Broward County, Florida",423620,39,001,001,12,011,12011,
"Broward County, Florida",42369,167,001,001,12,011,12011,
"Broward County, Florida",423690,167,001,001,12,011,12011,
"Broward County, Florida",4237,176,001,001,12,011,12011,
"Broward County, Florida",42372,42,001,001,12,011,12011,
"Broward County, Florida",423720,42,001,001,12,011,12011,
"Broward County, Florida",42373,46,001,001,12,011,12011,
"Broward County, Florida",423730,46,001,001,12,011,12011,
"Broward County, Florida",42374,17,001,001,12,011,12011,
"Broward County, Florida",423740,17,001,001,12,011,12011,
"Broward County, Florida",4238,566,001,001,12,011,12011,
"Broward County, Florida",42381,34,001,001,12,011,12011,
"Broward County, Florida",423810,34,001,001,12,011,12011,
"Broward County, Florida",42382,12,001,001,12,011,12011,
"Broward County, Florida",423820,12,001,001,12,011,12011,
"Broward County, Florida",42383,234,001,001,12,011,12011,
"Broward County, Florida",423830,234,001,001,12,011,12011,
"Broward County, Florida",42384,55,001,001,12,011,12011,
"Broward County, Florida",423840,55,001,001,12,011,12011,
"Broward County, Florida",42385,70,001,001,12,011,12011,
"Broward County, Florida",423860,161,001,001,12,011,12011,
"Broward County, Florida",4239,479,001,001,12,011,12011,
"Broward County, Florida",42391,106,001,001,12,011,12011,
"Broward County, Florida",42392,26,001,001,12,011,12011,
"Broward County, Florida",423920,26,001,001,12,011,12011,
"Broward County, Florida",42393,32,001,001,12,011,12011,
"Broward County, Florida",423930,32,001,001,12,011,12011,
"Broward County, Florida",42394,106,001,001,12,011,12011,
"Broward County, Florida",423940,106,001,001,12,011,12011,
"Broward County, Florida",42399,209,001,001,12,011,12011,
"Broward County, Florida",423990,209,001,001,12,011,12011,
"Broward County, Florida",424,1267,001,001,12,011,12011,
"Broward County, Florida",4241,75,001,001,12,011,12011,
"Broward County, Florida",42411,9,001,001,12,011,12011,
"Broward County, Florida",424110,9,001,001,12,011,12011,
"Broward County, Florida",42412,23,001,001,12,011,12011,
"Broward County, Florida",424120,23,001,001,12,011,12011,
"Broward County, Florida",42413,43,001,001,12,011,12011,
"Broward County, Florida",424130,43,001,001,12,011,12011,
"Broward County, Florida",4242,151,001,001,12,011,12011,
"Broward County, Florida",42421,151,001,001,12,011,12011,
"Broward County, Florida",424210,151,001,001,12,011,12011,
"Broward County, Florida",4243,151,001,001,12,011,12011,
"Broward County, Florida",42431,24,001,001,12,011,12011,
"Broward County, Florida",424310,24,001,001,12,011,12011,
"Broward County, Florida",42432,44,001,001,12,011,12011,
"Broward County, Florida",424320,44,001,001,12,011,12011,
"Broward County, Florida",42433,73,001,001,12,011,12011,
"Broward County, Florida",424330,73,001,001,12,011,12011,
"Broward County, Florida",42434,10,001,001,12,011,12011,
"Broward County, Florida",424340,10,001,001,12,011,12011,
"Broward County, Florida",4244,365,001,001,12,011,12011,
"Broward County, Florida",42441,31,001,001,12,011,12011,
"Broward County, Florida",424410,31,001,001,12,011,12011,
"Broward County, Florida",42442,40,001,001,12,011,12011,
"Broward County, Florida",42443,13,001,001,12,011,12011,
"Broward County, Florida",424450,24,001,001,12,011,12011,
"Broward County, Florida",42351,61,001,001,12,011,12011,
"Broward County, Florida",423510,61,001,001,12,011,12011,
"Broward County, Florida",4236,371,001,001,12,011,12011,
"Broward County, Florida",42371,71,001,001,12,011,12011,
"Broward County, Florida",423710,71,001,001,12,011,12011,
"Broward County, Florida",423850,70,001,001,12,011,12011,
"Broward County, Florida",42386,161,001,001,12,011,12011,
"Broward County, Florida",423910,106,001,001,12,011,12011,
"Broward County, Florida",424420,40,001,001,12,011,12011,
"Broward County, Florida",424430,13,001,001,12,011,12011,
"Broward County, Florida",42444,4,001,001,12,011,12011,
"Broward County, Florida",424440,4,001,001,12,011,12011,
"Broward County, Florida",42445,24,001,001,12,011,12011,
"Broward County, Florida",42446,29,001,001,12,011,12011,
"Broward County, Florida",424460,29,001,001,12,011,12011,
"Broward County, Florida",42447,20,001,001,12,011,12011,
"Broward County, Florida",424470,20,001,001,12,011,12011,
"Broward County, Florida",42448,69,001,001,12,011,12011,
"Broward County, Florida",424480,69,001,001,12,011,12011,
"Broward County, Florida",42449,135,001,001,12,011,12011,
"Broward County, Florida",424490,135,001,001,12,011,12011,
"Broward County, Florida",4245,11,001,001,12,011,12011,
"Broward County, Florida",42451,6,001,001,12,011,12011,
"Broward County, Florida",424510,6,001,001,12,011,12011,
"Broward County, Florida",42459,5,001,001,12,011,12011,
"Broward County, Florida",424590,5,001,001,12,011,12011,
"Broward County, Florida",42469,78,001,001,12,011,12011,
"Broward County, Florida",4246,100,001,001,12,011,12011,
"Broward County, Florida",42461,22,001,001,12,011,12011,
"Broward County, Florida",424610,22,001,001,12,011,12011,
"Broward County, Florida",424690,78,001,001,12,011,12011,
"Broward County, Florida",4247,31,001,001,12,011,12011,
"Broward County, Florida",42471,17,001,001,12,011,12011,
"Broward County, Florida",424710,17,001,001,12,011,12011,
"Broward County, Florida",42481,9,001,001,12,011,12011,
"Broward County, Florida",42472,14,001,001,12,011,12011,
"Broward County, Florida",424720,14,001,001,12,011,12011,
"Broward County, Florida",4248,56,001,001,12,011,12011,
"Broward County, Florida",424810,9,001,001,12,011,12011,
"Broward County, Florida",42482,47,001,001,12,011,12011,
"Broward County, Florida",424820,47,001,001,12,011,12011,
"Broward County, Florida",4249,327,001,001,12,011,12011,
"Broward County, Florida",42491,17,001,001,12,011,12011,
"Broward County, Florida",424910,17,001,001,12,011,12011,
"Broward County, Florida",42492,13,001,001,12,011,12011,
"Broward County, Florida",424920,13,001,001,12,011,12011,
"Broward County, Florida",42493,49,001,001,12,011,12011,
"Broward County, Florida",424930,49,001,001,12,011,12011,
"Broward County, Florida",42494,31,001,001,12,011,12011,
"Broward County, Florida",424940,31,001,001,12,011,12011,
"Broward County, Florida",42495,27,001,001,12,011,12011,
"Broward County, Florida",425,519,001,001,12,011,12011,
"Broward County, Florida",424950,27,001,001,12,011,12011,
"Broward County, Florida",42499,190,001,001,12,011,12011,
"Broward County, Florida",424990,190,001,001,12,011,12011,
"Broward County, Florida",4251,519,001,001,12,011,12011,
"Broward County, Florida",42511,5,001,001,12,011,12011,
"Broward County, Florida",425110,5,001,001,12,011,12011,
"Broward County, Florida",42512,514,001,001,12,011,12011,
"Broward County, Florida",425120,514,001,001,12,011,12011,
"Broward County, Florida",44-45,7236,001,001,12,011,12011,Retail Trade
"Broward County, Florida",441,962,001,001,12,011,12011,
"Broward County, Florida",4411,342,001,001,12,011,12011,
"Broward County, Florida",44111,112,001,001,12,011,12011,
"Broward County, Florida",441110,112,001,001,12,011,12011,
"Broward County, Florida",44112,230,001,001,12,011,12011,
"Broward County, Florida",441120,230,001,001,12,011,12011,
"Broward County, Florida",4412,266,001,001,12,011,12011,
"Broward County, Florida",44121,10,001,001,12,011,12011,
"Broward County, Florida",441228,49,001,001,12,011,12011,
"Broward County, Florida",441210,10,001,001,12,011,12011,
"Broward County, Florida",44122,256,001,001,12,011,12011,
"Broward County, Florida",441222,207,001,001,12,011,12011,
"Broward County, Florida",4413,354,001,001,12,011,12011,
"Broward County, Florida",44131,213,001,001,12,011,12011,
"Broward County, Florida",441310,213,001,001,12,011,12011,
"Broward County, Florida",44132,141,001,001,12,011,12011,
"Broward County, Florida",441320,141,001,001,12,011,12011,
"Broward County, Florida",442,306,001,001,12,011,12011,
"Broward County, Florida",4421,159,001,001,12,011,12011,
"Broward County, Florida",44211,159,001,001,12,011,12011,
"Broward County, Florida",442110,159,001,001,12,011,12011,
"Broward County, Florida",4422,147,001,001,12,011,12011,
"Broward County, Florida",44221,52,001,001,12,011,12011,
"Broward County, Florida",442210,52,001,001,12,011,12011,
"Broward County, Florida",44229,95,001,001,12,011,12011,
"Broward County, Florida",442291,30,001,001,12,011,12011,
"Broward County, Florida",442299,65,001,001,12,011,12011,
"Broward County, Florida",443,143,001,001,12,011,12011,
"Broward County, Florida",4431,143,001,001,12,011,12011,
"Broward County, Florida",44411,31,001,001,12,011,12011,
"Broward County, Florida",44314,143,001,001,12,011,12011,
"Broward County, Florida",443141,23,001,001,12,011,12011,
"Broward County, Florida",443142,120,001,001,12,011,12011,
"Broward County, Florida",444,364,001,001,12,011,12011,
"Broward County, Florida",4441,316,001,001,12,011,12011,
"Broward County, Florida",444110,31,001,001,12,011,12011,
"Broward County, Florida",44412,59,001,001,12,011,12011,
"Broward County, Florida",444120,59,001,001,12,011,12011,
"Broward County, Florida",44413,50,001,001,12,011,12011,
"Broward County, Florida",444130,50,001,001,12,011,12011,
"Broward County, Florida",44419,176,001,001,12,011,12011,
"Broward County, Florida",44421,10,001,001,12,011,12011,
"Broward County, Florida",444210,10,001,001,12,011,12011,
"Broward County, Florida",44422,38,001,001,12,011,12011,
"Broward County, Florida",444220,38,001,001,12,011,12011,
"Broward County, Florida",445,1077,001,001,12,011,12011,
"Broward County, Florida",4451,777,001,001,12,011,12011,
"Broward County, Florida",44511,386,001,001,12,011,12011,
"Broward County, Florida",445110,386,001,001,12,011,12011,
"Broward County, Florida",44512,391,001,001,12,011,12011,
"Broward County, Florida",445120,391,001,001,12,011,12011,
"Broward County, Florida",4452,152,001,001,12,011,12011,
"Broward County, Florida",44521,28,001,001,12,011,12011,
"Broward County, Florida",445210,28,001,001,12,011,12011,
"Broward County, Florida",44522,10,001,001,12,011,12011,
"Broward County, Florida",445220,10,001,001,12,011,12011,
"Broward County, Florida",44523,26,001,001,12,011,12011,
"Broward County, Florida",445230,26,001,001,12,011,12011,
"Broward County, Florida",44529,88,001,001,12,011,12011,
"Broward County, Florida",445291,18,001,001,12,011,12011,
"Broward County, Florida",445292,21,001,001,12,011,12011,
"Broward County, Florida",445299,49,001,001,12,011,12011,
"Broward County, Florida",4453,148,001,001,12,011,12011,
"Broward County, Florida",4461,733,001,001,12,011,12011,Retail Trade
"Broward County, Florida",444190,176,001,001,12,011,12011,
"Broward County, Florida",4442,48,001,001,12,011,12011,
"Broward County, Florida",44531,148,001,001,12,011,12011,
"Broward County, Florida",445310,148,001,001,12,011,12011,
"Broward County, Florida",446,733,001,001,12,011,12011,Retail Trade
"Broward County, Florida",44611,259,001,001,12,011,12011,Retail Trade
"Broward County, Florida",446110,259,001,001,12,011,12011,Retail Trade
"Broward County, Florida",44612,212,001,001,12,011,12011,Retail Trade
"Broward County, Florida",446120,212,001,001,12,011,12011,Retail Trade
