orig_fips,dest_fips,returns
53075,53005,64
06037,53005,44
16001,53005,44
53037,53005,43
06073,53005,38
53035,53005,38
41051,53005,35
41067,53005,35
53067,53005,33
53073,53005,33
53001,53005,32
06059,53005,28
16019,53005,28
53007,53005,26
53039,53005,25
49049,53005,24
16027,53005,22
30063,53005,22
49035,53005,22
53017,53005,21
06071,53005,20
15003,53005,19
16055,53005,19
41017,53005,19
48201,53005,19
53015,53005,19
53057,53005,19
57005,53005,19
41005,53005,18
41049,53005,18
06065,53005,16
41003,53005,16
41061,53005,16
53041,53005,16
16057,53005,15
16083,53005,15
53027,53005,15
06001,53005,14
32031,53005,14
35001,53005,14
45003,53005,14
41039,53005,13
53009,53005,13
02020,53005,12
41047,53005,12
53003,53005,12
17031,53005,11
41029,53005,11
53029,53005,11
04019,53005,10
06053,53005,10
30031,53005,10
48113,53005,10
58000,53005,49
59000,53005,1261
59001,53005,109
59003,53005,237
59005,53005,432
59007,53005,483
57009,53005,14
96000,53007,1892
97000,53007,1892
97001,53007,1353
97003,53007,539
98000,53007,-1
53007,53007,25778
53017,53007,611
53033,53007,175
53061,53007,106
53025,53007,58
53063,53007,52
53047,53007,44
53053,53007,41
53077,53007,38
53037,53007,37
53073,53007,33
06037,53007,24
53005,53007,24
04013,53007,22
53067,53007,21
06073,53007,13
53057,53007,13
53035,53007,12
41051,53007,11
53075,53007,10
58000,53007,78
59000,53007,469
59001,53007,29
59003,53007,69
59005,53007,87
59007,53007,284
96000,53009,1627
97000,53009,1611
97001,53009,747
97003,53009,864
98000,53009,16
53009,53009,25891
53033,53009,182
53061,53009,82
53035,53009,77
53031,53009,73
53053,53009,61
53073,53009,39
06037,53009,36
53067,53009,33
53027,53009,23
53063,53009,22
53045,53009,19
06073,53009,18
32003,53009,17
02020,53009,16
04013,53009,16
53057,53009,16
53005,53009,13
53015,53009,13
53029,53009,13
06065,53009,12
53011,53009,12
06059,53009,11
49035,53009,11
53077,53009,11
41005,53009,10
58000,53009,58
59000,53009,717
59001,53009,54
59003,53009,103
59005,53009,178
59007,53009,382
57009,53009,16
96000,53011,9487
97000,53011,9414
97001,53011,2277
97003,53011,7137
98000,53011,73
53011,53011,145685
41051,53011,1772
41067,53011,663
41005,53011,531
53015,53011,501
53033,53011,388
53053,53011,188
53063,53011,157
06037,53011,150
04013,53011,144
53067,53011,132
53061,53011,129
41047,53011,105
32003,53011,104
06073,53011,89
53059,53011,81
53005,53011,72
53073,53011,68
15003,53011,67
41017,53011,67
41009,53011,65
41039,53011,65
06059,53011,62
53077,53011,62
53041,53011,57
06065,53011,56
06085,53011,53
53035,53011,52
16001,53011,51
02020,53011,50
53039,53011,48
49035,53011,45
57005,53011,44
32031,53011,43
53075,53011,42
41071,53011,41
06013,53011,38
41029,53011,37
53049,53011,37
53027,53011,36
06067,53011,35
06001,53011,34
04019,53011,33
41007,53011,33
06071,53011,32
41053,53011,30
41003,53011,28
48201,53011,27
41041,53011,26
49049,53011,26
53071,53011,26
48439,53011,25
53021,53011,25
27053,53011,24
41027,53011,24
53009,53011,24
53025,53011,24
41059,53011,23
48121,53011,23
49011,53011,23
06097,53011,22
06111,53011,22
41035,53011,22
41065,53011,22
48029,53011,22
16055,53011,21
41043,53011,21
48453,53011,21
53045,53011,20
06075,53011,19
41011,53011,19
06095,53011,18
06019,53011,17
30111,53011,17
02090,53011,16
06061,53011,16
08005,53011,16
08059,53011,16
30029,53011,16
51059,53011,16
04021,53011,15
06029,53011,15
06053,53011,15
06081,53011,15
08041,53011,15
17031,53011,15
35001,53011,15
41019,53011,15
48113,53011,15
53057,53011,15
08031,53011,14
12057,53011,14
12086,53011,14
15001,53011,14
02170,53011,13
08035,53011,13
12011,53011,13
30063,53011,13
40143,53011,13
53037,53011,13
04015,53011,12
08001,53011,12
26163,53011,12
41033,53011,12
53007,53011,12
04025,53011,11
06023,53011,11
06099,53011,11
12031,53011,11
26125,53011,11
31055,53011,11
36047,53011,11
39049,53011,11
40109,53011,11
48085,53011,11
49057,53011,11
53069,53011,11
06107,53011,10
12095,53011,10
16019,53011,10
16057,53011,10
51810,53011,10
53029,53011,10
58000,53011,47
59000,53011,1559
59001,53011,185
59003,53011,356
59005,53011,541
59007,53011,477
57009,53011,29
96000,53013,97
97000,53013,97
97001,53013,63
97003,53013,34
98000,53013,-1
53013,53013,1342
53071,53013,24
58000,53013,39
59000,53013,34
96000,53015,1835
97000,53015,1821
97001,53015,890
97003,53015,931
98000,53015,14
53015,53015,33739
53011,53015,406
41051,53015,92
53041,53015,87
53033,53015,80
41009,53015,72
53053,53015,57
41067,53015,44
53061,53015,36
53069,53015,34
41005,53015,31
53067,53015,30
53063,53015,26
41007,53015,24
04013,53015,19
53049,53015,17
15003,53015,16
53027,53015,16
06037,53015,15
41047,53015,13
53073,53015,13
06065,53015,12
41039,53015,12
53005,53015,12
32031,53015,11
41017,53015,11
49035,53015,11
06071,53015,10
53035,53015,10
53077,53015,10
58000,53015,56
59000,53015,538
59001,53015,24
59003,53015,91
59005,53015,121
59007,53015,302
57009,53015,14
96000,53017,1191
97000,53017,1191
97001,53017,995
97003,53017,196
98000,53017,-1
53017,53017,12107
53007,53017,610
53033,53017,69
53025,53017,64
53061,53017,50
53047,53017,41
53063,53017,29
53077,53017,21
53005,53017,19
53053,53017,11
53073,53017,11
53037,53017,10
58000,53017,60
59000,53017,196
96000,53019,198
97000,53019,198
97001,53019,139
97003,53019,59
98000,53019,-1
53019,53019,2105
53063,53019,39
53065,53019,16
53033,53019,12
53047,53019,12
58000,53019,60
59000,53019,59
96000,53021,2750
97000,53021,2740
97001,53021,1984
97003,53021,756
98000,53021,10
53021,53021,23486
53005,53021,1310
53077,53021,119
53071,53021,78
53063,53021,72
53033,53021,68
53025,53021,57
53001,53021,50
53053,53021,46
06037,53021,40
53011,53021,35
41059,53021,34
04013,53021,33
53061,53021,30
32003,53021,27
06073,53021,19
16027,53021,17
06065,53021,16
06059,53021,15
16001,53021,15
53035,53021,13
53067,53021,13
41049,53021,11
53015,53021,11
06071,53021,10
48215,53021,10
58000,53021,82
59000,53021,509
59001,53021,27
59003,53021,74
59005,53021,95
59007,53021,313
57009,53021,10
96000,53023,52
97000,53023,52
97001,53023,28
97003,53023,24
98000,53023,-1
53023,53023,750
58000,53023,28
59000,53023,24
96000,53025,1685
97000,53025,1685
97001,53025,1030
97003,53025,655
98000,53025,-1
53025,53025,27931
53001,53025,124
53033,53025,119
53061,53025,107
53063,53025,98
53077,53025,73
53007,53025,70
53005,53025,62
53053,53025,46
53017,53025,42
53021,53025,40
04013,53025,36
53047,53025,33
06037,53025,30
53037,53025,28
06073,53025,18
16055,53025,18
53067,53025,18
53073,53025,18
53035,53025,16
53043,53025,16
53011,53025,15
53009,53025,14
06065,53025,13
32003,53025,13
41059,53025,13
53057,53025,13
16001,53025,12
49049,53025,11
49035,53025,10
53071,53025,10
58000,53025,68
59000,53025,481
59001,53025,15
59003,53025,71
59005,53025,115
59007,53025,280
96000,53027,1248
97000,53027,1235
97001,53027,834
97003,53027,401
98000,53027,13
53027,53027,22889
53067,53027,212
53033,53027,152
53053,53027,113
53045,53027,52
53061,53027,47
53041,53027,45
53049,53027,35
53011,53027,29
53009,53027,23
53063,53027,19
04013,53027,18
53077,53027,17
06037,53027,16
53035,53027,15
06071,53027,12
53037,53027,11
53073,53027,11
32003,53027,10
58000,53027,53
59000,53027,345
59001,53027,19
59003,53027,51
59005,53027,73
59007,53027,202
57009,53027,13
96000,53029,3245
97000,53029,2981
97001,53029,1184
97003,53029,1797
98000,53029,264
53029,53029,27373
53061,53029,408
53033,53029,282
53057,53029,152
06073,53029,122
53073,53029,70
12033,53029,66
12031,53029,64
53035,53029,59
06031,53029,57
15003,53029,55
53053,53029,47
06037,53029,39
51810,53029,30
04013,53029,29
53063,53029,28
32003,53029,24
06111,53029,23
48201,53029,21
32001,53029,20
12019,53029,19
41051,53029,19
53011,53029,19
06065,53029,18
48439,53029,17
06029,53029,15
06059,53029,15
53067,53029,15
17097,53029,13
51710,53029,13
53009,53029,13
53031,53029,13
24037,53029,12
06071,53029,11
08041,53029,11
48355,53029,11
04025,53029,10
06095,53029,10
41029,53029,10
49035,53029,10
58000,53029,78
59000,53029,1033
59001,53029,106
59003,53029,184
59005,53029,388
59007,53029,355
57009,53029,264
96000,53031,826
97000,53031,826
97001,53031,418
97003,53031,408
98000,53031,-1
53031,53031,11222
53035,53031,106
53033,53031,102
53009,53031,44
53061,53031,26
53067,53031,26
53053,53031,22
53073,53031,17
06037,53031,16
41051,53031,14
04013,53031,12
53029,53031,11
32003,53031,10
58000,53031,64
59000,53031,356
59001,53031,30
59003,53031,43
59005,53031,68
59007,53031,215
96000,53033,47537
97000,53033,46842
97001,53033,19503
97003,53033,27339
98000,53033,695
53033,53033,728971
53061,53033,6710
53053,53033,5775
06037,53033,1306
53035,53033,960
53067,53033,844
53073,53033,828
04013,53033,827
53063,53033,801
06073,53033,712
41051,53033,687
17031,53033,561
06059,53033,549
53011,53033,476
06085,53033,474
06075,53033,473
57001,53033,471
32003,53033,450
15003,53033,390
53077,53033,370
41067,53033,366
06001,53033,349
36061,53033,329
53029,53033,268
53037,53033,268
48113,53033,267
25017,53033,263
53057,53033,259
48201,53033,254
53005,53033,249
02020,53033,234
49035,53033,230
06067,53033,228
27053,53033,221
16001,53033,215
57005,53033,213
04019,53033,202
53007,53033,199
53075,53033,198
48453,53033,195
06065,53033,189
36047,53033,188
08031,53033,184
06013,53033,182
06081,53033,177
53009,53033,173
11001,53033,168
32031,53033,163
41039,53033,162
06071,53033,161
41005,53033,159
25025,53033,144
53027,53033,138
42101,53033,136
12086,53033,131
39049,53033,130
12011,53033,129
53025,53033,126
13121,53033,125
26125,53033,125
42003,53033,125
51059,53033,125
24031,53033,122
49049,53033,122
26161,53033,121
55025,53033,120
12095,53033,119
36081,53033,119
48439,53033,119
06111,53033,115
13089,53033,113
53031,53033,109
48029,53033,108
39035,53033,107
48085,53033,106
53041,53033,105
08041,53033,104
53045,53033,104
37183,53033,100
35001,53033,99
41047,53033,98
12057,53033,97
17043,53033,95
29189,53033,93
55079,53033,93
08005,53033,89
30063,53033,89
51013,53033,86
16055,53033,85
06083,53033,84
47037,53033,84
12099,53033,83
27123,53033,82
53015,53033,82
08013,53033,81
30031,53033,80
18097,53033,79
08059,53033,77
12031,53033,76
41017,53033,75
48121,53033,75
26163,53033,72
34017,53033,72
37119,53033,72
53017,53033,72
06061,53033,70
41003,53033,70
53071,53033,69
06041,53033,66
06053,53033,66
13067,53033,66
17019,53033,66
39061,53033,66
06087,53033,65
06097,53033,65
08069,53033,65
15001,53033,65
36055,53033,65
41029,53033,65
12103,53033,63
37063,53033,63
06019,53033,62
36103,53033,62
20091,53033,61
17097,53033,60
53055,53033,60
29510,53033,59
06077,53033,58
26081,53033,58
08035,53033,57
09009,53033,57
25021,53033,57
34023,53033,57
13135,53033,55
16057,53033,55
15009,53033,54
34003,53033,54
53047,53033,54
09003,53033,53
24510,53033,53
44007,53033,53
30111,53033,52
36029,53033,51
53021,53033,51
09001,53033,50
29095,53033,49
12071,53033,48
42091,53033,48
48491,53033,48
12001,53033,47
51810,53033,47
02110,53033,46
06079,53033,46
18157,53033,46
04021,53033,45
06029,53033,45
20173,53033,45
24005,53033,45
24033,53033,45
30029,53033,45
36119,53033,45
48141,53033,44
02090,53033,41
06099,53033,41
06113,53033,40
16027,53033,40
21111,53033,40
24003,53033,40
27037,53033,40
40143,53033,40
53065,53033,40
25009,53033,39
31055,53033,39
48027,53033,39
19153,53033,38
23005,53033,38
36059,53033,38
36109,53033,38
06095,53033,37
12009,53033,37
48157,53033,37
51107,53033,37
12073,53033,36
04005,53033,35
17089,53033,35
18105,53033,35
25027,53033,35
36067,53033,35
38017,53033,35
40109,53033,35
45019,53033,35
49011,53033,35
06007,53033,34
08001,53033,34
41007,53033,34
42045,53033,34
22071,53033,33
24027,53033,33
34025,53033,31
47157,53033,31
06023,53033,30
12115,53033,30
16013,53033,30
29183,53033,30
37135,53033,30
51510,53033,30
02170,53033,29
04025,53033,29
05119,53033,29
48041,53033,29
02122,53033,28
26099,53033,28
34027,53033,28
36005,53033,28
41071,53033,28
53049,53033,28
22033,53033,27
37133,53033,27
46099,53033,27
04027,53033,26
06055,53033,26
06089,53033,26
06107,53033,26
09011,53033,26
26065,53033,26
47093,53033,26
02130,53033,25
04015,53033,25
16017,53033,25
18057,53033,25
34013,53033,25
50007,53033,25
51760,53033,25
06017,53033,24
12117,53033,24
18003,53033,24
35013,53033,24
41043,53033,24
42017,53033,24
42029,53033,24
53039,53033,24
55133,53033,24
02016,53033,23
17197,53033,23
19163,53033,23
20045,53033,23
25015,53033,23
33011,53033,23
01089,53033,22
10003,53033,22
12127,53033,22
27003,53033,22
30049,53033,22
34021,53033,22
35049,53033,22
41041,53033,22
51700,53033,22
08123,53033,21
13051,53033,21
26077,53033,21
29077,53033,21
31153,53033,21
33009,53033,21
36001,53033,21
39113,53033,21
41059,53033,21
08014,53033,20
12021,53033,20
37051,53033,20
39095,53033,20
40027,53033,20
49005,53033,20
51540,53033,20
01073,53033,19
01097,53033,19
08077,53033,19
16005,53033,19
16065,53033,19
25023,53033,19
30013,53033,19
31109,53033,19
33015,53033,19
37021,53033,19
41011,53033,19
45079,53033,19
47125,53033,19
49057,53033,19
02013,53033,18
15007,53033,18
17111,53033,18
17113,53033,18
19103,53033,18
19169,53033,18
25001,53033,18
41019,53033,18
47149,53033,18
51087,53033,18
12105,53033,17
16019,53033,17
21067,53033,17
27109,53033,17
34035,53033,17
41027,53033,17
45015,53033,17
46103,53033,17
48339,53033,17
49043,53033,17
51153,53033,17
55009,53033,17
06031,53033,16
06057,53033,16
08037,53033,16
12033,53033,16
25005,53033,16
29165,53033,16
30093,53033,16
32005,53033,16
33013,53033,16
36071,53033,16
39153,53033,16
41053,53033,16
42077,53033,16
45045,53033,16
56001,53033,16
02150,53033,15
12101,53033,15
16069,53033,15
17143,53033,15
18141,53033,15
37067,53033,15
37081,53033,15
41009,53033,15
42095,53033,15
48355,53033,15
48441,53033,15
51003,53033,15
56021,53033,15
05143,53033,14
12091,53033,14
20177,53033,14
26049,53033,14
26139,53033,14
34039,53033,14
37129,53033,14
39017,53033,14
41033,53033,14
42071,53033,14
47187,53033,14
51710,53033,14
53043,53033,14
04003,53033,13
06045,53033,13
08067,53033,13
12109,53033,13
13059,53033,13
22051,53033,13
29047,53033,13
39041,53033,13
39165,53033,13
42027,53033,13
42041,53033,13
42133,53033,13
48039,53033,13
48215,53033,13
05007,53033,12
06039,53033,12
13215,53033,12
18089,53033,12
25013,53033,12
27137,53033,12
30081,53033,12
34007,53033,12
36027,53033,12
41035,53033,12
41061,53033,12
47065,53033,12
53001,53033,12
53003,53033,12
55063,53033,12
55105,53033,12
02220,53033,11
06025,53033,11
12019,53033,11
12111,53033,11
22017,53033,11
22055,53033,11
35043,53033,11
36045,53033,11
41065,53033,11
48167,53033,11
48303,53033,11
48375,53033,11
48485,53033,11
01101,53033,10
04017,53033,10
06101,53033,10
09007,53033,10
12081,53033,10
12083,53033,10
13245,53033,10
16083,53033,10
17119,53033,10
19193,53033,10
21015,53033,10
21117,53033,10
24021,53033,10
26093,53033,10
27019,53033,10
30067,53033,10
32019,53033,10
42011,53033,10
42043,53033,10
42049,53033,10
45013,53033,10
49053,53033,10
51121,53033,10
51740,53033,10
55089,53033,10
56025,53033,10
56039,53033,10
58000,53033,25
59000,53033,2994
59001,53033,394
59003,53033,974
59005,53033,1145
59007,53033,481
57009,53033,11
96000,53035,7670
97000,53035,7088
97001,53035,2561
97003,53035,4527
98000,53035,582
53035,53035,87232
53033,53035,756
53053,53035,603
57005,53035,554
06073,53035,539
53045,53035,272
53061,53035,205
15003,53035,153
09011,53035,112
06037,53035,111
53067,53035,102
04013,53035,95
45015,53035,94
53031,53035,86
53009,53035,84
53063,53035,81
36091,53035,71
13039,53035,59
53029,53035,58
06065,53035,56
32003,53035,56
53011,53035,53
53073,53035,46
45019,53035,42
06071,53035,39
06059,53035,36
12031,53035,36
51810,53035,36
06111,53035,35
48201,53035,34
41051,53035,33
06085,53035,32
06067,53035,31
51710,53035,28
08041,53035,27
17097,53035,26
53075,53035,26
06001,53035,25
12033,53035,25
06029,53035,24
17031,53035,24
48029,53035,24
04019,53035,23
51059,53035,23
16001,53035,22
53057,53035,22
06013,53035,21
49035,53035,21
51550,53035,21
53005,53035,21
41005,53035,20
41067,53035,20
12009,53035,19
41047,53035,19
53007,53035,19
24031,53035,18
53037,53035,18
53077,53035,18
02020,53035,17
06053,53035,17
37133,53035,17
45035,53035,15
53027,53035,15
53041,53035,15
06031,53035,14
06075,53035,14
06095,53035,14
06099,53035,14
12103,53035,14
32031,53035,14
47157,53035,14
48085,53035,14
06077,53035,13
48439,53035,13
51700,53035,13
04027,53035,12
06079,53035,12
16055,53035,12
24003,53035,12
27053,53035,12
48113,53035,12
48121,53035,12
48355,53035,12
49049,53035,12
12057,53035,11
12086,53035,11
37183,53035,11
53015,53035,11
02170,53035,10
06007,53035,10
12011,53035,10
12099,53035,10
30029,53035,10
41039,53035,10
48027,53035,10
58000,53035,50
59000,53035,1969
59001,53035,276
59003,53035,492
59005,53035,684
59007,53035,517
57009,53035,28
96000,53037,1221
97000,53037,1221
97001,53037,920
97003,53037,301
98000,53037,-1
53037,53037,12173
53033,53037,270
53077,53037,119
53061,53037,97
53053,53037,94
53025,53037,43
53063,53037,33
53005,53037,27
53007,53037,26
53035,53037,26
53067,53037,20
53017,53037,18
53011,53037,17
53073,53037,16
53047,53037,13
53071,53037,12
53057,53037,11
32003,53037,10
53027,53037,10
58000,53037,68
59000,53037,291
59001,53037,11
59003,53037,49
59005,53037,66
59007,53037,165
96000,53039,634
97000,53039,634
97001,53039,232
97003,53039,402
98000,53039,-1
53039,53039,6791
53011,53039,52
41065,53039,51
41027,53039,46
41051,53039,36
53059,53039,35
53077,53039,26
53033,53039,24
41005,53039,16
53005,53039,12
41067,53039,11
53053,53039,11
53061,53039,10
58000,53039,62
59000,53039,242
59001,53039,12
59003,53039,31
59005,53039,40
59007,53039,159
96000,53041,1584
97000,53041,1572
97001,53041,1067
97003,53041,505
98000,53041,12
53041,53041,24998
53067,53041,391
53053,53041,151
53033,53041,117
53015,53041,86
53027,53041,57
53011,53041,49
53061,53041,43
41051,53041,30
53063,53041,22
04013,53041,18
53049,53041,15
53035,53041,14
53077,53041,14
53045,53041,13
53073,53041,13
06065,53041,12
41067,53041,12
06037,53041,11
32003,53041,10
41005,53041,10
41047,53041,10
53037,53041,10
58000,53041,72
59000,53041,392
59001,53041,24
59003,53041,44
59005,53041,78
59007,53041,246
57009,53041,12
96000,53043,258
97000,53043,258
97001,53043,197
97003,53043,61
98000,53043,-1
53043,53043,3514
53063,53043,95
53025,53043,17
53033,53043,11
58000,53043,74
59000,53043,61
96000,53045,1547
97000,53045,1534
97001,53045,1128
97003,53045,406
98000,53045,13
53045,53045,19774
53035,53045,299
53067,53045,267
53053,53045,165
53033,53045,149
53027,53045,79
53061,53045,35
06073,53045,22
53009,53045,15
04013,53045,14
53011,53045,13
53063,53045,13
53041,53045,12
06065,53045,11
15003,53045,11
32003,53045,11
53025,53045,10
58000,53045,71
59000,53045,337
59001,53045,13
59003,53045,37
59005,53045,95
59007,53045,192
57009,53045,13
96000,53047,796
97000,53047,796
97001,53047,516
97003,53047,280
98000,53047,-1
53047,53047,13593
53033,53047,84
53063,53047,78
53061,53047,55
53017,53047,54
53007,53047,42
53025,53047,33
53053,53047,28
53073,53047,20
53057,53047,17
06037,53047,12
53029,53047,10
58000,53047,95
59000,53047,268
59001,53047,11
59003,53047,24
59005,53047,47
59007,53047,186
96000,53049,529
97000,53049,529
97001,53049,256
97003,53049,273
98000,53049,-1
53049,53049,7172
53011,53049,50
53033,53049,44
41007,53049,33
53027,53049,25
41051,53049,23
53061,53049,19
53053,53049,17
41067,53049,14
41005,53049,13
53015,53049,13
53041,53049,12
53063,53049,11
58000,53049,65
59000,53049,190
96000,53051,332
97000,53051,332
97001,53051,200
97003,53051,132
98000,53051,-1
53051,53051,4107
53063,53051,115
16017,53051,24
53033,53051,13
53065,53051,13
16055,53051,10
58000,53051,59
59000,53051,98
96000,53053,22664
97000,53053,21709
97001,53053,9928
97003,53053,11781
98000,53053,955
53053,53053,274997
53033,53053,5595
53067,53053,1373
57005,53053,855
53035,53053,709
53061,53053,470
06037,53053,284
04013,53053,266
15003,53053,263
53063,53053,263
06073,53053,224
53011,53053,191
37051,53053,171
48027,53053,158
32003,53053,156
48141,53053,145
53045,53053,143
48029,53053,141
41051,53053,139
53077,53053,138
06071,53053,133
08041,53053,131
02020,53053,130
53073,53053,127
06065,53053,120
41067,53053,104
53041,53053,102
53027,53053,100
06067,53053,99
06059,53053,96
40031,53053,96
48201,53053,94
02090,53053,91
53037,53053,90
17031,53053,88
49035,53053,79
13215,53053,75
36045,53053,70
53005,53053,68
06085,53053,65
41005,53053,65
41039,53053,65
04019,53053,62
06001,53053,62
41047,53053,62
53015,53053,61
53057,53053,61
12091,53053,59
48439,53053,59
53075,53053,57
51059,53053,56
47125,53053,55
29169,53053,54
48113,53053,54
53009,53053,53
13245,53053,49
06019,53053,48
32031,53053,48
53029,53053,48
06095,53053,47
12057,53053,47
16001,53053,47
06013,53053,46
06099,53053,43
21093,53053,43
06077,53053,42
47157,53053,41
04003,53053,39
20103,53053,39
22115,53053,39
53025,53053,39
12011,53053,38
13179,53053,38
51700,53053,38
12086,53053,37
12095,53053,37
45079,53053,37
51810,53053,37
08005,53053,36
20061,53053,36
41029,53053,36
53007,53053,36
39049,53053,35
48099,53053,35
35001,53053,33
57003,53053,33
06053,53053,32
36071,53053,32
06111,53053,31
16055,53053,31
29189,53053,31
53031,53053,31
12031,53053,30
24031,53053,30
06061,53053,29
13053,53053,29
40109,53053,29
04021,53053,28
27053,53053,28
49049,53053,28
05119,53053,27
06081,53053,27
13051,53053,27
15001,53053,27
20161,53053,27
51153,53053,27
04027,53053,26
18097,53053,26
53021,53053,26
53047,53053,26
06083,53053,25
15009,53053,25
29095,53053,25
48453,53053,25
49011,53053,25
06089,53053,24
12071,53053,24
12103,53053,24
13135,53053,24
17043,53053,24
26125,53053,24
30063,53053,24
37183,53053,24
41017,53053,24
42003,53053,24
48485,53053,24
08031,53053,23
12033,53053,23
16027,53053,23
24003,53053,23
25017,53053,23
53049,53053,23
01045,53053,22
08059,53053,22
12099,53053,22
13121,53053,22
21111,53053,22
26163,53053,22
36047,53053,22
37085,53053,22
53071,53053,22
12009,53053,21
20173,53053,21
21047,53053,21
30111,53053,21
31055,53053,21
36061,53053,21
42101,53053,21
48085,53053,21
51041,53053,21
06029,53053,20
06097,53053,20
30013,53053,20
41053,53053,20
01089,53053,19
06107,53053,19
11001,53053,19
41003,53053,19
42091,53053,19
45019,53053,19
47037,53053,19
04015,53053,18
06075,53053,18
13067,53053,18
28047,53053,18
36005,53053,18
37133,53053,18
39035,53053,18
40047,53053,18
48121,53053,18
04025,53053,17
09001,53053,17
12127,53053,17
26081,53053,17
36055,53053,17
48451,53053,17
49057,53053,17
53065,53053,17
06079,53053,16
24033,53053,16
37093,53053,16
41035,53053,16
41043,53053,16
42041,53053,16
02110,53053,15
09009,53053,15
12101,53053,15
12113,53053,15
16039,53053,15
16057,53053,15
30029,53053,15
37119,53053,15
39113,53053,15
41071,53053,15
55025,53053,15
01097,53053,14
06113,53053,14
08069,53053,14
19153,53053,14
25027,53053,14
31109,53053,14
36081,53053,14
40143,53053,14
41033,53053,14
47065,53053,14
48491,53053,14
51013,53053,14
51550,53053,14
55079,53053,14
01073,53053,13
12117,53053,13
13089,53053,13
17097,53053,13
20091,53053,13
27037,53053,13
36029,53053,13
41007,53053,13
41059,53053,13
48465,53053,13
51149,53053,13
51650,53053,13
53017,53053,13
02122,53053,12
02170,53053,12
06047,53053,12
08035,53053,12
08077,53053,12
13073,53053,12
15007,53053,12
16017,53053,12
21163,53053,12
24510,53053,12
26099,53053,12
29165,53053,12
30031,53053,12
34005,53053,12
37081,53053,12
37191,53053,12
41011,53053,12
45013,53053,12
48215,53053,12
01031,53053,11
06017,53053,11
09003,53053,11
12001,53053,11
12005,53053,11
12105,53053,11
13153,53053,11
25009,53053,11
25013,53053,11
26161,53053,11
27123,53053,11
31153,53053,11
34025,53053,11
37125,53053,11
40065,53053,11
41019,53053,11
48441,53053,11
51510,53053,11
53039,53053,11
55133,53053,11
04005,53053,10
06031,53053,10
06115,53053,10
08001,53053,10
10001,53053,10
10003,53053,10
12115,53053,10
17113,53053,10
17197,53053,10
18003,53053,10
19163,53053,10
22015,53053,10
23005,53053,10
24005,53053,10
25021,53053,10
29077,53053,10
29510,53053,10
34013,53053,10
35043,53053,10
36103,53053,10
42133,53053,10
44007,53053,10
47093,53053,10
48303,53053,10
58000,53053,35
59000,53053,3364
59001,53053,449
59003,53053,953
59005,53053,1422
59007,53053,540
57009,53053,67
96000,53055,398
97000,53055,398
97001,53055,180
97003,53055,218
98000,53055,-1
53055,53055,5675
53033,53055,72
53073,53055,24
53057,53055,18
53061,53055,15
58000,53055,51
59000,53055,218
59001,53055,13
59003,53055,16
59005,53055,36
59007,53055,153
96000,53057,2625
97000,53057,2590
97001,53057,1600
97003,53057,990
98000,53057,35
53057,53057,41326
53061,53057,424
53073,53057,360
53033,53057,231
53029,53057,223
53053,53057,60
53063,53057,41
53035,53057,33
06037,53057,32
04013,53057,31
06073,53057,29
12031,53057,25
53067,53057,25
57005,53057,21
06059,53057,18
32003,53057,18
16001,53057,17
53055,53057,16
53075,53057,16
53077,53057,16
53047,53057,15
53009,53057,14
15003,53057,13
12033,53057,12
41067,53057,12
53007,53057,12
53011,53057,12
06071,53057,11
41051,53057,11
53005,53057,11
53041,53057,11
06065,53057,10
08041,53057,10
28075,53057,10
49035,53057,10
58000,53057,80
59000,53057,721
59001,53057,48
59003,53057,102
59005,53057,234
59007,53057,337
57009,53057,14
96000,53059,263
97000,53059,263
97001,53059,116
97003,53059,147
98000,53059,-1
53059,53059,3457
53011,53059,65
41051,53059,29
53039,53059,22
41027,53059,16
41005,53059,11
58000,53059,29
59000,53059,91
96000,53061,16935
97000,53061,16640
97001,53061,10648
97003,53061,5992
98000,53061,295
53061,53061,249181
53033,53061,7259
53053,53061,505
53029,53061,478
53057,53061,455
53073,53061,360
53063,53061,261
06037,53061,260
53035,53061,247
57005,53061,238
04013,53061,222
06073,53061,195
06059,53061,131
53011,53061,129
53067,53061,128
32003,53061,126
15003,53061,109
53077,53061,109
53007,53061,87
41067,53061,79
06071,53061,76
06065,53061,71
20173,53061,66
53037,53061,64
53009,53061,63
53005,53061,59
04019,53061,56
06085,53061,56
06067,53061,53
41051,53061,52
49035,53061,52
02020,53061,49
16001,53061,49
17031,53061,49
41005,53061,48
53027,53061,47
49049,53061,46
32031,53061,45
48029,53061,45
48201,53061,45
48439,53061,45
53075,53061,43
53025,53061,41
53047,53061,40
08041,53061,38
53017,53061,38
06111,53061,37
41039,53061,37
06013,53061,36
06001,53061,35
53015,53061,32
53031,53061,31
53045,53061,31
48113,53061,30
04021,53061,29
12009,53061,28
12086,53061,28
12103,53061,28
16055,53061,27
41047,53061,27
51059,53061,27
06019,53061,26
06029,53061,26
41029,53061,26
08005,53061,25
53041,53061,25
06097,53061,24
41017,53061,24
30063,53061,23
45015,53061,23
06075,53061,22
27053,53061,22
30029,53061,22
48085,53061,22
53071,53061,22
12011,53061,21
12033,53061,21
16027,53061,21
17097,53061,21
29189,53061,21
45019,53061,21
12095,53061,20
35001,53061,20
04015,53061,19
06031,53061,19
08059,53061,19
08069,53061,19
26125,53061,19
36061,53061,19
47157,53061,19
53021,53061,19
