Country of Citizenship,Continent,Region,# of Active Students,Male,Female,ASSOCIATE,BACHELOR'S,DOCTORATE,FLIGHT TRAINING,HIGH SCHOOL,LANGUAGE TRAINING,MASTER'S,OTHER,OTHER VOCATIONAL SCHOOL,PRIMARY,SECONDARY,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,GU,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MP,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,PR,RI,SC,SD,TN,TX,UT,VA,VI,VT,WA,WI,WV,WY
SAINT LUCIA,North America,Caribbean,360,147,213,40,199,52,2,0,1,64,1,0,0,1,0,5,2,1,8,3,3,1,0,45,4,0,0,3,0,38,5,0,3,39,9,14,0,7,3,5,0,1,1,1,0,1,0,9,0,0,52,5,11,0,6,2,2,2,0,0,56,1,11,1,0,0,0,0,0
SAINT MARTIN,North America,Caribbean,40,14,26,4,30,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,6,0,0,2,1,0,1,1,0,0,0,0,0
SAINT VINCENT AND THE GRENADINES,North America,Caribbean,112,38,74,18,67,9,1,0,0,13,1,0,2,1,0,6,0,1,2,0,0,0,0,10,1,0,0,1,0,2,1,1,0,1,3,3,0,2,3,2,0,0,1,3,0,0,0,0,0,0,42,0,2,0,3,4,1,2,0,3,3,0,3,1,0,1,1,3,0
SAMOA,Australia&Pacific Islands,Polynesia,18,10,8,4,12,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
SAN MARINO,Europe,Southern Europe,2,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAO TOME AND PRINCIPE,Africa,Central Africa,5,3,2,0,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
SAUDI ARABIA,Asia,Western Asia,75625,59260,16347,3279,31772,3122,185,1,24797,10839,1480,9,50,89,4,824,747,1821,10461,1665,1182,1234,306,2936,1055,0,57,439,1094,2907,2786,1256,1589,654,2822,1065,83,3073,824,1883,0,222,379,989,80,339,182,614,168,21,2017,5108,1383,2390,3698,0,366,242,111,2246,4345,996,2047,0,54,2789,1189,823,60
SENEGAL,Africa,Western Africa,723,426,297,171,338,43,1,0,68,64,8,0,1,29,0,5,5,6,29,11,11,12,3,56,27,0,0,2,4,11,15,5,8,18,44,38,3,15,18,12,0,3,0,16,1,2,3,19,4,0,112,34,15,9,21,0,3,9,0,10,55,1,26,0,2,6,8,5,1
SERBIA,Europe,Southern Europe,1314,717,597,111,642,184,0,0,91,175,38,5,1,67,2,14,7,16,106,12,19,16,3,81,31,0,7,20,7,107,22,12,8,12,73,12,17,17,22,61,0,9,3,20,7,11,5,29,5,1,141,35,36,7,66,0,11,20,1,22,61,9,42,0,2,23,13,19,12
SERBIA AND MONTENEGRO,Europe,Southern Europe,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SEYCHELLES,Africa,Eastern Africa,14,9,5,1,6,2,2,0,0,2,1,0,0,0,0,0,0,0,2,1,0,0,0,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SIERRA LEONE,Africa,Western Africa,170,103,67,41,70,13,0,0,0,31,2,0,5,8,0,3,0,0,17,1,0,4,1,2,3,0,0,4,1,6,7,1,1,1,14,11,4,5,5,2,0,0,0,6,0,0,1,2,0,0,19,4,3,0,7,0,2,1,0,2,17,0,7,0,1,1,3,1,0
SINGAPORE,Asia,South-Eastern Asia,4699,2419,2280,145,2626,717,24,0,5,807,299,24,1,51,0,3,3,26,1005,18,130,49,1,61,70,0,8,11,1,240,95,13,17,6,625,81,7,93,46,46,0,2,2,93,1,3,19,55,2,185,750,56,10,38,252,0,63,14,1,9,114,37,33,0,9,251,41,4,0
SINT MAARTEN,North America,Caribbean,29,14,15,6,16,1,0,0,0,2,1,1,0,2,0,0,0,0,0,0,0,0,0,16,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,1,0,2,0,0,0,0,0,1,1,0,0,0,0,0
SLOVAKIA,Europe,Eastern Europe,461,193,268,49,185,40,0,0,48,62,28,5,3,41,0,11,1,5,68,5,6,5,0,40,6,0,4,2,4,15,2,1,6,7,19,7,2,13,13,8,0,2,0,7,1,3,2,19,3,0,69,6,10,5,22,0,2,7,0,0,14,3,15,0,1,8,11,1,0
SLOVENIA,Europe,Southern Europe,221,107,114,12,101,37,1,0,6,39,21,1,1,2,0,1,4,4,27,3,8,3,0,16,6,0,8,8,1,5,4,1,1,1,13,4,0,4,2,2,0,0,0,2,0,1,1,5,4,2,26,4,0,1,5,0,1,2,2,3,21,3,3,0,1,4,1,2,1
SOLOMON ISLANDS,Australia&Pacific Islands,Melanesia,10,3,7,0,4,1,0,0,0,1,1,0,0,3,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SOMALIA,Africa,Eastern Africa,37,21,16,6,17,0,0,0,2,1,0,0,0,11,0,0,0,1,1,0,6,0,0,0,2,0,0,1,0,0,1,0,1,0,6,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,5,1,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0
SOUTH AFRICA,Africa,Southern Africa,1874,912,962,246,930,149,1,2,7,361,104,32,6,36,0,30,30,16,234,28,28,20,4,97,62,0,2,21,23,44,20,22,23,20,127,28,9,38,15,42,0,13,2,64,4,4,9,38,2,9,273,48,24,18,92,1,11,19,6,26,122,16,35,0,5,27,8,13,2
SOUTH KOREA,Asia,Eastern Asia,77482,40218,37240,7085,29867,11162,437,3,8185,9836,4063,77,1297,5470,58,267,154,758,17833,465,629,603,133,1405,2793,86,623,727,173,3781,1839,665,355,214,3796,1242,99,2027,1357,999,210,104,51,856,58,206,218,1748,73,572,12031,1246,574,775,3243,2,563,213,138,409,4239,962,2135,0,44,2583,1043,74,31
SOUTH SUDAN,Africa,Eastern Africa,38,30,8,3,16,1,1,0,1,4,1,0,0,11,0,1,0,0,3,0,2,1,0,4,0,0,0,2,0,1,6,0,1,1,1,0,0,0,4,2,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0
SPAIN,Europe,Southern Europe,6430,3592,2836,358,2039,707,33,3,714,1227,684,32,53,580,0,38,17,59,971,81,91,87,26,599,119,0,35,40,33,382,94,53,48,20,576,58,43,91,56,161,0,26,11,128,5,27,34,90,27,14,1053,88,46,58,204,49,31,58,8,66,219,65,96,3,43,60,61,77,5
SRI LANKA,Asia,Southern Asia,3062,1852,1209,151,1096,1146,67,0,16,546,33,2,0,5,0,15,16,40,265,26,43,20,8,116,45,0,5,93,7,80,62,171,31,37,97,38,9,145,121,153,0,48,9,15,92,19,7,16,19,16,240,175,69,16,95,0,7,36,27,24,337,15,61,0,2,22,22,10,20
STATELESS,0,,34,14,20,2,23,2,0,0,2,2,2,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,7,0,6,0,0,0,2,2,0,0,0,2,0,0,0,1,1,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
SUDAN,Africa,Northern Africa,267,207,59,48,55,26,5,0,28,69,30,1,1,4,0,4,0,2,31,0,3,9,1,20,1,0,1,8,0,29,3,1,4,3,20,6,2,2,3,3,0,1,0,9,0,1,0,3,2,0,15,12,3,2,2,0,0,0,2,9,20,2,14,0,0,11,3,0,0
SURINAME,South America,South America,111,56,55,16,64,9,3,1,1,8,2,3,0,4,0,2,0,0,10,2,1,0,0,52,4,0,0,1,0,1,0,0,0,6,2,2,0,1,0,0,0,0,0,2,0,0,0,2,0,0,8,1,3,0,1,0,0,1,0,0,1,0,2,0,0,3,1,2,0
SWAZILAND,Africa,Southern Africa,147,78,69,7,121,9,0,0,0,10,0,0,0,0,0,0,0,1,5,1,4,1,0,6,0,0,0,15,5,14,2,0,1,0,4,1,3,3,9,7,0,0,0,13,1,0,3,0,2,0,10,4,17,5,2,0,1,0,0,0,1,2,3,0,1,0,0,0,0
SWEDEN,Europe,Northern Europe,4252,1867,2384,1197,2035,126,14,3,65,264,377,88,9,74,3,13,18,19,1778,40,48,28,3,267,80,0,77,15,7,121,19,11,33,18,158,17,19,26,51,45,0,22,19,65,8,8,24,37,11,18,654,53,11,15,63,0,7,31,4,14,76,22,64,0,16,47,38,7,4
SWITZERLAND,Europe,Western Europe,2642,1350,1292,108,533,153,35,5,1251,264,165,48,18,62,4,10,0,11,1009,22,19,25,2,258,14,0,150,4,2,60,7,4,5,10,305,6,3,28,7,14,0,3,5,24,1,1,5,21,3,2,382,13,6,11,43,2,15,15,1,12,26,8,28,0,3,17,12,4,0
SYRIA,Asia,Western Asia,812,639,173,162,256,78,6,0,89,178,33,3,1,6,0,5,5,10,101,5,7,5,4,42,17,0,0,9,3,71,26,21,6,9,45,15,2,54,13,8,0,2,0,14,1,3,2,22,4,3,51,43,16,11,15,0,5,1,2,11,66,3,16,0,2,11,11,14,0
TAIWAN,Asia,Eastern Asia,21784,10662,11115,1336,4912,4259,285,2,2054,7107,1005,49,39,736,9,51,21,313,6210,119,127,150,40,511,325,4,128,128,51,963,504,100,89,88,1472,315,34,593,284,220,2,28,11,239,16,28,69,334,29,55,2620,390,106,430,922,0,147,89,1,75,1414,169,163,0,17,1313,242,22,4
TAJIKISTAN,Asia,Central Asia,402,271,131,109,118,20,0,0,83,24,42,0,1,5,0,3,0,3,22,14,1,9,1,7,4,0,0,11,2,12,9,5,1,1,8,8,0,3,15,1,0,0,10,6,3,31,0,7,0,0,147,2,1,0,5,0,0,1,0,1,10,2,27,0,0,2,4,2,1
TANZANIA,Africa,Eastern Africa,980,498,482,194,414,72,15,0,22,219,25,0,5,14,0,11,24,10,48,8,14,6,6,52,12,0,0,34,4,34,16,22,8,3,60,18,2,30,41,33,0,4,0,11,2,9,5,18,2,4,84,44,12,9,44,0,5,11,5,11,141,2,34,0,5,10,11,1,0
THAILAND,Asia,South-Eastern Asia,11062,4512,6549,821,2156,702,33,2,3324,2710,786,17,41,471,2,24,12,61,3239,124,114,109,13,323,98,0,43,35,9,1032,93,36,35,39,862,118,9,165,60,121,3,10,4,70,13,19,97,111,10,83,1561,150,37,202,264,0,48,33,4,47,430,67,464,0,14,391,97,55,2
TIMOR-LESTE,Asia,South-Eastern Asia,19,6,13,1,16,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,2,1,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
TOGO,Africa,Western Africa,235,139,96,54,112,7,0,0,19,35,3,0,0,5,0,8,2,2,10,6,3,6,1,7,3,0,1,7,1,14,3,1,0,0,9,17,1,3,12,16,0,1,0,11,0,10,0,2,0,0,16,13,3,2,8,0,1,0,0,4,14,1,8,0,0,0,3,5,0
TONGA,Australia&Pacific Islands,Polynesia,15,6,9,3,5,3,0,0,1,2,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0
TRINIDAD AND TOBAGO,North America,Caribbean,1411,654,757,104,789,194,30,0,1,237,26,10,3,17,0,11,11,10,37,8,26,67,22,402,65,0,0,6,4,17,8,3,7,21,48,35,1,17,10,17,0,9,1,22,1,3,0,27,6,2,202,19,9,0,58,3,13,30,2,18,91,1,27,0,1,3,5,5,0
TROMELIN ISLAND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TUNISIA,Africa,Northern Africa,601,428,173,100,174,93,12,1,77,102,35,4,0,3,0,8,6,2,191,6,5,9,2,45,4,0,1,5,0,9,5,1,6,6,43,6,2,11,7,2,0,1,0,10,1,1,0,5,1,3,46,9,5,9,15,0,2,3,1,1,47,4,31,0,1,13,5,2,3
TURKEY,Asia,Western Asia,11975,7453,4521,726,2962,2484,123,0,2707,1974,627,18,11,343,1,23,53,106,2045,51,180,333,109,533,189,0,8,46,3,701,118,25,23,50,1178,150,16,171,76,86,0,10,91,148,1,30,41,462,18,22,2841,144,19,39,530,1,107,28,6,43,592,23,307,1,8,87,74,23,5
TURKMENISTAN,Asia,Central Asia,392,243,149,94,106,21,0,0,105,46,9,0,1,10,0,6,3,2,31,4,3,2,1,4,9,0,0,2,0,47,3,5,1,0,8,0,2,3,10,7,0,2,0,3,1,1,0,4,1,0,110,1,2,2,2,0,2,0,1,0,80,0,13,0,0,3,3,3,5
TURKS AND CAICOS ISLANDS,North America,Caribbean,49,21,28,15,20,1,1,0,0,4,1,0,2,5,0,1,0,0,0,0,2,1,0,30,3,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,0,0,0,2,0,1,0,0,0,0,0,0
UGANDA,Africa,Eastern Africa,785,386,399,72,293,110,5,0,3,249,24,3,0,26,0,7,7,3,52,7,6,10,0,30,30,0,0,22,7,33,21,9,11,20,61,13,3,26,59,25,0,2,1,9,4,7,4,6,1,3,42,25,31,8,40,0,2,5,4,13,47,13,20,0,5,21,8,0,2
UKRAINE,Europe,Eastern Europe,2458,1094,1364,403,540,302,10,1,566,355,154,15,12,100,0,7,11,24,281,18,26,26,9,141,27,0,2,21,22,322,36,9,10,20,132,30,8,55,38,42,0,6,2,57,3,9,13,66,13,6,388,40,18,18,109,1,14,18,4,24,102,63,101,0,7,34,12,7,6
UNITED ARAB EMIRATES,Asia,Western Asia,2638,2413,225,139,1768,68,61,0,325,176,84,1,0,16,0,23,1,295,362,99,19,31,7,279,9,0,0,24,6,24,101,22,64,10,138,48,21,34,28,13,0,0,1,26,1,6,1,4,5,0,66,78,18,123,174,0,5,2,3,48,77,31,205,0,1,27,10,68,0
UNITED KINGDOM,Europe,Northern Europe,9956,6196,3759,731,5395,954,149,3,9,1763,633,96,43,180,6,139,43,141,1316,96,230,139,24,672,265,0,50,146,54,307,129,97,105,80,774,96,33,166,100,189,0,61,15,315,36,69,45,205,55,19,1561,183,155,58,349,1,89,131,17,185,414,81,181,31,45,93,69,81,15
UNKNOWN,0,,4,1,3,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
URUGUAY,South America,South America,297,162,135,20,92,61,0,0,27,79,14,2,1,1,0,1,2,2,38,3,1,1,2,45,5,0,0,7,0,15,1,1,2,1,23,5,0,5,5,11,0,2,0,12,2,1,1,4,0,0,39,8,2,3,10,1,3,1,0,4,6,13,3,0,0,1,4,0,1
UZBEKISTAN,Asia,Central Asia,759,497,262,110,189,55,1,0,144,204,42,1,1,12,0,3,5,5,108,11,6,9,6,35,11,0,3,11,0,43,12,11,3,3,21,12,1,16,19,23,0,5,0,15,1,12,5,16,2,0,134,20,6,3,52,0,0,2,1,15,19,1,53,0,0,10,7,2,1
VANUATU,Australia&Pacific Islands,Melanesia,8,3,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
VENEZUELA,South America,South America,11378,5658,5720,1947,3956,273,56,3,2716,1540,547,36,76,228,2,31,23,20,610,111,42,114,21,4412,318,1,13,82,12,488,80,66,80,82,992,60,6,92,68,179,0,16,7,131,9,12,12,141,22,10,825,117,120,39,223,72,30,23,9,71,1120,111,107,0,10,69,36,27,4
VIETNAM,Asia,South-Eastern Asia,24242,11022,13215,6625,7897,1004,244,3,3237,2151,771,10,111,2189,3,118,170,317,5047,317,196,123,38,863,524,0,61,239,24,654,174,134,138,300,1297,226,86,328,453,369,0,117,9,239,9,151,98,261,59,88,1001,354,375,456,905,0,71,67,21,109,4360,132,665,0,31,2184,210,50,21
WEST BANK,Asia,Western Asia,357,279,78,67,111,33,0,0,87,52,5,1,0,1,0,5,3,6,29,3,12,5,0,16,3,0,0,7,0,60,7,2,2,5,20,1,0,8,11,7,0,0,0,17,0,0,0,3,0,0,23,22,2,1,5,0,4,0,0,5,38,1,9,0,4,6,5,0,0
YEMEN,Asia,Western Asia,998,909,88,305,180,22,16,0,399,46,20,0,3,7,0,10,4,13,194,13,1,3,6,34,17,0,0,3,2,109,5,3,8,7,30,7,0,69,22,21,0,12,2,7,4,1,0,5,2,3,124,24,4,44,20,0,3,0,4,4,85,6,35,0,0,24,3,1,0
ZAMBIA,Africa,Eastern Africa,489,250,239,101,230,39,1,0,1,91,15,0,3,8,0,4,8,9,34,4,4,6,2,16,19,0,1,16,4,20,7,5,10,0,25,14,2,19,9,11,0,0,1,8,1,9,0,1,2,0,30,27,16,2,16,0,0,5,1,14,69,3,19,0,1,11,3,1,0
ZIMBABWE,Africa,Eastern Africa,1275,670,605,93,778,160,2,0,3,194,30,2,2,11,0,14,24,10,49,5,19,11,6,53,50,0,1,45,11,28,26,23,20,9,87,11,9,40,41,62,0,9,0,40,17,9,14,14,7,1,87,35,30,15,77,0,8,20,2,29,128,15,25,0,7,12,11,8,1
TUVALU,Australia&Pacific Islands,Polynesia,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
