Country of Citizenship,Continent,Region,# of Active Students,Male,Female,ASSOCIATE,BACHELOR'S,DOCTORATE,FLIGHT TRAINING,HIGH SCHOOL,LANGUAGE TRAINING,MASTER'S,OTHER,OTHER VOCATIONAL SCHOOL,PRIMARY,SECONDARY,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,GU,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MP,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,PR,RI,SC,SD,TN,TX,UT,VA,VI,VT,WA,WI,WV,WY
SAINT  LUCIA,North America,Caribbean,392,152,240,38,224,50,1,0,0,76,2,0,0,1,0,5,3,1,7,3,3,1,0,49,4,0,0,3,0,40,6,0,3,57,10,14,0,5,4,5,0,1,1,1,0,2,0,8,0,0,56,5,14,0,6,2,2,4,0,0,56,1,8,1,0,0,0,0,1
SAINT  MARTIN,North America,Caribbean,45,14,31,5,37,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,1,0,0,1,0,7,0,0,2,1,0,1,1,0,0,0,0,0
SAINT  VINCENT AND THE GRENADINES,North America,Caribbean,137,52,85,25,80,10,0,0,0,17,1,3,0,1,0,7,0,1,2,0,0,0,1,15,2,0,0,1,0,2,0,4,0,1,3,4,0,2,4,2,0,0,1,3,0,1,0,0,0,0,53,1,2,0,3,4,1,2,0,4,3,0,2,1,0,1,1,3,0
SAMOA,Australia & Pacific Islands,Polynesia,20,11,9,5,13,0,0,0,2,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
SAN  MARINO,Europe,Southern Europe,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAO TOME  AND PRINCIPE,Africa,Central Africa,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
SAUDI  ARABIA,Asia,Western Asia,77135,60201,16918,3435,31846,2923,92,0,25891,11320,1478,11,27,112,4,776,755,1750,10527,1542,1281,1296,387,2648,1035,0,59,387,1175,2843,3023,1194,1821,517,3033,958,62,3191,909,1909,0,159,342,948,92,417,217,657,200,21,1936,5243,1680,2519,3890,0,387,258,118,2232,4490,1052,2246,0,52,2889,1121,822,65
SENEGAL,Africa,Western Africa,839,489,350,188,378,44,2,0,95,79,9,0,1,43,0,8,5,6,39,9,9,9,4,66,28,0,0,2,3,13,16,7,7,16,71,45,4,18,19,14,0,5,0,17,1,2,5,21,6,0,136,42,18,8,26,0,2,9,0,12,53,2,32,0,2,5,11,5,1
SERBIA,Europe,Southern Europe,1457,814,643,138,694,207,0,0,85,193,39,5,1,95,2,12,11,18,120,14,25,18,4,85,54,0,9,22,9,101,24,12,10,13,74,18,18,19,22,70,0,9,4,25,8,14,5,27,6,2,155,37,43,8,67,0,12,24,3,25,65,9,44,0,3,26,16,23,13
SERBIA  AND MONTENEGRO,Europe,Southern Europe,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SEYCHELLES,Africa,Eastern Africa,14,8,6,1,7,2,2,0,0,1,0,1,0,0,0,0,0,0,1,2,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SIERRA  LEONE,Africa,Western Africa,184,109,75,45,79,13,0,0,0,31,4,0,2,10,0,3,0,0,14,1,0,3,1,2,2,0,0,4,2,7,6,1,1,1,13,14,4,6,9,3,0,0,0,6,0,1,1,3,0,0,22,4,2,1,9,0,2,1,1,2,15,0,10,0,1,2,3,1,0
SINGAPORE,Asia,South-Eastern Asia,4598,2352,2245,157,2440,766,10,1,5,855,270,28,2,64,0,4,4,25,1063,19,111,53,1,69,83,0,11,13,3,262,102,15,20,6,584,86,8,111,50,45,0,4,1,104,1,4,21,65,2,7,810,60,12,40,266,0,64,19,1,11,106,38,37,0,7,120,46,4,0
SINT  MAARTEN,North America,Caribbean,28,14,14,7,13,2,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,18,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
SLOVAKIA,Europe,Eastern Europe,523,217,306,55,207,44,0,0,58,74,22,6,3,54,0,11,2,5,73,7,5,5,1,47,8,0,6,2,5,13,3,4,7,6,27,11,2,17,14,13,0,4,0,9,1,5,3,22,4,0,70,9,13,5,20,0,2,6,0,1,18,3,14,0,2,5,11,1,1
SLOVENIA,Europe,Southern Europe,243,122,121,9,115,37,0,0,4,39,31,3,0,5,0,1,4,4,27,4,8,4,0,18,6,0,9,8,1,5,4,1,1,2,15,2,0,4,3,3,0,0,1,2,0,1,1,5,5,2,24,4,0,1,7,0,1,5,1,4,30,4,3,0,1,4,1,2,0
SOLOMON  ISLANDS,Australia & Pacific Islands,Melanesia,10,3,7,0,4,1,0,0,0,1,0,0,1,3,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
SOMALIA,Africa,Eastern Africa,43,23,20,7,17,0,0,0,2,2,0,0,0,15,0,0,0,1,1,1,8,0,0,0,2,0,0,1,0,0,2,0,1,0,7,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,6,2,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0
SOUTH  AFRICA,Africa,Southern Africa,2007,993,1014,261,987,166,6,2,4,346,108,76,8,43,0,33,34,14,263,31,28,23,3,97,59,0,2,23,19,44,22,26,29,18,140,26,8,43,13,48,0,13,2,68,4,3,9,38,2,6,284,60,29,19,97,1,13,23,4,28,139,18,46,0,4,25,9,14,3
SOUTH  KOREA,Asia,Eastern Asia,88461,45902,42509,8432,33960,12164,386,2,8787,10834,5058,109,1539,7190,63,303,188,820,20317,529,788,655,163,1584,3039,101,665,859,209,4311,2189,723,450,216,4371,1559,106,2403,1537,1162,231,128,69,963,63,289,271,2034,79,619,13591,1451,625,864,3842,3,623,276,163,479,4801,1087,2483,0,64,2724,1205,86,38
SOUTH  SUDAN,Africa,Eastern Africa,33,26,7,6,14,0,1,0,2,3,0,0,0,7,0,2,0,1,2,0,3,1,0,2,0,0,0,1,0,2,4,0,1,1,1,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
SPAIN,Europe,Southern Europe,7202,4026,3173,364,2205,749,38,3,837,1364,748,43,68,783,0,41,23,66,1028,90,122,95,26,671,135,0,36,55,33,461,104,50,57,22,728,61,59,114,63,193,0,25,12,140,4,28,49,96,38,14,1072,112,50,46,233,54,35,69,8,79,253,64,100,0,55,71,74,82,6
SRI  LANKA,Asia,Southern Asia,3185,1912,1272,138,1168,1234,59,0,11,527,42,1,0,5,0,16,17,44,252,25,45,26,10,131,50,0,5,90,9,82,64,166,32,41,101,40,9,155,131,162,0,51,10,21,98,22,6,19,18,18,234,183,74,17,101,0,8,39,27,22,358,18,57,0,3,28,23,7,20
SUDAN,Africa,Northern Africa,266,206,60,44,57,27,3,0,33,68,25,1,2,6,0,4,0,4,30,3,2,15,1,16,1,0,1,5,0,25,4,1,2,3,18,7,2,2,5,2,0,2,0,10,0,2,0,4,2,0,15,12,4,2,5,0,0,0,2,11,15,2,16,0,0,6,2,1,0
SURINAME,South America,South America,116,55,61,20,66,9,3,1,1,6,3,2,0,5,0,2,0,0,10,2,1,0,0,55,5,0,0,1,0,0,0,0,0,5,2,1,0,1,0,0,0,0,0,2,0,0,0,2,0,0,14,1,3,0,1,0,0,1,0,0,1,0,2,0,0,1,1,2,0
SWAZILAND,Africa,Southern Africa,170,96,74,12,135,10,0,0,0,10,1,0,0,2,0,0,0,1,6,2,4,1,0,4,1,0,0,17,6,15,2,0,1,0,5,1,5,3,10,8,0,0,0,13,1,0,4,1,2,0,16,4,18,7,2,0,1,0,0,0,2,2,3,0,2,0,0,0,0
SWEDEN,Europe,Northern Europe,5060,2233,2826,1558,2228,138,17,0,76,283,500,140,7,113,2,13,21,25,2254,40,58,33,6,309,87,0,94,19,9,135,22,12,46,22,187,21,23,31,58,52,0,20,21,81,7,8,35,39,10,16,688,65,12,22,73,0,7,37,6,15,80,32,80,0,16,52,45,9,5
SWITZERLAND,Europe,Western Europe,2774,1368,1406,121,602,160,40,2,1106,287,210,140,25,81,7,9,1,13,1066,22,19,28,3,245,17,0,134,6,2,59,7,6,5,10,347,10,3,28,9,23,0,3,4,24,1,2,4,25,3,4,368,19,5,11,53,2,21,22,2,14,30,8,26,1,4,20,14,5,0
SYRIA,Asia,Western Asia,920,715,205,179,274,79,4,0,152,179,39,1,2,11,0,7,4,10,118,4,13,6,2,44,16,0,0,13,1,86,29,23,7,7,51,15,2,64,11,8,0,3,0,14,1,1,3,35,4,3,54,42,14,17,17,0,6,2,2,16,88,4,18,0,3,6,10,16,0
TAIWAN,Asia,Eastern Asia,24485,11849,12609,1480,5356,4700,243,3,2829,7639,1131,59,46,999,10,67,33,354,6927,129,198,159,38,554,372,12,136,147,80,1049,573,122,86,94,1735,338,34,677,316,250,2,31,14,260,16,36,77,367,31,61,2952,449,113,453,1040,0,172,98,2,94,1589,189,187,0,24,1430,279,24,5
TAJIKISTAN,Asia,Central Asia,483,338,144,126,120,21,0,0,132,26,53,1,1,3,0,5,0,3,29,14,0,11,1,5,2,0,0,11,3,15,11,6,1,1,7,9,0,3,13,3,0,0,10,6,4,34,1,12,0,0,195,1,1,0,7,0,0,1,0,1,15,1,31,0,1,2,4,2,1
TANZANIA,Africa,Eastern Africa,1045,512,533,217,448,86,10,0,10,223,31,3,4,13,0,10,35,12,49,7,14,6,6,49,14,0,1,39,5,34,12,30,6,4,61,23,3,41,48,36,0,6,0,11,2,10,5,21,1,4,89,53,13,6,46,0,4,10,5,12,129,5,36,0,6,12,13,1,0
THAILAND,Asia,South-Eastern Asia,11746,4895,6844,939,2236,763,28,0,3299,2944,841,24,43,629,5,30,16,71,3315,133,138,133,14,335,112,0,47,40,9,1147,110,50,42,42,945,146,21,176,76,131,3,10,7,75,15,26,71,130,9,71,1595,175,41,209,290,0,61,44,5,49,483,80,455,0,16,377,122,41,2
TIMOR-LESTE,Asia,South-Eastern Asia,21,8,13,3,16,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
TOGO,Africa,Western Africa,248,139,109,51,134,9,0,0,10,35,3,0,0,6,0,5,2,2,11,6,2,4,2,6,5,0,1,5,1,17,3,2,0,0,9,18,1,2,18,15,0,1,0,8,0,13,0,3,0,0,18,14,5,2,9,0,1,0,2,6,12,1,8,0,0,1,2,5,0
TONGA,Australia & Pacific Islands,Polynesia,24,13,11,7,7,2,0,0,2,5,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0
TRINIDAD  AND TOBAGO,North America,Caribbean,1599,721,878,125,898,211,24,0,0,269,34,12,3,23,0,12,11,7,45,7,28,75,20,447,68,0,1,9,4,22,8,3,9,28,55,48,1,19,10,18,0,9,1,22,1,4,2,31,6,3,237,21,9,0,60,3,14,32,2,21,110,2,30,0,2,6,8,8,0
TUNISIA,Africa,Northern Africa,653,479,174,118,176,94,22,1,95,102,39,3,0,3,0,11,6,2,221,9,4,7,2,40,5,0,1,4,0,9,5,2,6,7,44,6,2,12,9,3,0,2,0,11,1,1,0,4,1,3,58,10,8,6,16,0,2,3,0,1,48,4,32,0,1,10,8,3,3
TURKEY,Asia,Western Asia,13281,8373,4907,762,3297,2714,263,0,2862,2131,724,24,55,449,2,34,65,169,2222,53,228,214,134,675,205,0,6,53,2,806,139,30,30,47,1382,150,23,205,91,95,0,9,87,158,2,30,38,493,19,19,3072,167,36,36,588,1,120,35,6,50,665,32,336,0,11,94,81,28,8
TURKMENISTAN,Asia,Central Asia,457,285,172,107,113,25,0,0,110,68,13,0,1,20,0,8,3,0,36,4,12,3,1,6,6,0,0,2,0,43,4,7,3,0,6,0,1,4,11,7,0,2,0,4,1,1,0,3,1,0,108,1,6,3,3,0,2,0,1,0,128,0,12,0,0,3,4,2,5
TURKS  AND CAICOS ISLANDS,North America,Caribbean,47,22,25,10,24,1,0,0,0,2,1,0,2,7,0,1,0,0,1,0,0,2,0,25,3,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,2,0,0,0,4,0,1,0,0,0,0,0,0
UGANDA,Africa,Eastern Africa,849,423,425,87,329,119,5,0,2,262,18,1,0,26,0,8,7,5,56,6,10,7,0,30,32,0,0,21,7,39,24,9,13,23,69,14,3,27,67,27,0,3,2,11,4,5,5,6,2,3,47,26,31,7,37,0,4,4,5,15,59,15,20,0,4,20,7,1,2
UKRAINE,Europe,Eastern Europe,2523,1064,1458,400,543,339,9,0,566,365,148,13,12,128,0,5,9,16,281,21,31,36,8,140,30,0,4,26,14,295,36,8,10,24,145,31,10,52,47,43,0,6,1,56,5,8,14,79,12,6,416,42,19,19,114,1,12,23,4,26,102,60,107,0,13,28,12,9,7
UNITED  ARAB EMIRATES,Asia,Western Asia,2804,2539,264,175,1812,79,49,0,382,185,91,2,0,29,0,19,2,291,405,129,29,45,15,277,10,0,0,38,7,11,113,2,56,9,147,39,20,44,36,14,0,0,1,34,1,6,3,5,6,1,106,93,15,128,206,0,5,2,1,28,100,43,163,0,1,37,12,49,0
UNITED  KINGDOM,Europe,Northern Europe,11237,6983,4252,918,5949,1045,185,2,16,1874,733,245,46,224,6,144,51,184,1537,122,249,163,27,790,310,0,57,169,54,319,149,107,124,88,849,104,37,175,108,226,0,73,18,349,37,78,61,218,58,21,1711,211,177,60,404,1,100,159,15,243,451,77,192,34,46,103,79,93,19
URUGUAY,South America,South America,312,171,141,20,104,66,1,0,22,82,13,1,1,2,0,3,2,2,38,3,1,1,2,50,5,0,0,7,0,18,2,3,2,2,25,5,2,5,3,11,0,2,0,12,1,2,1,4,0,0,35,9,3,4,9,3,3,1,0,4,8,8,3,0,0,1,6,0,1
UZBEKISTAN,Asia,Central Asia,780,502,278,121,193,60,2,0,143,202,43,0,0,16,0,3,9,8,106,10,6,8,8,34,12,0,2,9,0,39,11,7,3,6,25,11,1,20,19,29,0,6,0,15,2,12,2,14,2,0,140,24,6,3,57,0,0,3,1,18,19,1,50,0,0,7,8,2,2
VANUATU,Australia & Pacific Islands,Melanesia,10,5,5,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VENEZUELA,South America,South America,12079,6085,5994,1833,4072,295,52,3,3520,1479,454,37,75,259,1,33,24,25,749,109,44,138,21,4422,334,1,10,90,12,518,94,68,127,84,1225,56,8,96,69,196,0,18,6,151,8,15,14,110,21,12,856,132,139,41,257,83,37,25,5,76,1078,98,115,0,10,133,46,36,3
VIETNAM,Asia,South-Eastern Asia,23407,11058,12341,6208,8477,1028,222,3,1795,2142,731,9,123,2669,4,125,171,319,4966,244,219,133,37,677,432,0,64,234,36,608,179,135,140,277,1344,250,108,333,486,365,0,75,11,196,8,178,118,270,60,86,1074,368,375,424,938,0,77,56,24,100,4011,160,625,0,34,1947,214,64,28
WEST  BANK,Asia,Western Asia,391,309,82,68,115,30,0,0,105,62,9,1,0,1,0,5,1,5,31,2,12,7,0,20,3,0,0,5,1,62,7,2,3,4,21,1,0,10,13,5,0,0,0,16,0,1,0,5,0,0,22,26,3,1,10,0,5,0,0,9,45,1,12,0,3,5,7,0,0
YEMEN,Asia,Western Asia,969,876,92,308,164,25,20,0,375,45,20,0,3,9,0,11,4,18,192,9,4,6,6,31,12,0,0,3,1,92,9,3,7,8,32,5,0,70,24,22,0,17,2,7,3,1,0,8,4,1,119,25,7,47,19,0,4,0,2,1,74,4,33,0,0,19,1,2,0
ZAMBIA,Africa,Eastern Africa,542,271,271,114,254,38,0,0,1,102,21,2,3,7,1,7,9,11,33,5,3,9,2,13,21,0,0,17,6,21,7,4,12,0,30,19,3,25,9,13,0,1,2,11,1,11,0,1,2,0,37,28,22,3,17,0,0,5,2,15,72,4,18,0,1,5,3,1,0
ZIMBABWE,Africa,Eastern Africa,1404,732,672,101,845,176,5,0,1,216,37,3,2,18,0,16,26,8,51,5,22,14,5,64,56,0,1,51,11,33,32,23,21,10,104,11,10,44,42,64,0,9,0,43,19,7,16,15,8,2,90,37,31,18,78,0,9,21,2,31,149,19,28,0,8,16,13,10,1
