Country of Citizenship,Continent,Region,# of Active Students,Male,Female,ASSOCIATE,BACHELOR'S,DOCTORATE,FLIGHT TRAINING,HIGH SCHOOL,LANGUAGE TRAINING,MASTER'S,OTHER,OTHER VOCATIONAL SCHOOL,PRIMARY,SECONDARY,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,GU,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MP,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,PR,RI,SC,SD,TN,TX,UT,VA,VI,VT,WA,WI,WV,WY
SAINT LUCIA,North America,Caribbean,442,170,272,47,264,49,0,0,0,74,4,3,0,1,0,3,5,1,4,2,3,1,0,59,7,0,0,4,0,45,5,2,3,75,10,15,0,5,3,5,0,2,1,3,0,2,1,9,0,0,51,5,18,0,8,2,3,4,0,1,62,2,9,1,0,0,0,0,1
SAINT MARTIN,North America,Caribbean,54,21,33,6,42,0,1,0,0,1,0,1,0,3,0,0,0,0,2,0,0,0,0,22,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,0,0,0,0,0,6,0,0,3,1,0,0,2,0,0,0,0,0
SAINT VINCEhT  AND THE GRENADINES,North America,Caribbean,136,47,89,27,79,10,1,1,0,14,1,2,0,1,0,6,0,1,1,0,0,1,1,15,2,0,0,1,0,2,0,2,0,1,2,3,0,2,4,2,0,0,1,4,0,1,0,0,0,0,56,1,1,0,3,5,1,1,1,4,4,0,1,1,0,1,1,3,0
SAMOA,Australia & Pacific Islands,Polynesia,20,10,10,6,13,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
SAN MARINO,Europe,Southern Europe,2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SAO TOME AND PRINCIPE,Africa,Central Africa,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
SAUDI ARABIA,Asia,Western Asia,72223,56822,15380,2988,29091,2357,105,1,25810,10429,1281,9,33,119,4,710,668,1569,9738,1657,1333,1087,288,2043,947,0,64,331,1108,2615,2916,1107,1847,446,2819,801,60,2937,909,1824,0,102,319,886,122,421,261,626,208,20,1700,4896,1628,2640,3671,0,361,285,91,1803,4556,1013,2256,0,55,2548,1095,775,57
SENEGAL,Africa,Western Africa,866,500,366,206,370,37,2,0,115,83,5,0,2,46,0,9,4,6,35,4,11,6,2,61,28,0,0,1,2,14,16,8,8,16,83,52,3,16,18,12,0,3,1,21,0,4,3,24,5,2,150,44,17,11,26,0,2,10,1,8,54,1,34,0,3,8,13,5,1
SERBIA,Europe,Southern Europe,1392,773,619,146,626,212,0,0,90,185,29,6,2,96,2,21,11,10,117,13,22,18,5,93,33,0,8,28,6,112,28,22,8,13,78,16,17,20,19,58,0,10,4,26,6,10,8,24,6,2,160,34,30,7,54,0,5,19,4,26,61,8,46,0,3,24,11,16,10
SERBIA AND MONTENEGRO,Europe,Southern Europe,6,3,3,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SEYCHELLES,Africa,Eastern Africa,13,7,6,1,7,2,0,0,0,2,0,1,0,0,0,0,1,0,1,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SIERRA LEONE,Africa,Western Africa,173,101,72,39,74,15,0,0,0,33,3,0,2,7,0,0,0,0,12,0,0,4,1,4,2,0,0,3,2,6,6,0,1,1,12,16,3,5,8,1,0,0,0,7,0,1,0,3,0,0,23,6,1,2,9,0,2,1,1,2,12,0,11,0,1,1,2,1,0
SINGAPORE,Asia,South-Eastern Asia,4234,2155,2079,163,2346,722,8,0,7,747,151,27,2,61,0,6,5,21,927,21,83,42,1,74,76,0,14,21,3,248,93,17,19,4,526,68,8,101,44,42,0,2,1,104,1,6,26,67,1,7,776,57,13,42,239,0,71,18,2,11,90,37,46,0,7,102,41,3,0
SINT MAARTEN,North America,Caribbean,25,15,10,5,15,1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,17,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
SLOVAKIA,Europe,Eastern Europe,509,218,291,51,206,47,0,0,61,70,16,8,0,50,0,9,1,7,68,7,4,7,2,51,10,0,7,3,5,14,2,6,6,5,17,9,4,17,16,11,0,4,0,12,0,3,6,26,1,1,72,6,9,5,21,0,1,5,0,1,17,2,14,0,1,5,7,1,1
SLOVENIA,Europe,Southern Europe,222,106,116,13,109,26,1,0,5,35,28,3,0,2,0,0,2,5,30,2,6,5,0,22,5,0,8,6,1,4,3,2,1,1,11,1,0,3,2,3,0,0,1,1,0,1,1,4,5,1,21,2,1,1,4,0,1,4,1,4,31,4,3,0,1,4,0,3,0
SOLOMhN  ISLANDS,Australia & Pacific Islands,Melanesia,10,5,5,2,3,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
SOMALIA,Africa,Eastern Africa,32,15,17,5,10,0,0,0,3,2,0,0,0,12,0,0,0,1,0,1,5,0,0,0,1,0,0,0,0,1,2,0,0,0,6,0,0,1,4,2,0,0,0,0,1,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
SOUTH AFRICA,Africa,Southern Africa,1931,957,974,275,968,152,12,3,7,303,104,58,8,41,0,30,38,12,255,27,30,18,2,95,64,0,3,21,16,51,27,21,26,17,118,31,9,38,14,44,0,13,3,67,4,4,7,41,6,5,265,54,28,20,97,1,10,15,2,24,142,18,45,0,4,26,8,13,2
SOUTH KOREA,Asia,Eastern Asia,91583,47066,44468,9218,32978,11777,317,3,10666,11222,4835,101,1935,8531,68,355,203,836,21328,537,806,662,189,1585,3174,126,655,892,220,4477,2143,731,491,269,4420,1459,119,2414,1528,1157,244,129,67,1053,78,352,300,2226,68,628,13868,1474,654,971,3899,1,620,288,179,509,4814,1127,2681,0,72,3049,1274,79,35
SOUTH SUDAN,Africa,Eastern Africa,24,19,5,2,14,1,0,0,1,2,0,0,1,3,0,2,1,0,2,0,2,1,0,1,0,0,0,1,0,1,2,0,1,1,2,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SPAIN,Europe,Southern Europe,6269,3512,2755,324,1838,664,33,2,788,1198,608,57,58,699,1,33,11,61,949,72,108,91,18,585,111,1,34,43,21,413,86,50,49,25,530,68,55,89,48,163,0,18,11,91,4,22,45,89,46,10,1042,86,49,35,187,53,34,51,5,61,228,60,83,0,57,67,56,58,6
SRI LANKA,Asia,Southern Asia,3081,1881,1200,150,1194,1141,57,1,24,474,36,1,0,3,0,12,15,36,253,24,46,25,9,126,45,0,5,85,11,77,64,152,22,43,97,49,11,151,138,166,0,47,7,19,97,24,9,20,21,18,217,186,66,21,90,0,7,36,25,21,327,24,53,0,3,30,25,6,20
SUDAN,Africa,Northern Africa,226,177,49,39,51,23,3,0,31,54,16,1,2,6,0,3,0,4,25,2,3,9,1,16,1,0,1,8,0,21,2,1,1,2,11,5,2,1,4,3,0,2,1,10,0,1,0,3,2,0,14,7,4,0,4,0,0,0,2,8,15,2,15,0,1,8,0,1,0
SURINAME,South America,South America,109,52,57,19,60,9,3,0,1,4,3,2,0,8,0,2,0,0,9,2,1,0,0,51,5,0,0,0,0,0,0,0,0,4,1,1,0,1,0,0,0,0,0,2,0,0,0,2,0,0,15,1,3,0,1,0,0,1,1,0,1,0,2,0,0,1,1,1,0
SWAZILAND,Africa,Southern Africa,155,88,67,13,119,11,0,0,0,9,1,0,0,2,0,0,0,1,8,2,4,1,0,3,2,0,0,15,3,14,5,0,0,0,4,1,4,2,8,10,0,0,0,14,1,0,3,1,2,0,13,4,11,8,4,0,1,0,0,0,1,1,2,0,2,0,0,0,0
SWEDEN,Europe,Northern Europe,4749,2046,2702,1527,1993,138,28,2,99,263,425,166,12,96,2,11,16,27,2107,30,55,37,3,288,77,0,83,14,4,115,21,12,43,21,164,16,13,32,47,43,0,18,18,66,6,9,37,35,8,16,721,65,15,28,56,0,11,29,7,18,81,33,71,0,16,51,36,10,7
SWITZERLAND,Europe,Western Europe,2700,1341,1359,129,580,144,30,1,1150,273,149,127,23,94,5,10,0,17,956,22,14,29,3,291,16,0,177,9,3,56,10,9,3,8,334,11,4,21,13,14,0,1,0,21,1,1,9,26,3,5,366,16,2,18,43,2,12,15,2,12,30,11,18,0,6,26,14,5,0
SYRIA,Asia,Western Asia,880,690,190,157,233,78,7,0,198,156,34,1,2,14,0,7,8,16,108,6,8,8,0,37,18,0,0,10,1,93,24,19,7,7,44,14,2,62,11,7,0,4,0,13,4,3,3,40,2,3,55,31,12,17,19,0,4,2,2,14,79,4,18,0,2,9,8,15,0
TAIWAN,Asia,Eastern Asia,23309,11366,11908,1513,5083,4686,253,1,2164,7572,858,70,54,1055,11,63,33,359,6495,145,166,159,39,531,377,10,138,141,61,993,547,144,94,91,1572,348,31,608,284,272,2,30,8,263,14,36,80,352,25,64,2748,469,112,439,966,0,165,105,3,88,1483,208,180,0,20,1442,263,26,6
TAJIKISTAN,Asia,Central Asia,569,419,150,144,117,20,0,0,179,34,65,3,1,6,0,5,0,3,35,11,0,9,1,5,2,0,0,13,4,15,15,5,1,0,7,8,0,3,13,5,0,0,11,6,3,39,1,20,0,1,260,2,0,1,8,0,0,1,0,1,14,1,32,0,1,3,2,2,0
TANZANIA,Africa,Eastern Africa,1015,504,511,210,464,80,8,0,9,195,27,0,4,18,0,9,42,6,45,5,11,12,3,42,15,0,2,40,7,36,15,34,6,5,53,19,3,37,54,27,0,6,0,13,2,10,5,25,1,4,92,45,10,6,37,0,5,11,4,10,132,3,34,0,6,15,11,0,0
THAILAND,Asia,South-Eastern Asia,11264,4635,6617,942,1971,776,27,0,3281,2759,799,31,30,648,4,32,16,61,3232,133,128,131,15,288,114,0,50,35,16,998,106,49,42,40,820,136,21,158,76,150,3,10,7,80,18,32,69,115,8,74,1567,171,50,199,263,0,55,41,4,65,482,85,447,0,18,399,124,25,2
TIMOR-LESTE,Asia,South-Eastern Asia,20,8,12,2,16,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
TOGO,Africa,Western Africa,259,146,113,54,142,6,0,0,9,39,5,0,0,4,0,7,2,2,10,6,3,6,3,4,4,0,0,6,1,16,3,3,0,0,11,20,1,3,18,19,0,1,0,10,0,11,0,5,0,0,14,15,6,2,8,0,1,0,3,7,14,1,7,0,0,1,2,3,0
TONGA,Australia & Pacific Islands,Polynesia,18,9,9,6,4,1,0,0,1,5,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,5,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
TRINIDAD AND TOBAGO,North America,Caribbean,1600,700,900,113,869,219,27,0,1,304,35,13,2,17,0,17,11,8,44,4,25,79,20,432,60,0,1,10,6,24,9,6,10,33,54,55,1,17,12,16,0,9,1,25,1,4,2,31,4,1,263,18,7,1,60,2,10,28,2,23,100,2,29,0,2,5,9,7,0
TUNISIA,Africa,Northern Africa,653,473,180,131,145,86,24,1,124,103,36,2,0,1,0,11,6,2,223,6,4,9,1,39,6,0,1,4,0,9,3,2,6,7,44,5,1,15,6,4,0,3,0,10,1,2,0,7,0,3,54,10,10,6,15,0,0,1,0,0,48,3,40,0,1,13,4,5,3
TURKEY,Asia,Western Asia,12151,7755,4396,785,3108,2693,241,0,2193,2156,509,15,33,418,2,34,65,132,1794,53,222,330,149,617,185,0,6,50,1,667,129,35,29,49,1126,158,19,198,81,85,0,16,70,145,4,26,41,497,22,22,2873,175,22,33,560,1,97,28,3,55,673,37,319,0,7,91,87,24,7
TURKMENISTAN,Asia,Central Asia,381,246,135,90,107,20,0,0,93,41,12,0,0,18,0,6,3,0,34,3,13,3,1,6,7,0,0,2,0,47,5,4,2,0,3,0,1,2,12,5,0,2,0,5,1,1,0,1,1,0,87,1,2,1,3,0,2,0,0,0,89,0,12,0,0,3,4,2,5
TURKS AND CAICOS ISLANDS,North America,Caribbean,56,28,28,14,26,1,1,0,0,2,1,1,2,8,0,1,0,0,2,0,1,2,0,32,3,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,5,0,1,0,0,0,0,0,0
UGANDA,Africa,Eastern Africa,841,425,416,88,337,118,8,0,2,244,14,3,0,27,0,6,5,7,55,9,12,10,0,26,30,0,0,24,6,39,26,9,12,24,68,14,4,23,67,24,0,2,2,11,4,5,5,8,3,2,41,26,28,7,43,0,6,3,7,11,54,12,23,0,4,21,10,3,0
UKRAINE,Europe,Eastern Europe,2313,927,1385,402,488,331,12,0,473,337,132,19,11,108,0,8,14,18,214,21,25,30,8,109,29,0,4,17,17,251,23,7,8,24,133,35,9,44,42,29,0,5,1,53,5,7,16,85,11,8,427,52,16,19,107,1,10,18,4,25,102,53,106,0,6,25,16,9,7
UNITED ARhB  EMIRATES,Asia,Western Asia,2792,2535,256,175,1756,71,38,0,531,165,27,3,1,25,0,13,2,250,437,148,31,46,13,285,6,0,0,36,4,13,125,6,50,5,155,35,10,42,45,11,0,0,0,32,1,5,1,6,7,1,69,113,17,152,195,0,4,1,1,24,76,48,191,0,0,32,9,39,0
UNITED KINGDOM,Europe,Northern Europe,10141,6281,3857,839,5369,959,181,2,10,1629,611,235,34,272,5,137,40,156,1346,112,226,134,13,732,276,0,31,154,47,302,125,89,107,73,764,100,33,160,81,188,0,68,19,326,36,73,43,200,59,21,1536,180,151,57,397,1,100,151,13,226,423,64,196,29,33,126,76,88,18
URUGUAY,South America,South America,301,160,141,15,97,68,0,0,28,78,9,2,0,4,0,2,1,3,38,2,1,2,2,45,6,0,0,5,0,15,2,1,2,2,24,6,1,3,5,10,0,2,0,12,0,2,1,4,0,0,37,5,2,4,14,5,2,0,0,4,9,8,3,0,1,2,6,0,0
UZBEKISTAN,Asia,Central Asia,761,497,264,128,176,60,1,0,146,200,42,0,0,8,0,5,8,9,91,10,7,9,7,31,12,0,3,8,0,33,15,7,3,6,19,12,1,17,20,33,0,6,1,13,2,12,1,17,3,0,137,20,6,3,58,0,1,5,1,18,21,2,49,0,0,4,8,2,5
VANUATU,Australia & Pacific Islands,Melanesia,3,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VENEZUELA,South America,South America,10891,5528,5363,1636,3638,289,41,7,3268,1238,391,32,84,267,3,31,22,21,639,96,43,144,18,4027,290,1,6,86,12,358,90,65,112,87,1185,58,4,82,64,172,0,19,5,139,8,17,12,108,14,9,743,115,127,32,280,77,39,22,4,68,963,71,96,0,11,116,42,36,2
VIETNAM,Asia,South-Eastern Asia,20832,10074,10747,5571,7950,926,193,3,1225,1969,604,7,101,2283,4,109,158,263,4528,197,194,143,31,608,371,0,59,215,42,523,188,117,120,240,1130,234,97,256,433,321,0,73,9,176,6,149,107,231,53,66,965,332,314,423,842,1,76,47,19,91,3493,156,545,0,25,1735,217,70,30
WEST BANK,Asia,Western Asia,357,288,69,50,107,32,0,0,106,52,9,0,0,1,0,4,2,6,26,1,10,6,0,17,2,0,0,7,1,57,9,1,5,4,14,1,0,9,12,4,0,0,0,14,0,1,0,7,0,0,22,26,2,1,7,0,4,0,0,8,44,1,12,0,2,4,4,0,0
YEMEN,Asia,Western Asia,803,721,82,266,137,21,16,0,295,38,18,0,1,11,0,7,3,8,158,9,3,5,2,31,9,0,0,3,1,68,7,2,9,8,20,5,0,59,21,14,0,9,2,7,0,1,0,8,4,1,100,25,4,49,14,0,3,0,0,4,63,5,31,0,0,17,2,1,1
ZAMBIA,Africa,Eastern Africa,531,262,269,120,243,35,0,0,1,104,19,3,0,6,1,7,7,9,37,3,4,10,3,14,15,0,1,16,8,22,10,5,12,0,25,17,3,31,10,13,0,1,2,11,1,14,0,1,2,0,30,22,24,5,17,0,0,3,2,14,65,5,18,0,0,7,3,1,0
ZIMBABWE,Africa,Eastern Africa,1346,683,662,115,802,156,2,0,1,201,40,5,3,21,0,19,23,9,55,5,22,10,5,55,49,0,1,41,10,42,26,21,20,9,94,15,11,47,41,61,0,9,1,42,18,8,13,13,10,2,93,39,22,17,81,0,10,24,2,23,143,18,28,0,6,12,11,10,0
