Country of Citizenship,Continent,Region,# of Active Students,Male,Female,ASSOCIATE,BACHELOR'S,DOCTORATE,FLIGHT TRAINING,HIGH SCHOOL,LANGUAGE TRAINING,MASTER'S,OTHER,OTHER VOCATIONAL SCHOOL,PRIMARY,SECONDARY,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,GU,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MP,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,PR,RI,SC,SD,TN,TX,UT,VA,VI,VT,WA,WI,WV,WY
GUERNSEY,Europe,Northern Europe,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUINEA,Africa,Western Africa,111,73,38,36,30,1,0,0,31,7,3,0,0,3,0,2,1,0,5,1,1,1,0,4,5,0,0,0,0,3,0,1,0,0,6,2,0,1,4,3,0,0,0,3,0,0,0,2,0,0,38,1,1,5,5,0,0,0,0,2,7,1,5,0,0,1,0,0,0
GUINEA-BISSAU,Africa,Western Africa,10,4,6,1,4,0,0,0,2,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUYANA,South America,South America,282,112,170,66,125,34,11,1,2,26,9,1,2,5,0,4,1,0,7,0,6,10,1,53,3,0,0,1,3,2,3,1,0,1,6,8,1,1,2,2,0,3,0,1,0,0,0,6,1,0,124,7,0,0,7,0,0,1,0,2,7,1,1,0,1,0,0,3,1
HAITI,North America,Caribbean,877,545,331,227,405,30,2,0,53,91,17,1,14,37,0,2,4,5,10,2,7,4,1,203,20,1,0,25,6,17,18,6,29,7,49,9,4,13,14,12,0,5,1,29,2,8,3,20,1,1,124,9,11,7,26,37,4,7,0,14,29,8,33,0,4,6,15,5,0
HONDURAS,North America,Central America,1968,919,1049,315,1138,96,0,0,112,228,40,0,10,28,0,15,50,1,66,17,13,26,7,304,107,0,1,31,14,56,33,12,12,142,91,16,2,35,26,72,0,19,1,29,5,4,4,19,10,4,105,39,22,5,75,14,8,17,10,26,285,48,39,0,5,11,10,2,3
HONG KONG,Asia,Eastern Asia,7344,4072,3272,1377,3897,468,13,0,139,684,348,6,29,383,0,8,13,68,2437,17,93,38,4,135,150,2,108,46,44,231,124,23,19,7,465,81,10,132,89,37,0,3,4,46,2,12,15,68,3,42,650,88,10,99,265,0,36,36,13,19,177,141,57,0,17,1101,53,5,1
HUNGARY,Europe,Eastern Europe,726,365,361,54,292,138,4,0,34,125,43,5,5,26,1,8,2,15,97,6,7,5,0,65,11,1,4,5,4,26,10,6,2,4,65,7,3,13,9,20,0,0,2,15,1,3,7,14,3,11,129,16,10,9,28,0,4,4,0,3,30,7,10,0,5,5,9,3,2
ICELAND,Europe,Northern Europe,391,194,197,30,180,49,5,0,1,80,34,4,1,7,2,15,2,3,74,4,2,0,0,40,17,0,2,2,0,8,4,1,1,5,21,4,0,8,7,2,0,2,0,17,0,0,2,4,0,0,81,3,3,2,2,0,3,14,0,2,10,2,3,0,4,10,2,1,0
INDIA,Asia,Southern Asia,192723,132171,60519,2348,16511,17061,341,7,1602,152210,2330,165,12,136,48,1364,1666,3672,32080,1711,3774,789,2752,5902,3371,0,14,1023,125,12375,5327,1402,1903,1101,8221,2236,81,6340,1645,7886,0,692,55,4089,302,938,1839,5256,391,137,17963,7598,1763,666,8466,16,458,872,312,884,22762,815,6591,3,53,1121,1343,446,81
INDONESIA,Asia,South-Eastern Asia,7925,4281,3642,1211,4390,371,84,2,199,1117,378,17,8,147,4,9,12,91,2693,93,27,38,8,207,119,0,15,82,6,294,263,38,36,21,570,48,41,160,103,36,1,5,16,42,5,17,18,28,11,21,514,110,52,260,184,0,27,4,11,37,303,23,66,0,6,1074,65,11,0
IRAN,Asia,Southern Asia,11772,7275,4495,224,544,7950,5,1,151,2676,191,7,0,23,2,99,60,244,1510,180,105,98,47,611,259,0,27,162,30,595,199,147,131,158,627,206,19,427,121,161,0,85,31,296,63,89,62,177,155,99,709,466,165,166,476,2,39,125,20,146,1183,155,343,0,14,199,173,83,26
IRAQ,Asia,Western Asia,635,492,143,67,118,167,8,3,90,156,22,0,0,4,0,6,15,5,87,12,13,6,0,36,2,0,2,11,0,41,24,9,9,1,18,8,2,63,8,18,0,3,1,8,0,6,6,2,2,0,19,28,12,12,19,0,0,1,4,5,56,3,30,0,1,11,3,6,1
IRELAND,Europe,Northern Europe,1000,610,390,84,439,142,5,1,1,227,74,9,3,15,2,8,5,7,94,6,36,12,5,49,37,1,3,7,3,31,45,9,9,12,97,9,2,19,6,12,0,8,7,38,4,6,3,18,4,2,156,14,17,4,54,1,15,10,0,24,40,3,20,0,2,6,9,8,1
ISLE OF MAN,Europe,Northern Europe,5,5,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ISRAEL,Asia,Western Asia,2410,1585,825,180,973,376,7,1,142,519,157,26,3,26,1,4,2,20,340,18,33,23,1,140,27,0,3,10,1,84,21,6,7,8,220,31,5,31,13,15,0,3,1,35,0,3,4,63,7,6,953,31,6,17,78,0,7,5,2,6,53,6,17,0,2,14,22,4,1
ITALY,Europe,Southern Europe,5867,3326,2540,435,1576,1132,60,0,667,1038,543,52,26,340,4,10,9,59,1179,46,91,91,8,559,97,2,29,18,16,238,79,21,11,22,625,62,16,67,42,71,0,11,7,88,3,14,17,122,10,11,1301,48,13,23,173,7,53,34,4,27,174,48,67,0,13,60,48,18,1
JAMAICA,North America,Caribbean,3038,1186,1852,600,1440,288,11,1,1,569,42,13,8,64,0,47,18,13,78,11,62,104,14,578,94,0,3,26,5,39,39,36,27,59,116,89,14,73,29,76,0,18,2,63,16,18,15,95,23,1,524,61,25,5,88,7,11,47,5,56,184,18,57,5,4,12,13,13,2
JAPAN,Asia,Eastern Asia,23675,10577,13091,3944,5571,903,282,5,7130,2299,2087,242,63,1150,11,76,183,277,7611,112,150,155,13,372,157,13,1588,97,56,413,172,171,107,34,1310,123,36,237,213,280,12,36,36,162,98,186,72,107,18,174,3936,288,92,740,419,0,48,46,19,125,326,272,152,0,65,2003,172,79,25
JERSEY,Europe,Northern Europe,7,6,1,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
JORDAN,Asia,Western Asia,2965,2344,622,410,641,642,4,0,547,614,96,3,1,8,0,33,19,31,434,27,38,35,7,176,26,0,1,51,6,305,48,35,33,30,133,25,3,124,26,39,0,23,3,62,7,8,15,81,32,1,176,163,25,20,84,0,7,11,15,25,279,30,103,0,4,36,55,12,3
KAZAKHSTAN,Asia,Central Asia,2172,1079,1093,333,732,97,8,0,369,382,141,8,11,91,1,2,29,20,414,49,7,26,9,135,18,0,3,7,4,101,28,8,8,7,222,15,4,19,18,10,0,9,3,24,1,1,4,28,5,2,338,31,15,16,64,0,8,0,6,6,252,13,45,0,5,71,51,6,4
KENYA,Africa,Eastern Africa,3324,1699,1624,552,1512,382,14,0,10,737,77,2,1,37,10,53,25,23,172,18,48,26,21,141,76,0,2,59,10,102,77,99,54,55,237,95,9,98,124,122,0,25,5,88,10,29,22,59,23,3,220,100,82,18,196,5,13,24,12,64,348,15,78,0,8,52,40,10,19
KIRIBATI,Australia & Pacific Islands,Micronesia,15,9,6,4,8,0,0,0,2,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0
KOSOVO,Europe,Southern Europe,161,91,70,20,77,16,0,0,14,31,2,0,0,1,0,0,1,4,12,0,1,1,0,5,9,0,0,5,1,5,1,0,1,0,9,1,1,5,11,1,0,0,0,5,0,0,0,1,0,1,40,4,2,1,5,0,2,0,0,0,18,0,2,0,0,1,3,2,0
KUWAIT,Asia,Western Asia,9186,7742,1441,345,7094,306,2,0,968,337,120,1,2,11,0,583,6,1070,1921,256,68,45,16,568,20,0,1,15,778,57,65,123,58,12,189,89,0,84,27,89,0,3,58,77,0,24,3,21,305,1,115,538,45,262,419,0,9,9,11,281,229,35,196,0,0,59,43,277,26
KYRGYZSTAN,Asia,Central Asia,324,183,141,50,94,17,0,0,56,69,29,1,2,6,0,1,1,1,28,6,0,8,1,11,4,0,0,0,1,74,5,0,1,0,29,1,0,0,2,10,0,1,2,5,0,10,2,3,2,1,29,2,3,2,6,0,0,2,0,1,32,2,27,0,0,8,0,0,0
LAOS,Asia,South-Eastern Asia,103,60,43,29,20,2,0,0,26,5,4,0,3,14,0,0,1,0,23,0,1,1,0,8,1,0,0,1,0,4,0,3,0,3,3,0,0,2,7,3,0,0,0,2,0,0,1,0,0,0,6,1,0,2,1,0,1,0,0,3,5,6,4,0,0,9,1,0,0
LATVIA,Europe,Northern Europe,315,140,175,41,163,29,0,0,5,44,8,3,2,20,1,4,0,3,50,0,5,1,0,22,6,0,1,8,2,14,8,4,5,6,18,6,0,3,5,10,0,2,0,11,1,3,3,12,0,0,35,3,4,1,18,0,4,2,0,6,13,6,5,0,1,1,2,0,0
LEBANON,Asia,Western Asia,1518,1012,506,179,388,369,5,0,23,453,91,5,1,4,0,5,6,12,227,12,8,31,4,68,28,0,1,6,1,80,42,8,6,12,155,15,3,118,16,10,0,3,0,36,1,4,5,26,8,7,187,51,16,4,60,0,6,14,3,9,112,5,49,0,2,21,11,4,0
LESOTHO,Africa,Southern Africa,53,31,22,2,42,5,0,0,0,2,0,0,0,2,0,0,1,0,3,1,0,0,0,3,1,0,0,2,2,1,2,1,3,1,3,0,1,0,3,1,0,0,0,3,0,0,0,0,0,0,3,2,7,0,0,0,2,1,0,0,3,0,0,0,2,1,0,0,0
LIBERIA,Africa,Western Africa,241,153,88,63,73,14,0,0,1,59,8,0,2,21,0,0,1,0,7,1,2,5,2,4,20,0,2,6,2,10,4,1,11,3,7,13,0,4,20,4,0,4,0,8,2,0,3,15,0,0,5,3,0,5,24,0,1,5,1,6,8,1,10,0,1,3,2,5,0
LIBYA,Africa,Northern Africa,1855,1465,390,153,182,583,0,0,420,458,52,5,0,2,0,8,15,19,162,227,35,10,2,180,42,0,1,12,12,95,23,9,11,13,51,2,0,97,12,70,0,3,1,17,4,3,1,19,10,1,57,211,18,56,42,0,1,23,11,11,90,2,25,0,2,85,10,37,7
LIECHTENSTEIN,Europe,Western Europe,11,6,5,2,4,0,0,0,2,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LITHUANIA,Europe,Northern Europe,398,214,184,38,173,38,0,0,17,52,18,2,1,59,0,3,4,4,46,7,7,2,1,40,5,0,0,2,0,33,10,4,7,0,22,8,3,10,7,9,0,2,0,14,1,2,4,7,0,1,53,7,6,0,13,0,1,7,0,10,14,3,10,0,1,3,5,0,0
LUXEMBOURG,Europe,Western Europe,85,47,37,3,35,7,0,0,1,25,8,1,0,5,0,0,0,0,19,1,0,1,0,0,0,0,1,0,0,6,0,0,0,0,10,0,0,1,1,0,0,0,0,2,0,0,0,2,1,0,25,4,0,0,3,0,1,1,0,0,3,1,0,0,0,0,2,0,0
MACAU,Asia,Eastern Asia,524,271,253,95,273,22,1,0,16,46,46,1,1,22,0,0,1,7,198,3,1,3,0,10,7,0,8,2,1,12,10,0,2,0,43,4,2,9,11,2,0,0,1,1,0,1,2,2,0,25,29,16,4,4,23,0,0,0,1,0,15,8,1,0,0,53,0,1,1
MACEDONIA,Europe,Southern Europe,284,148,136,40,121,37,1,0,37,35,7,0,0,6,0,1,4,5,25,6,6,2,2,24,1,0,0,0,0,30,3,3,2,1,18,2,0,8,6,4,0,1,0,6,2,1,0,14,0,2,43,8,4,2,12,0,5,1,0,2,9,3,6,0,2,3,1,4,0
MADAGASCAR,Africa,Eastern Africa,148,75,73,16,59,19,3,0,8,36,3,0,1,3,0,0,3,0,9,2,0,0,0,9,3,0,0,2,1,5,3,4,2,0,9,2,0,10,6,3,0,0,0,2,1,0,0,3,2,0,4,3,2,1,3,0,0,0,2,6,17,9,15,0,0,2,3,0,0
MALAWI,Africa,Eastern Africa,281,150,131,58,102,35,1,0,1,74,6,0,1,3,0,9,3,4,15,1,1,2,0,12,3,0,0,5,0,11,7,6,0,1,20,2,3,33,6,8,0,3,0,5,2,6,3,1,1,0,15,6,23,0,15,0,0,1,3,4,23,0,7,0,1,3,2,5,0
MALAYSIA,Asia,South-Eastern Asia,7728,4077,3651,566,5531,527,9,0,41,778,167,18,19,72,1,6,20,104,1114,154,51,28,4,136,75,0,18,628,19,332,327,144,38,43,369,56,8,305,293,72,1,11,23,43,19,286,29,108,7,8,582,294,183,122,470,0,30,9,6,136,248,79,88,0,9,294,250,40,8
MALDIVES,Asia,Southern Asia,40,23,17,0,24,3,8,0,0,2,2,0,0,1,0,0,0,0,5,0,1,0,0,7,0,0,0,1,0,2,1,0,0,0,1,0,1,1,2,2,0,0,0,1,0,0,0,0,0,1,4,0,1,3,1,0,0,0,0,0,4,0,0,0,1,0,0,0,0
MALI,Africa,Western Africa,524,357,167,126,164,11,0,0,134,67,4,0,3,15,0,5,1,4,11,4,1,13,21,19,21,0,1,3,0,8,5,3,2,9,15,44,0,8,11,6,0,1,1,10,1,2,4,21,1,1,101,3,10,5,24,0,3,0,0,9,69,15,15,0,1,5,2,4,1
MALTA,Europe,Southern Europe,16,9,7,0,7,2,1,0,0,4,2,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
MARSHALL ISLANDS,Australia & Pacific Islands,Micronesia,6,5,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MARTINIQUE,North America,Caribbean,7,4,3,1,1,0,0,0,3,0,0,0,0,2,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
MAURITANIA,Africa,Western Africa,100,80,20,32,32,5,1,0,13,15,2,0,0,0,0,1,0,4,2,7,0,2,0,5,4,0,0,1,0,0,3,1,4,2,9,2,0,0,5,0,0,0,1,0,0,0,0,0,0,0,8,13,0,0,4,0,0,0,0,0,7,0,12,0,1,0,0,2,0
MAURITIUS,Africa,Eastern Africa,230,122,108,15,141,34,2,0,2,26,9,1,0,0,0,1,0,2,20,0,5,2,2,20,2,0,0,5,0,10,5,2,1,0,22,0,2,6,4,4,0,2,2,4,0,1,1,7,0,0,41,4,4,4,20,0,3,0,2,1,7,4,1,0,1,5,1,0,0
MAYOTTE,Africa,Eastern Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEXICO,North America,Central America,16694,9098,7594,1697,5783,1402,101,1,1323,2520,602,72,1041,2154,2,32,64,561,2032,176,176,133,12,701,190,5,20,73,113,473,229,81,45,66,864,96,38,220,94,166,0,32,5,178,28,44,42,107,380,28,1103,148,187,110,322,39,133,46,6,78,6095,390,122,0,26,145,187,45,6
"MICRONESIA, FEDERATED STATES OF",Australia & Pacific Islands,Micronesia,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOLDOVA,Europe,Eastern Europe,358,142,216,81,113,41,0,0,47,56,14,1,0,5,1,3,0,1,34,8,1,5,1,11,7,0,0,7,1,43,5,4,2,8,16,3,1,4,25,9,0,6,0,13,0,0,1,7,0,1,39,12,1,4,15,0,0,7,1,4,19,3,12,0,0,10,2,1,0
MONACO,Europe,Western Europe,19,8,11,2,5,0,0,0,2,5,2,1,1,1,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
MONGOLIA,Asia,Eastern Asia,2862,1151,1712,308,819,65,2,1,795,727,94,2,4,46,17,2,10,8,664,112,13,129,2,18,8,0,5,62,6,372,21,16,27,4,102,11,0,20,50,136,0,2,3,7,21,7,2,13,1,5,86,10,5,11,32,0,4,5,8,4,33,65,550,0,1,152,18,2,0
MONTENEGRO,Europe,Southern Europe,165,88,77,24,70,14,0,0,18,19,3,0,0,17,0,0,1,5,19,1,0,0,1,12,7,0,1,1,2,10,1,2,1,0,11,7,4,6,5,3,0,1,0,7,0,2,2,1,0,0,29,1,2,1,3,0,2,2,0,4,1,0,2,0,1,1,2,0,1
MONTSERRAT,North America,Caribbean,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOROCCO,Africa,Northern Africa,1694,1012,680,389,589,80,0,0,204,332,86,3,0,10,0,10,10,13,232,18,15,22,4,211,20,0,3,8,1,85,17,8,6,9,172,26,2,11,20,18,0,25,3,33,2,6,42,32,4,5,221,21,24,7,76,0,28,10,2,4,89,1,84,0,3,13,7,8,3
MOZAMBIQUE,Africa,Eastern Africa,118,66,52,19,59,15,0,0,4,19,1,1,0,0,0,0,0,1,8,1,3,0,0,8,2,0,0,0,1,5,5,4,0,0,11,1,0,4,1,3,0,1,0,1,0,1,1,1,0,0,20,1,2,2,7,0,1,0,0,2,12,0,1,0,0,2,1,3,1
NAMIBIA,Africa,Southern Africa,78,31,47,10,43,4,0,1,0,17,1,0,0,2,0,2,1,0,3,0,1,1,0,5,0,0,0,5,1,1,0,1,2,0,7,3,0,6,4,3,0,0,0,1,0,0,0,4,1,0,4,0,5,1,1,0,0,0,0,0,5,5,3,0,0,2,0,0,0
NEPAL,Asia,Southern Asia,12295,8167,4127,1939,4581,1926,5,0,187,3576,54,5,5,17,2,222,197,25,513,117,117,122,82,248,135,0,22,454,164,259,90,186,67,582,414,193,29,237,648,558,2,256,17,103,73,147,79,111,142,67,533,506,730,45,309,4,98,65,164,142,2107,115,406,0,25,168,104,51,43
NETHERLANDS,Europe,Western Europe,2114,1115,999,280,936,253,49,1,133,255,130,17,6,54,2,14,7,55,305,30,19,9,7,352,29,0,13,35,5,60,16,15,9,18,163,15,6,54,22,54,0,5,8,35,5,2,9,29,10,1,344,35,11,12,65,14,13,32,10,13,56,6,30,0,10,29,8,3,5
NETHERLANDS ANTILLES,North America,Caribbean,7,2,5,0,4,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NEW CALEDONIA,Australia & Pacific Islands,Melanesia,7,1,6,1,3,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NEW ZEALAND,Australia & Pacific Islands,Oceania,1454,802,652,81,842,172,4,0,1,230,70,7,6,41,4,9,4,19,249,10,27,10,3,57,25,0,18,16,7,54,26,15,16,18,104,17,5,26,8,30,0,8,2,49,1,9,7,31,7,5,208,36,15,26,72,0,20,13,0,12,46,25,24,0,3,28,8,15,7
NICARAGUA,North America,Central America,389,191,198,34,208,26,0,0,30,55,16,1,5,14,0,0,29,0,25,1,3,6,0,50,11,1,0,3,2,10,14,6,1,21,14,7,5,4,4,10,0,4,0,8,0,6,0,5,2,0,15,10,3,2,31,2,1,2,0,3,40,6,9,0,1,8,2,2,0
NIGER,Africa,Western Africa,174,99,75,36,78,10,0,0,24,21,2,0,0,3,0,1,30,1,4,0,0,2,2,11,5,0,0,1,1,2,4,1,1,1,5,2,0,4,5,0,0,1,0,8,0,3,1,4,2,1,24,5,8,1,11,0,0,1,1,1,12,0,3,0,1,1,0,2,0
NIGERIA,Africa,Western Africa,13264,7616,5646,1597,5219,1180,82,1,139,4308,376,31,34,297,5,227,147,81,620,89,114,261,32,721,442,0,2,142,74,564,236,210,237,300,624,723,18,320,350,220,0,97,22,230,66,64,62,219,47,12,718,316,402,31,506,0,37,124,72,310,2339,114,347,0,30,87,92,136,24
NIUE,Australia & Pacific Islands,Polynesia,3,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NORTH KOREA,Asia,Eastern Asia,11,6,5,2,7,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
NORWAY,Europe,Northern Europe,2591,1176,1415,148,1414,86,11,0,36,297,426,9,3,161,7,9,7,34,759,59,32,10,1,153,39,0,111,13,11,43,17,4,8,9,162,6,3,30,86,10,0,5,12,44,33,2,12,11,15,6,458,9,18,35,46,0,11,19,17,17,51,31,23,0,10,59,13,7,4
OMAN,Asia,Western Asia,2857,2078,779,69,2247,64,2,0,293,85,86,1,0,10,0,7,3,23,267,138,2,25,12,329,5,0,1,36,7,11,25,1,129,151,17,3,0,112,73,40,0,28,0,37,5,295,2,5,10,1,26,218,137,105,96,0,1,82,2,34,111,14,9,0,1,128,4,89,0
PAKISTAN,Asia,Southern Asia,6035,4402,1633,764,2178,719,13,0,290,1777,261,8,3,22,3,29,31,40,452,70,74,78,30,302,166,0,3,87,10,393,139,104,66,22,558,74,17,142,154,69,0,9,2,61,17,10,57,110,20,8,690,134,70,31,183,0,31,12,8,33,969,29,244,0,21,66,53,49,5
PALAU,Australia & Pacific Islands,Micronesia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PANAMA,North America,Central America,1697,887,809,70,1099,52,58,0,195,153,27,12,1,30,0,6,172,5,115,10,8,46,1,251,77,0,2,7,2,64,53,5,54,55,155,15,4,20,3,88,0,9,1,18,1,3,2,9,0,14,80,10,49,3,67,9,18,4,1,10,110,8,21,0,1,25,3,0,3
PAPUA NEW GUINEA,Australia & Pacific Islands,Melanesia,165,94,71,22,87,2,8,0,0,13,7,0,2,25,1,1,1,1,8,0,0,0,0,31,2,0,2,2,1,3,5,2,21,0,0,1,0,12,2,3,0,0,0,0,0,5,0,0,1,0,2,32,3,0,2,0,0,0,0,0,13,0,4,0,1,0,0,3,0
PARAGUAY,South America,South America,553,293,260,47,329,26,4,0,54,65,17,0,1,10,0,1,0,2,60,7,1,7,0,57,10,1,0,3,0,12,2,156,10,3,42,8,1,2,3,9,0,0,0,7,2,0,2,14,0,1,45,3,5,2,18,0,1,1,0,3,25,9,10,0,1,5,1,1,0
PERU,South America,South America,2982,1549,1433,314,884,385,84,0,383,755,123,12,10,32,1,11,13,15,288,35,32,53,1,389,50,1,7,13,28,128,45,38,8,19,252,48,2,60,40,26,0,14,0,71,3,10,15,68,8,7,387,25,15,18,89,68,13,12,0,21,190,181,102,0,7,22,24,8,1
PHILIPPINES,Asia,South-Eastern Asia,4417,1909,2507,668,1171,389,14,1,602,995,485,31,20,41,4,25,5,41,1462,16,44,35,6,113,40,6,43,38,7,205,35,20,7,22,175,99,6,49,14,22,18,3,3,33,5,14,6,157,14,42,974,99,13,19,72,0,18,12,2,14,159,45,63,1,6,54,26,4,2
POLAND,Europe,Eastern Europe,2501,984,1517,296,523,251,7,0,827,297,228,5,6,61,0,10,7,9,189,19,40,22,7,79,23,0,4,9,9,565,19,11,3,7,114,19,4,64,43,27,0,5,2,25,3,6,4,230,8,2,583,44,4,12,83,0,6,5,2,11,51,10,55,0,3,13,24,4,3
PORTUGAL,Europe,Southern Europe,985,546,439,96,360,150,9,0,72,174,75,17,3,29,0,4,0,7,183,6,11,13,4,99,20,0,6,1,4,30,29,4,5,3,101,16,2,16,5,9,0,8,3,16,0,3,6,27,3,3,128,13,10,8,37,0,12,2,1,13,34,17,19,0,1,36,6,0,1
QATAR,Asia,Western Asia,1395,1280,113,289,784,24,4,0,100,44,146,0,0,2,0,4,0,269,292,110,35,60,1,147,2,0,0,5,4,20,15,5,3,7,25,6,1,9,3,2,0,1,1,5,0,4,3,1,24,4,42,10,5,88,48,0,0,1,0,5,62,18,33,0,1,10,2,2,0
ROMANIA,Europe,Eastern Europe,1279,542,737,138,378,342,4,0,107,212,65,3,2,28,1,6,4,17,143,11,26,15,7,62,22,0,2,10,5,162,14,10,7,20,123,19,7,47,4,15,0,5,0,34,2,3,5,37,1,4,149,46,8,6,55,1,13,7,0,15,63,5,32,0,4,12,8,5,0
RUSSIA,Europe,Eastern Europe,6626,2831,3794,677,1933,1007,18,1,862,1170,442,30,49,437,32,16,20,35,1295,80,108,59,25,579,83,1,21,35,12,315,64,34,29,30,646,78,23,113,75,56,0,22,8,91,10,23,33,142,16,29,1183,102,52,47,249,4,33,33,4,34,207,74,133,0,20,103,61,29,20
RWANDA,Africa,Eastern Africa,1264,684,579,107,669,99,0,0,10,160,5,1,3,210,2,8,101,11,62,7,23,9,2,27,34,0,0,72,4,28,34,7,41,6,56,13,16,30,39,27,0,16,1,15,3,19,16,2,3,0,60,25,98,24,58,0,6,5,2,24,81,48,37,0,11,17,10,21,3
SAINT BARTHELEMY,North America,Caribbean,3,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAINT KITTS AND NEVIS,North America,Caribbean,240,95,145,15,174,13,0,0,0,29,3,0,1,5,0,1,0,2,9,0,3,3,0,26,2,0,0,0,1,3,3,1,0,0,3,4,0,3,2,3,0,0,0,0,0,1,1,1,0,0,32,2,18,0,1,0,0,2,0,0,56,2,3,49,0,0,1,0,2
