Country of Citizenship,Continent,Region,# of Active Students,Male,Female,ASSOCIATE,BACHELOR'S,DOCTORATE,FLIGHT TRAINING,HIGH SCHOOL,LANGUAGE TRAINING,MASTER'S,OTHER,OTHER VOCATIONAL SCHOOL,PRIMARY,SECONDARY,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,GU,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MP,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,PR,RI,SC,SD,TN,TX,UT,VA,VI,VT,WA,WI,WV,WY
KIRIBATI,Australia & Pacific Islands,Micronesia,15.0,9.0,6.0,4.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
KOSOVO,Europe,Southern Europe,167.0,98.0,69.0,21.0,80.0,15.0,0.0,0.0,9.0,32.0,3.0,0.0,0.0,7.0,0.0,0.0,1.0,3.0,15.0,0.0,1.0,1.0,0.0,4.0,9.0,0.0,0.0,7.0,1.0,5.0,1.0,0.0,1.0,0.0,9.0,1.0,1.0,6.0,11.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,38.0,4.0,3.0,1.0,5.0,0.0,2.0,0.0,0.0,0.0,20.0,0.0,2.0,0.0,1.0,1.0,3.0,2.0,0.0
KUWAIT,Asia,Western Asia,10171.0,8601.0,1567.0,393.0,7277.0,315.0,5.0,0.0,1693.0,350.0,114.0,1.0,12.0,11.0,0.0,529.0,6.0,1151.0,2278.0,316.0,73.0,48.0,39.0,686.0,23.0,0.0,1.0,18.0,891.0,53.0,74.0,125.0,61.0,12.0,204.0,82.0,0.0,90.0,30.0,91.0,0.0,3.0,57.0,98.0,0.0,25.0,3.0,25.0,303.0,1.0,121.0,556.0,44.0,326.0,490.0,0.0,9.0,9.0,11.0,287.0,234.0,47.0,208.0,0.0,1.0,73.0,40.0,292.0,27.0
KYRGYZSTAN,Asia,Central Asia,335.0,180.0,155.0,45.0,96.0,17.0,0.0,0.0,66.0,70.0,32.0,1.0,2.0,6.0,0.0,1.0,1.0,1.0,29.0,7.0,0.0,7.0,1.0,11.0,3.0,0.0,0.0,0.0,1.0,81.0,5.0,0.0,2.0,0.0,24.0,1.0,0.0,2.0,2.0,11.0,0.0,1.0,2.0,5.0,0.0,11.0,2.0,3.0,2.0,1.0,32.0,2.0,3.0,1.0,9.0,0.0,0.0,2.0,0.0,1.0,32.0,2.0,26.0,0.0,0.0,7.0,0.0,1.0,0.0
LAOS,Asia,South-Eastern Asia,103.0,60.0,43.0,35.0,19.0,3.0,0.0,0.0,20.0,4.0,1.0,0.0,7.0,14.0,0.0,0.0,1.0,0.0,25.0,0.0,0.0,1.0,0.0,9.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,3.0,7.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,4.0,5.0,5.0,3.0,0.0,0.0,10.0,1.0,0.0,0.0
LATVIA,Europe,Northern Europe,345.0,159.0,186.0,49.0,171.0,28.0,0.0,0.0,9.0,45.0,12.0,2.0,3.0,26.0,1.0,3.0,1.0,3.0,53.0,2.0,6.0,1.0,0.0,27.0,8.0,0.0,0.0,10.0,2.0,16.0,8.0,5.0,5.0,6.0,18.0,5.0,1.0,3.0,6.0,10.0,0.0,2.0,0.0,12.0,1.0,4.0,3.0,11.0,0.0,0.0,42.0,3.0,5.0,1.0,20.0,0.0,4.0,2.0,0.0,6.0,15.0,6.0,3.0,0.0,1.0,1.0,2.0,1.0,0.0
LEBANON,Asia,Western Asia,1533.0,1026.0,507.0,196.0,413.0,375.0,8.0,0.0,34.0,452.0,39.0,5.0,1.0,10.0,0.0,6.0,6.0,15.0,199.0,13.0,10.0,30.0,4.0,73.0,27.0,0.0,1.0,7.0,1.0,81.0,39.0,8.0,6.0,13.0,154.0,15.0,3.0,128.0,17.0,10.0,0.0,3.0,0.0,31.0,1.0,4.0,5.0,25.0,9.0,7.0,195.0,51.0,18.0,6.0,62.0,0.0,6.0,13.0,3.0,11.0,124.0,5.0,49.0,0.0,2.0,21.0,11.0,4.0,1.0
LESOTHO,Africa,Southern Africa,56.0,32.0,24.0,2.0,44.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,2.0,3.0,1.0,2.0,1.0,3.0,1.0,3.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,7.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
LIBERIA,Africa,Western Africa,252.0,159.0,93.0,60.0,82.0,10.0,0.0,0.0,2.0,61.0,11.0,0.0,2.0,24.0,0.0,0.0,2.0,1.0,7.0,2.0,3.0,4.0,3.0,3.0,21.0,0.0,2.0,6.0,2.0,11.0,4.0,1.0,10.0,3.0,6.0,10.0,0.0,5.0,16.0,5.0,0.0,4.0,0.0,9.0,2.0,0.0,3.0,15.0,0.0,0.0,6.0,3.0,1.0,5.0,26.0,0.0,1.0,5.0,2.0,6.0,12.0,2.0,11.0,0.0,2.0,2.0,2.0,6.0,0.0
LIBYA,Africa,Northern Africa,2010.0,1599.0,411.0,161.0,189.0,608.0,0.0,0.0,507.0,472.0,67.0,4.0,0.0,2.0,0.0,9.0,16.0,24.0,180.0,247.0,40.0,14.0,3.0,200.0,43.0,0.0,1.0,12.0,12.0,102.0,28.0,9.0,12.0,15.0,53.0,3.0,0.0,106.0,14.0,76.0,0.0,4.0,1.0,21.0,4.0,3.0,1.0,21.0,12.0,1.0,64.0,202.0,19.0,58.0,46.0,0.0,1.0,26.0,10.0,13.0,99.0,2.0,28.0,0.0,2.0,94.0,10.0,42.0,7.0
LIECHTENSTEIN,Europe,Western Europe,13.0,8.0,5.0,2.0,5.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LITHUANIA,Europe,Northern Europe,436.0,233.0,203.0,43.0,182.0,38.0,0.0,0.0,19.0,54.0,19.0,2.0,1.0,78.0,0.0,2.0,5.0,5.0,50.0,7.0,8.0,2.0,1.0,41.0,5.0,0.0,1.0,3.0,1.0,38.0,11.0,4.0,7.0,0.0,26.0,10.0,3.0,10.0,6.0,9.0,0.0,1.0,0.0,16.0,1.0,2.0,4.0,10.0,0.0,1.0,53.0,7.0,7.0,0.0,16.0,0.0,1.0,7.0,0.0,10.0,19.0,3.0,12.0,0.0,1.0,3.0,6.0,1.0,0.0
LUXEMBOURG,Europe,Western Europe,97.0,53.0,44.0,3.0,39.0,9.0,4.0,0.0,2.0,23.0,8.0,1.0,0.0,8.0,0.0,0.0,0.0,1.0,21.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,26.0,6.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
MACAU,Asia,Eastern Asia,605.0,315.0,290.0,136.0,298.0,25.0,1.0,0.0,16.0,49.0,45.0,1.0,1.0,33.0,0.0,0.0,1.0,8.0,217.0,3.0,1.0,4.0,0.0,11.0,8.0,0.0,8.0,2.0,1.0,12.0,12.0,0.0,1.0,0.0,50.0,4.0,3.0,15.0,12.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,29.0,37.0,19.0,4.0,5.0,27.0,0.0,0.0,0.0,1.0,0.0,19.0,9.0,1.0,0.0,0.0,69.0,0.0,2.0,1.0
MACEDONIA,Europe,Southern Europe,299.0,157.0,142.0,41.0,131.0,39.0,1.0,0.0,31.0,39.0,9.0,0.0,1.0,7.0,0.0,1.0,4.0,6.0,29.0,6.0,5.0,3.0,2.0,26.0,1.0,0.0,0.0,0.0,0.0,28.0,4.0,3.0,2.0,1.0,22.0,2.0,1.0,10.0,6.0,4.0,0.0,1.0,0.0,6.0,2.0,3.0,1.0,11.0,0.0,2.0,43.0,9.0,5.0,2.0,12.0,0.0,5.0,1.0,0.0,2.0,10.0,1.0,7.0,0.0,2.0,3.0,1.0,4.0,0.0
MADAGASCAR,Africa,Eastern Africa,154.0,73.0,81.0,16.0,63.0,19.0,3.0,0.0,8.0,38.0,2.0,1.0,1.0,3.0,0.0,0.0,3.0,0.0,9.0,2.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,2.0,1.0,6.0,3.0,4.0,2.0,0.0,8.0,2.0,0.0,10.0,6.0,4.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,3.0,2.0,0.0,5.0,3.0,2.0,1.0,4.0,0.0,0.0,0.0,2.0,7.0,20.0,8.0,14.0,0.0,0.0,2.0,3.0,0.0,0.0
MALAWI,Africa,Eastern Africa,294.0,158.0,136.0,59.0,103.0,35.0,0.0,0.0,5.0,75.0,10.0,1.0,1.0,5.0,0.0,9.0,3.0,4.0,13.0,1.0,2.0,2.0,0.0,12.0,3.0,0.0,0.0,5.0,0.0,11.0,8.0,5.0,0.0,1.0,22.0,3.0,3.0,40.0,5.0,8.0,0.0,3.0,0.0,5.0,2.0,6.0,4.0,1.0,1.0,0.0,16.0,6.0,24.0,0.0,17.0,0.0,0.0,1.0,3.0,3.0,24.0,1.0,7.0,0.0,1.0,2.0,2.0,5.0,0.0
MALAYSIA,Asia,South-Eastern Asia,8140.0,4295.0,3845.0,611.0,5821.0,537.0,8.0,0.0,52.0,789.0,178.0,20.0,20.0,104.0,1.0,8.0,22.0,106.0,1213.0,159.0,53.0,28.0,3.0,144.0,80.0,0.0,19.0,651.0,15.0,344.0,346.0,150.0,37.0,44.0,381.0,61.0,9.0,347.0,319.0,78.0,1.0,12.0,25.0,46.0,20.0,294.0,36.0,114.0,7.0,9.0,608.0,309.0,206.0,119.0,483.0,0.0,35.0,9.0,6.0,139.0,259.0,80.0,92.0,0.0,9.0,289.0,263.0,44.0,8.0
MALDIVES,Asia,Southern Asia,51.0,33.0,18.0,1.0,23.0,3.0,19.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
MALI,Africa,Western Africa,581.0,397.0,184.0,127.0,185.0,11.0,0.0,0.0,151.0,70.0,7.0,0.0,3.0,27.0,0.0,8.0,1.0,4.0,11.0,9.0,1.0,14.0,24.0,22.0,19.0,0.0,1.0,3.0,2.0,8.0,5.0,3.0,4.0,10.0,14.0,54.0,0.0,9.0,13.0,6.0,0.0,1.0,1.0,12.0,1.0,2.0,3.0,24.0,1.0,2.0,107.0,3.0,13.0,6.0,26.0,0.0,4.0,0.0,0.0,10.0,75.0,18.0,14.0,0.0,1.0,6.0,2.0,3.0,1.0
MALTA,Europe,Southern Europe,18.0,12.0,6.0,1.0,8.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MARSHALL ISLANDS,Australia & Pacific Islands,Micronesia,5.0,4.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MARTINIQUE,North America,Caribbean,10.0,6.0,4.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAURITANIA,Africa,Western Africa,117.0,93.0,24.0,30.0,35.0,5.0,0.0,0.0,29.0,16.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,4.0,2.0,8.0,0.0,3.0,0.0,6.0,5.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,5.0,2.0,9.0,3.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,11.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,17.0,0.0,1.0,0.0,0.0,2.0,0.0
MAURITIUS,Africa,Eastern Africa,240.0,127.0,113.0,17.0,147.0,35.0,1.0,0.0,1.0,29.0,6.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,20.0,0.0,6.0,3.0,2.0,23.0,2.0,0.0,0.0,5.0,0.0,11.0,6.0,2.0,1.0,1.0,22.0,0.0,3.0,3.0,4.0,4.0,0.0,2.0,2.0,5.0,0.0,1.0,1.0,7.0,1.0,0.0,42.0,4.0,4.0,4.0,20.0,0.0,3.0,0.0,2.0,1.0,6.0,5.0,1.0,0.0,2.0,5.0,1.0,0.0,0.0
MAYOTTE,Africa,Eastern Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEXICO,North America,Central America,17453.0,9600.0,7852.0,1833.0,6084.0,1456.0,115.0,2.0,1004.0,2622.0,526.0,91.0,1287.0,2433.0,2.0,32.0,67.0,634.0,2159.0,177.0,174.0,127.0,12.0,732.0,198.0,6.0,24.0,77.0,115.0,469.0,217.0,70.0,33.0,69.0,929.0,98.0,16.0,229.0,102.0,173.0,0.0,20.0,7.0,159.0,11.0,52.0,76.0,112.0,392.0,27.0,1129.0,152.0,144.0,106.0,321.0,41.0,133.0,51.0,8.0,66.0,6585.0,389.0,135.0,0.0,34.0,132.0,200.0,23.0,7.0
"MICRONESIA, FEDERATED STATES OF",Australia & Pacific Islands,Micronesia,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOLDOVA,Europe,Eastern Europe,379.0,146.0,233.0,82.0,122.0,41.0,0.0,0.0,44.0,67.0,13.0,2.0,0.0,8.0,1.0,3.0,0.0,2.0,33.0,7.0,2.0,5.0,1.0,9.0,9.0,0.0,0.0,7.0,1.0,46.0,5.0,4.0,2.0,8.0,18.0,7.0,2.0,4.0,28.0,10.0,0.0,5.0,0.0,14.0,0.0,0.0,1.0,7.0,0.0,1.0,42.0,12.0,1.0,3.0,14.0,0.0,0.0,7.0,1.0,4.0,19.0,4.0,17.0,0.0,0.0,10.0,2.0,1.0,0.0
MONACO,Europe,Western Europe,20.0,9.0,11.0,2.0,6.0,0.0,0.0,0.0,3.0,4.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MONGOLIA,Asia,Eastern Asia,2993.0,1204.0,1788.0,363.0,893.0,68.0,5.0,0.0,789.0,725.0,93.0,1.0,4.0,51.0,19.0,3.0,10.0,12.0,722.0,117.0,14.0,91.0,3.0,22.0,10.0,0.0,12.0,64.0,5.0,388.0,21.0,16.0,28.0,4.0,109.0,9.0,0.0,25.0,59.0,151.0,0.0,1.0,3.0,6.0,21.0,8.0,2.0,10.0,2.0,5.0,95.0,10.0,6.0,13.0,32.0,0.0,4.0,5.0,9.0,2.0,35.0,65.0,549.0,0.0,1.0,172.0,18.0,3.0,2.0
MONTENEGRO,Europe,Southern Europe,178.0,101.0,77.0,28.0,74.0,14.0,0.0,0.0,16.0,21.0,4.0,0.0,0.0,21.0,0.0,0.0,1.0,4.0,17.0,1.0,0.0,0.0,1.0,12.0,8.0,0.0,1.0,1.0,2.0,12.0,1.0,2.0,1.0,1.0,11.0,7.0,5.0,7.0,5.0,3.0,0.0,1.0,0.0,7.0,0.0,3.0,2.0,1.0,0.0,0.0,30.0,1.0,3.0,1.0,4.0,0.0,2.0,2.0,0.0,4.0,2.0,0.0,3.0,0.0,1.0,4.0,2.0,1.0,1.0
MONTSERRAT,North America,Caribbean,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOROCCO,Africa,Northern Africa,1836.0,1092.0,743.0,420.0,640.0,80.0,1.0,0.0,234.0,353.0,92.0,3.0,0.0,13.0,0.0,10.0,11.0,14.0,257.0,22.0,15.0,27.0,5.0,223.0,20.0,0.0,2.0,8.0,1.0,88.0,16.0,8.0,7.0,10.0,185.0,27.0,3.0,12.0,21.0,20.0,0.0,25.0,3.0,47.0,2.0,6.0,47.0,37.0,4.0,6.0,224.0,23.0,24.0,7.0,80.0,0.0,35.0,11.0,3.0,4.0,97.0,1.0,97.0,0.0,3.0,18.0,6.0,11.0,3.0
MOZAMBIQUE,Africa,Eastern Africa,120.0,66.0,54.0,18.0,59.0,15.0,0.0,0.0,6.0,15.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,1.0,3.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,1.0,4.0,6.0,4.0,0.0,0.0,10.0,1.0,0.0,4.0,1.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,18.0,1.0,2.0,2.0,7.0,0.0,1.0,0.0,0.0,2.0,11.0,1.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0
NAMIBIA,Africa,Southern Africa,82.0,34.0,48.0,10.0,43.0,3.0,2.0,0.0,0.0,18.0,0.0,2.0,0.0,4.0,0.0,2.0,1.0,0.0,4.0,1.0,2.0,1.0,0.0,6.0,0.0,0.0,0.0,6.0,2.0,1.0,0.0,1.0,1.0,0.0,7.0,3.0,0.0,7.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,3.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,4.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
NEPAL,Asia,Southern Asia,12671.0,8424.0,4246.0,1923.0,4855.0,1981.0,4.0,0.0,174.0,3641.0,53.0,10.0,5.0,25.0,2.0,237.0,128.0,26.0,521.0,125.0,132.0,130.0,95.0,263.0,134.0,0.0,22.0,427.0,174.0,276.0,95.0,183.0,68.0,627.0,438.0,207.0,31.0,251.0,710.0,608.0,2.0,272.0,19.0,113.0,77.0,154.0,84.0,123.0,147.0,68.0,519.0,500.0,781.0,45.0,312.0,4.0,73.0,68.0,173.0,147.0,2236.0,113.0,361.0,0.0,25.0,129.0,112.0,60.0,44.0
NETHERLANDS,Europe,Western Europe,2352.0,1225.0,1127.0,327.0,1031.0,258.0,58.0,0.0,184.0,255.0,116.0,44.0,5.0,74.0,4.0,17.0,7.0,56.0,367.0,31.0,22.0,9.0,8.0,394.0,35.0,0.0,19.0,41.0,5.0,67.0,20.0,16.0,10.0,19.0,149.0,16.0,8.0,66.0,22.0,58.0,0.0,6.0,11.0,38.0,5.0,3.0,9.0,30.0,11.0,2.0,377.0,44.0,10.0,12.0,67.0,15.0,14.0,40.0,11.0,14.0,60.0,8.0,36.0,0.0,12.0,31.0,11.0,3.0,6.0
NETHERLANDS ANTILLES,North America,Caribbean,11.0,5.0,6.0,2.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NEW CALEDONIA,Australia & Pacific Islands,Melanesia,8.0,2.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NEW ZEALAND,Australia & Pacific Islands,Oceania,1561.0,860.0,701.0,98.0,891.0,171.0,5.0,0.0,2.0,239.0,65.0,26.0,8.0,56.0,4.0,9.0,5.0,20.0,280.0,11.0,28.0,11.0,2.0,64.0,24.0,0.0,20.0,16.0,10.0,54.0,28.0,17.0,16.0,20.0,118.0,18.0,6.0,29.0,8.0,31.0,0.0,8.0,1.0,52.0,2.0,11.0,9.0,35.0,7.0,5.0,212.0,39.0,18.0,27.0,71.0,0.0,22.0,12.0,0.0,12.0,47.0,26.0,27.0,0.0,3.0,29.0,10.0,18.0,9.0
NICARAGUA,North America,Central America,401.0,193.0,208.0,34.0,216.0,28.0,1.0,0.0,32.0,54.0,14.0,2.0,5.0,15.0,0.0,0.0,30.0,0.0,25.0,1.0,3.0,7.0,0.0,54.0,10.0,1.0,0.0,3.0,2.0,10.0,15.0,4.0,1.0,22.0,14.0,4.0,6.0,5.0,5.0,11.0,0.0,4.0,0.0,7.0,0.0,6.0,0.0,6.0,1.0,0.0,17.0,10.0,3.0,2.0,31.0,2.0,1.0,2.0,0.0,3.0,46.0,7.0,9.0,0.0,1.0,7.0,1.0,2.0,0.0
NIGER,Africa,Western Africa,182.0,106.0,76.0,39.0,79.0,9.0,0.0,0.0,29.0,21.0,2.0,0.0,0.0,3.0,0.0,1.0,32.0,1.0,4.0,0.0,0.0,3.0,2.0,14.0,10.0,0.0,0.0,2.0,1.0,3.0,5.0,1.0,1.0,1.0,6.0,6.0,0.0,4.0,5.0,0.0,0.0,1.0,0.0,7.0,0.0,3.0,1.0,4.0,2.0,1.0,17.0,4.0,9.0,1.0,12.0,0.0,0.0,1.0,1.0,1.0,8.0,0.0,3.0,0.0,1.0,1.0,0.0,2.0,0.0
NIGERIA,Africa,Western Africa,13610.0,7830.0,5774.0,1556.0,5396.0,1196.0,87.0,3.0,139.0,4376.0,402.0,38.0,31.0,386.0,5.0,226.0,151.0,76.0,621.0,93.0,118.0,272.0,36.0,730.0,468.0,0.0,1.0,145.0,71.0,579.0,248.0,219.0,252.0,312.0,631.0,749.0,18.0,337.0,340.0,232.0,0.0,104.0,23.0,245.0,66.0,61.0,49.0,239.0,48.0,13.0,747.0,334.0,429.0,28.0,527.0,1.0,38.0,128.0,71.0,328.0,2362.0,93.0,355.0,0.0,31.0,88.0,97.0,151.0,24.0
NIUE,Australia & Pacific Islands,Polynesia,5.0,2.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NORTH KOREA,Asia,Eastern Asia,18.0,7.0,11.0,2.0,11.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
