Country of Citizenship,Continent,Region,# of Active Students,Male,Female,ASSOCIATE,BACHELOR'S,DOCTORATE,FLIGHT TRAINING,HIGH SCHOOL,LANGUAGE TRAINING,MASTER'S,OTHER,OTHER VOCATIONAL SCHOOL,PRIMARY,SECONDARY,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,GU,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MP,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,PR,RI,SC,SD,TN,TX,UT,VA,VI,VT,WA,WI,WV,WY
SAINT LUCIA,North America,Caribbean,416,158,258,43,245,50,0,0,0,74,2,1,0,1,0,3,5,1,4,2,1,1,0,54,7,0,0,4,0,46,5,2,3,65,10,15,0,6,3,5,0,2,1,3,0,2,0,8,0,0,49,5,18,0,7,1,2,4,0,1,60,2,7,1,0,0,0,0,1
SAINT MARTIN,North America,Caribbean,44,17,27,5,36,0,1,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,21,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,5,0,0,1,1,0,0,1,0,0,0,0,0
SAINT VINCENT  AND THE GRENADINES,North America,Caribbean,87,131,44,24,77,9,1,1,0,15,1,2,0,1,0,6,0,1,1,0,0,1,1,14,2,0,0,1,0,2,0,2,0,1,2,2,0,2,3,2,0,0,1,4,0,1,0,0,0,0,53,1,1,0,3,5,1,1,1,4,5,0,1,1,0,1,1,3,0
SAMOA,Australia & Pacific Islands,Polynesia,19,10,9,5,13,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
SAN MARINO,Europe,Southern Europe,2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SAO TOME AND PRINCIPE,Africa,Central Africa,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
SAUDI ARABIA,Asia,Western Asia,70366,55312,15038,2858,28824,2364,98,1,24561,10195,1337,10,28,90,4,677,697,1472,9745,1546,1228,1095,285,2150,906,0,55,324,1099,2538,2849,1103,1763,431,2746,799,57,2844,843,1773,0,109,332,858,108,382,231,598,203,17,1665,4806,1485,2637,3473,0,339,242,86,1840,4233,975,2077,0,46,2760,1023,758,54
SENEGAL,Africa,Western Africa,838,492,346,194,359,39,1,0,119,82,7,0,1,36,0,8,4,6,34,4,6,7,2,59,30,0,0,2,2,12,16,7,7,15,79,48,3,16,19,13,0,4,1,21,0,4,3,23,5,2,138,45,18,10,27,0,2,11,1,9,53,2,32,0,3,5,14,5,1
SERBIA,Europe,Southern Europe,1291,717,574,125,601,197,0,0,84,178,34,5,1,66,1,17,10,13,112,13,21,18,5,77,30,0,8,25,7,107,23,15,9,13,75,15,14,17,18,52,0,9,4,24,6,9,5,22,6,1,153,32,28,7,54,0,6,18,4,20,55,7,42,0,2,25,12,16,9
SERBIA AND MONTENEGRO,Europe,Southern Europe,6,3,3,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SEYCHELLES,Africa,Eastern Africa,13,7,6,1,6,3,0,0,0,2,0,1,0,0,0,0,1,0,1,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SIERRA LEONE,Africa,Western Africa,171,101,70,40,71,15,0,0,0,33,3,0,2,7,0,0,0,0,12,0,0,4,1,3,2,0,0,3,2,6,4,0,1,1,13,16,3,5,8,1,0,0,0,6,0,1,0,2,0,0,24,7,1,1,8,0,2,1,1,2,13,0,11,0,1,2,2,1,0
SINGAPORE,Asia,South-Eastern Asia,4633,2322,2311,143,2632,721,13,1,2,761,280,21,2,57,0,5,5,21,972,22,95,43,1,64,80,0,13,19,3,240,96,17,18,3,590,71,8,94,43,42,0,3,1,94,1,5,23,65,1,233,759,54,28,43,231,0,71,17,2,11,90,39,47,0,7,201,39,3,0
SINT MAARTEN,North America,Caribbean,26,15,11,6,14,1,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SLOVAKIA,Europe,Eastern Europe,475,196,279,45,199,44,1,0,55,74,21,4,0,32,0,8,1,4,67,6,3,6,2,39,9,0,5,2,5,17,2,6,5,5,19,7,3,17,14,9,0,4,0,11,0,3,4,23,1,1,72,6,7,5,18,0,1,5,0,2,17,4,10,0,1,9,8,1,1
SLOVENIA,Europe,Southern Europe,215,98,117,10,105,27,1,0,3,36,29,2,0,2,0,0,2,4,29,2,6,5,0,21,4,0,8,6,1,3,3,2,1,1,11,1,0,3,2,3,0,0,1,1,0,1,1,4,4,1,22,2,1,1,4,0,1,4,1,4,30,4,3,0,1,4,0,2,0
SOLOMON  ISLANDS,Australia & Pacific Islands,Melanesia,4,9,5,1,3,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
SOMALIA,Africa,Eastern Africa,25,10,15,5,9,0,0,0,2,2,0,0,0,7,0,0,0,1,1,1,4,0,0,0,1,0,0,0,0,0,2,0,0,0,3,0,0,1,2,2,0,0,0,0,1,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
SOUTH AFRICA,Africa,Southern Africa,1807,889,918,262,921,151,7,2,5,298,97,32,7,25,0,30,37,11,217,23,28,17,1,88,61,0,2,22,16,46,24,22,27,17,113,30,7,36,13,46,0,13,2,63,4,4,6,39,5,6,257,50,27,18,94,1,10,15,1,19,131,14,42,0,4,27,6,13,2
SOUTH KOREA,Asia,Eastern Asia,83902,42988,40868,8202,30752,11542,365,2,9801,10669,4659,85,1535,6290,62,280,184,764,19886,480,676,615,144,1456,2887,95,677,801,171,4143,2051,674,400,222,4053,1352,87,2125,1363,1025,221,112,60,917,76,225,254,1974,68,581,12996,1307,582,890,3496,2,574,264,157,456,4485,1042,2385,0,59,2814,1127,73,32
SOUTH SUDAN,Africa,Eastern Africa,25,18,7,2,13,0,0,0,3,3,0,0,1,3,0,2,1,1,2,0,2,1,0,1,0,0,0,1,0,1,2,0,1,1,1,0,0,0,1,1,0,0,0,0,0,2,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPAIN,Europe,Southern Europe,5957,3294,2661,301,1757,653,36,1,793,1162,642,49,54,509,0,29,8,56,885,62,100,110,13,559,102,1,29,39,23,411,82,38,46,22,578,61,41,65,44,156,0,17,8,75,4,22,38,87,35,9,1012,84,44,34,170,53,32,44,5,56,219,55,73,0,46,65,50,55,5
SRI LANKA,Asia,Southern Asia,2967,1813,1154,141,1133,1110,53,0,16,476,36,0,0,2,0,12,15,37,237,25,46,25,10,116,43,0,5,87,11,73,60,145,23,42,91,41,9,147,127,159,0,47,7,19,98,24,7,19,21,18,207,182,64,17,88,0,7,37,24,19,317,23,51,0,3,30,24,7,21
STATELESS,,,28,13,15,1,21,2,0,0,1,2,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,6,0,4,1,0,0,1,2,0,0,0,1,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SUDAN,Africa,Northern Africa,222,178,44,38,47,24,4,0,25,54,23,1,2,4,0,3,0,4,30,2,3,7,1,17,1,0,1,5,0,22,2,1,1,2,12,4,2,1,2,3,0,2,0,10,0,1,0,3,2,0,15,7,5,0,4,0,0,0,2,8,13,2,14,0,1,6,0,1,0
SURINAME,South America,South America,105,53,52,15,56,10,6,0,1,5,4,3,0,5,0,2,0,0,9,2,1,0,0,49,5,0,0,0,0,0,0,0,0,4,1,1,0,2,0,0,0,0,0,1,0,0,0,1,0,0,15,1,3,0,1,0,0,1,0,0,1,0,2,0,0,1,1,1,0
SWAZILAND,Africa,Southern Africa,146,84,62,9,116,11,0,0,0,7,2,0,0,1,0,0,0,0,7,2,4,1,0,3,2,0,0,15,3,14,3,0,0,0,4,1,4,2,8,9,0,0,0,14,1,0,3,0,1,0,13,4,11,7,3,0,1,0,0,0,1,1,2,0,2,0,0,0,0
SWEDEN,Europe,Northern Europe,4210,1833,2376,1252,1871,135,19,0,67,258,431,102,11,64,2,8,16,22,1782,25,50,38,3,262,66,0,74,12,4,108,22,11,36,21,166,15,11,27,51,42,0,16,18,62,6,9,31,32,7,17,652,56,11,24,53,0,12,27,6,15,80,30,64,0,16,45,34,6,7
SWITZERLAND,Europe,Western Europe,2758,1383,1375,102,540,143,22,0,1353,275,184,43,25,71,5,10,0,12,1027,23,15,29,3,236,14,0,168,7,2,61,10,9,3,8,386,10,3,17,10,9,0,1,1,23,1,2,6,25,4,4,397,15,3,15,42,2,12,14,2,11,26,13,17,0,3,26,11,5,0
SYRIA,Asia,Western Asia,853,667,186,157,229,78,7,0,177,154,37,0,2,12,0,8,7,13,101,5,10,7,0,34,20,0,0,10,1,88,21,20,6,8,42,18,2,65,11,7,0,3,0,13,4,2,3,38,1,3,49,30,14,16,18,0,4,2,2,14,76,4,20,0,2,10,9,12,0
TAIWAN,Asia,Eastern Asia,22331,10893,11408,1370,4817,4559,253,2,2289,7288,902,45,39,767,11,54,31,320,6241,137,154,155,35,546,363,9,117,130,57,999,531,126,82,89,1524,326,22,574,271,254,2,28,13,264,14,33,72,331,25,57,2643,427,109,431,903,0,152,103,3,83,1455,181,173,0,17,1366,257,26,5
TAJIKISTAN,Asia,Central Asia,479,342,137,137,112,20,0,0,123,33,50,1,1,2,0,5,0,3,32,10,0,9,1,5,2,0,0,12,4,15,14,5,1,0,5,8,0,3,13,3,0,0,9,6,3,36,1,14,0,0,197,2,0,1,7,0,0,1,0,1,13,1,29,0,1,3,2,2,0
TANZANIA,Africa,Eastern Africa,973,486,487,196,444,84,11,0,9,187,26,0,4,12,0,9,37,6,47,6,12,5,3,44,13,0,2,37,6,33,14,29,6,5,54,19,3,38,52,26,0,6,0,14,2,10,5,21,1,4,89,45,9,6,35,0,5,11,5,9,128,3,29,0,6,14,10,0,0
THAILAND,Asia,South-Eastern Asia,11524,4693,6821,893,1893,756,24,0,3774,2761,884,29,28,482,4,34,15,56,3378,128,128,138,16,306,107,0,41,33,13,1047,99,46,38,41,979,136,19,155,62,152,3,8,8,78,17,29,96,108,8,74,1533,151,52,214,264,0,52,41,3,52,452,82,439,0,17,421,119,30,2
TIMOR-LESTE,Asia,South-Eastern Asia,18,7,11,2,14,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
TOGO,Africa,Western Africa,240,137,103,52,133,6,0,0,8,34,5,0,0,2,0,5,2,1,9,6,3,6,2,3,4,0,0,7,1,16,3,3,0,0,10,15,1,2,18,16,0,1,0,10,0,12,0,3,0,0,13,14,6,2,8,0,1,0,3,6,13,1,7,0,0,2,2,3,0
TONGA,Australia & Pacific Islands,Polynesia,18,8,10,7,4,1,0,0,1,4,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
TRINIDAD AND TOBAGO,North America,Caribbean,1483,638,845,106,806,205,21,0,2,290,32,9,2,10,0,17,9,7,39,4,25,76,18,397,57,0,1,8,5,22,9,5,9,29,52,52,1,18,11,14,0,9,1,21,1,4,2,34,4,1,239,19,6,1,56,2,9,27,2,22,91,2,23,0,2,5,8,7,0
TROMELIN  ISLAND,,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TUNISIA,Africa,Northern Africa,588,426,162,111,143,86,23,1,88,98,33,3,0,2,0,11,6,2,188,7,3,7,1,33,7,0,1,4,0,9,3,2,6,6,42,5,1,14,6,4,0,2,0,8,1,2,0,7,0,3,49,10,8,7,15,0,0,2,0,0,45,3,37,0,1,10,4,3,3
TURKEY,Asia,Western Asia,12135,7634,4501,711,2966,2617,240,0,2538,2073,596,21,33,340,2,32,61,140,1863,49,201,321,141,621,201,0,5,46,1,716,134,35,28,50,1241,151,18,182,75,83,0,15,62,153,4,26,34,461,19,22,2807,165,26,32,540,0,118,27,3,50,626,31,317,0,5,81,81,26,7
TURKMENISTAN,Asia,Central Asia,364,230,134,87,101,21,0,0,90,40,9,0,0,16,0,6,3,0,33,3,11,4,1,7,7,0,0,2,0,44,5,4,2,0,3,0,1,4,11,4,0,2,0,4,1,1,0,2,1,0,81,1,0,1,3,0,2,0,0,0,85,0,11,0,0,3,4,2,5
TURKS AND CAICOS ISLANDS,North America,Caribbean,48,24,24,11,23,1,1,0,0,2,1,0,2,7,0,0,0,0,2,0,1,2,0,25,3,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,0,0,0,5,0,1,0,0,0,0,0,0
UGANDA,Africa,Eastern Africa,809,410,399,86,312,120,5,0,2,242,17,1,0,24,0,7,4,7,51,8,10,9,0,24,27,0,0,21,7,37,24,8,12,21,70,13,3,23,65,23,0,2,2,13,4,5,5,6,2,3,41,26,27,7,42,0,6,3,7,11,53,14,21,0,4,21,9,1,0
UKRAINE,Europe,Eastern Europe,2229,887,1341,379,464,322,12,0,485,331,125,15,10,86,0,9,14,17,205,17,26,29,7,102,29,0,4,18,16,268,22,7,8,23,145,30,4,45,39,28,0,5,3,51,5,6,15,84,10,6,396,49,13,18,98,1,10,16,4,21,92,54,101,0,7,21,15,9,7
UNITED ARAB  EMIRATES,Asia,Western Asia,244,2610,2365,167,1706,71,42,0,404,167,33,2,0,18,0,15,2,245,401,145,25,45,10,253,6,0,0,35,4,12,121,6,51,6,136,36,13,37,38,11,0,0,0,33,1,5,1,5,6,1,72,92,16,154,182,0,4,1,1,22,69,45,165,0,1,31,9,41,0
UNITED KINGDOM,Europe,Northern Europe,9538,5925,3610,719,5089,935,193,3,15,1623,625,103,36,197,5,126,38,153,1195,98,215,137,13,697,256,0,35,142,47,286,120,80,98,71,776,90,32,159,77,174,0,66,18,293,33,67,39,193,53,19,1463,168,145,54,370,1,100,140,11,211,384,57,181,28,36,117,71,83,17
URUGUAY,South America,South America,287,154,133,17,90,66,1,0,21,80,9,1,0,2,0,1,1,3,35,2,1,1,1,44,5,0,0,5,0,15,2,1,2,2,22,6,1,3,6,9,0,2,0,14,0,2,1,5,0,0,35,5,2,4,13,3,2,0,0,4,8,10,1,0,0,2,6,0,0
UZBEKISTAN,Asia,Central Asia,728,473,255,116,176,58,1,0,128,199,44,0,0,6,0,4,8,8,95,9,6,8,7,29,14,0,3,8,0,38,13,7,3,6,18,12,1,17,17,32,0,5,1,12,3,11,2,15,3,0,118,19,6,3,57,0,1,3,1,17,22,1,47,0,0,4,7,2,5
VANUATU,Australia & Pacific Islands,Melanesia,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VENEZUELA,South America,South America,10756,5397,5359,1563,3546,279,46,6,3312,1256,434,34,75,205,2,30,23,20,676,100,40,128,19,3943,281,1,11,79,9,444,92,61,101,87,1106,51,2,79,65,167,0,19,5,142,9,17,13,102,15,10,772,123,127,32,240,74,37,20,4,58,919,81,98,0,9,133,41,37,2
VIETNAM,Asia,South-Eastern Asia,19279,9329,9941,5164,7544,901,220,4,1229,1945,587,6,82,1597,4,108,150,240,4081,180,179,130,27,583,339,0,57,203,36,497,166,104,116,223,1036,216,75,246,372,292,0,69,9,176,6,115,93,224,44,64,873,311,315,395,763,1,74,39,17,82,3334,135,511,0,24,1661,192,62,30
WEST BANK,Asia,Western Asia,331,261,70,47,101,32,0,0,96,50,5,0,0,0,0,4,2,5,19,1,9,6,0,16,2,0,0,6,1,54,8,1,3,5,14,2,0,10,9,5,0,0,0,14,0,1,0,7,0,1,19,21,2,1,8,0,4,0,0,7,42,1,11,0,2,5,3,0,0
YEMEN,Asia,Western Asia,830,751,79,260,143,20,20,0,319,42,18,0,0,8,0,9,3,5,167,6,3,4,2,34,10,0,0,3,1,78,5,1,7,8,25,4,0,57,21,14,0,8,2,7,0,1,0,5,4,2,111,23,5,43,13,0,3,1,0,2,70,5,33,0,0,21,2,1,1
ZAMBIA,Africa,Eastern Africa,522,253,269,112,241,37,0,0,3,103,18,3,0,5,1,6,8,10,33,4,4,11,3,14,13,0,1,15,7,23,9,4,12,0,25,17,2,31,9,10,0,0,2,12,1,14,0,1,2,0,34,24,23,5,18,0,0,3,2,14,65,4,17,0,0,5,3,1,0
ZIMBABWE,Africa,Eastern Africa,1276,655,621,105,768,149,2,0,1,197,37,1,2,14,0,17,20,7,50,5,20,11,5,56,46,0,1,40,10,38,25,21,20,8,91,13,11,43,38,60,0,9,1,41,17,6,12,12,8,2,88,34,21,17,78,0,10,20,1,21,141,18,26,0,5,12,11,9,0
