state,county,tract,geoid,estimate,moe,state_abbr
36,061,004300,36061004300,0.0,13.0,NY
36,061,004400,36061004400,0.0,21.0,NY
36,061,004500,36061004500,0.0,13.0,NY
36,061,004700,36061004700,0.0,13.0,NY
36,061,004800,36061004800,37.0,37.0,NY
36,061,004900,36061004900,0.0,13.0,NY
36,061,005000,36061005000,0.0,13.0,NY
36,061,005200,36061005200,0.0,13.0,NY
36,061,005400,36061005400,0.0,13.0,NY
36,061,005501,36061005501,11.0,19.0,NY
36,061,005502,36061005502,0.0,13.0,NY
36,061,005600,36061005600,0.0,13.0,NY
36,061,005700,36061005700,0.0,13.0,NY
36,061,005800,36061005800,0.0,13.0,NY
36,061,005900,36061005900,0.0,19.0,NY
36,061,006000,36061006000,0.0,19.0,NY
36,061,006100,36061006100,0.0,13.0,NY
36,061,006200,36061006200,0.0,13.0,NY
36,061,006300,36061006300,0.0,19.0,NY
36,061,006400,36061006400,0.0,19.0,NY
36,061,006500,36061006500,0.0,19.0,NY
36,061,006600,36061006600,0.0,21.0,NY
36,061,006700,36061006700,0.0,13.0,NY
36,061,006800,36061006800,0.0,19.0,NY
36,061,006900,36061006900,0.0,13.0,NY
36,061,007001,36061007001,0.0,13.0,NY
36,061,007002,36061007002,0.0,13.0,NY
36,061,007100,36061007100,0.0,19.0,NY
36,061,007200,36061007200,0.0,19.0,NY
36,061,007300,36061007300,0.0,19.0,NY
36,061,007400,36061007400,0.0,19.0,NY
36,061,007500,36061007500,0.0,13.0,NY
36,061,007600,36061007600,44.0,65.0,NY
36,061,007700,36061007700,0.0,19.0,NY
36,061,007800,36061007800,0.0,19.0,NY
36,061,007900,36061007900,0.0,13.0,NY
36,061,008000,36061008000,0.0,19.0,NY
36,061,008100,36061008100,0.0,19.0,NY
36,061,008200,36061008200,40.0,61.0,NY
36,061,008300,36061008300,0.0,13.0,NY
36,061,008400,36061008400,0.0,13.0,NY
36,061,008601,36061008601,0.0,13.0,NY
36,061,008602,36061008602,0.0,13.0,NY
36,061,008603,36061008603,0.0,19.0,NY
36,061,008700,36061008700,138.0,217.0,NY
36,061,008800,36061008800,43.0,70.0,NY
36,061,008900,36061008900,0.0,19.0,NY
36,061,009000,36061009000,253.0,281.0,NY
36,061,009100,36061009100,130.0,192.0,NY
36,061,009200,36061009200,0.0,13.0,NY
36,061,009300,36061009300,1.0,5.0,NY
36,061,009400,36061009400,0.0,13.0,NY
36,061,009500,36061009500,0.0,13.0,NY
36,061,009600,36061009600,0.0,13.0,NY
36,061,009700,36061009700,0.0,13.0,NY
36,061,009800,36061009800,0.0,19.0,NY
36,061,009901,36061009901,0.0,13.0,NY
36,061,009902,36061009902,0.0,13.0,NY
36,061,009903,36061009903,0.0,13.0,NY
36,061,010000,36061010000,0.0,13.0,NY
36,061,010100,36061010100,0.0,13.0,NY
36,061,010200,36061010200,0.0,13.0,NY
36,061,010300,36061010300,0.0,13.0,NY
36,061,010400,36061010400,0.0,13.0,NY
36,061,010601,36061010601,0.0,19.0,NY
36,061,010602,36061010602,0.0,19.0,NY
36,061,010801,36061010801,0.0,13.0,NY
36,061,010802,36061010802,0.0,13.0,NY
36,061,010803,36061010803,0.0,13.0,NY
36,061,010900,36061010900,0.0,13.0,NY
36,061,011000,36061011000,0.0,19.0,NY
36,061,011100,36061011100,0.0,13.0,NY
36,061,011201,36061011201,0.0,13.0,NY
36,061,011202,36061011202,0.0,13.0,NY
36,061,011203,36061011203,0.0,13.0,NY
36,061,011300,36061011300,0.0,13.0,NY
36,061,011401,36061011401,0.0,13.0,NY
36,061,011402,36061011402,0.0,13.0,NY
36,061,011500,36061011500,0.0,13.0,NY
36,061,011600,36061011600,0.0,13.0,NY
36,061,011700,36061011700,0.0,19.0,NY
36,061,011800,36061011800,0.0,19.0,NY
36,061,011900,36061011900,0.0,13.0,NY
36,061,012000,36061012000,0.0,13.0,NY
36,061,012101,36061012101,0.0,13.0,NY
36,061,012102,36061012102,0.0,13.0,NY
36,061,012200,36061012200,0.0,13.0,NY
36,061,012400,36061012400,0.0,19.0,NY
36,061,012500,36061012500,0.0,13.0,NY
36,061,012601,36061012601,0.0,19.0,NY
36,061,012602,36061012602,0.0,13.0,NY
36,061,012700,36061012700,0.0,19.0,NY
36,061,012800,36061012800,0.0,13.0,NY
36,061,012901,36061012901,0.0,19.0,NY
36,061,012902,36061012902,0.0,13.0,NY
36,061,013000,36061013000,0.0,13.0,NY
36,061,013100,36061013100,0.0,13.0,NY
36,061,013201,36061013201,9.0,15.0,NY
36,061,013202,36061013202,0.0,13.0,NY
36,061,013203,36061013203,0.0,13.0,NY
36,061,013300,36061013300,0.0,19.0,NY
36,061,013400,36061013400,0.0,21.0,NY
36,061,013501,36061013501,0.0,19.0,NY
36,061,013502,36061013502,0.0,19.0,NY
36,061,013601,36061013601,0.0,13.0,NY
36,061,013602,36061013602,0.0,19.0,NY
36,061,013603,36061013603,0.0,13.0,NY
36,061,013604,36061013604,0.0,13.0,NY
36,061,013700,36061013700,0.0,19.0,NY
36,061,013800,36061013800,0.0,21.0,NY
36,061,013900,36061013900,67.0,114.0,NY
36,061,014000,36061014000,0.0,19.0,NY
36,061,014200,36061014200,0.0,13.0,NY
36,061,014300,36061014300,0.0,13.0,NY
36,061,014401,36061014401,0.0,13.0,NY
36,061,014402,36061014402,49.0,76.0,NY
36,061,014500,36061014500,0.0,19.0,NY
36,061,014601,36061014601,20.0,36.0,NY
36,061,014602,36061014602,0.0,19.0,NY
36,061,014700,36061014700,0.0,13.0,NY
36,061,014801,36061014801,0.0,13.0,NY
36,061,014802,36061014802,0.0,19.0,NY
36,061,014900,36061014900,0.0,19.0,NY
36,061,015001,36061015001,0.0,13.0,NY
36,061,015002,36061015002,0.0,13.0,NY
36,061,015101,36061015101,0.0,13.0,NY
36,061,015102,36061015102,29.0,47.0,NY
36,061,015200,36061015200,0.0,19.0,NY
36,061,015301,36061015301,0.0,13.0,NY
36,061,015302,36061015302,0.0,19.0,NY
36,061,015401,36061015401,0.0,13.0,NY
36,061,015402,36061015402,0.0,13.0,NY
36,061,015403,36061015403,0.0,19.0,NY
36,061,015501,36061015501,0.0,19.0,NY
36,061,015502,36061015502,0.0,19.0,NY
36,061,015601,36061015601,0.0,13.0,NY
36,061,015602,36061015602,0.0,13.0,NY
36,061,015700,36061015700,0.0,21.0,NY
36,061,015801,36061015801,0.0,19.0,NY
36,061,015802,36061015802,0.0,13.0,NY
36,061,015900,36061015900,0.0,19.0,NY
36,061,016001,36061016001,0.0,13.0,NY
36,061,016002,36061016002,0.0,13.0,NY
36,061,016100,36061016100,0.0,19.0,NY
36,061,016200,36061016200,0.0,19.0,NY
36,061,016300,36061016300,82.0,132.0,NY
36,061,016400,36061016400,0.0,19.0,NY
36,061,016500,36061016500,0.0,19.0,NY
36,061,016600,36061016600,53.0,44.0,NY
36,061,016700,36061016700,0.0,19.0,NY
36,061,016800,36061016800,0.0,13.0,NY
36,061,016900,36061016900,0.0,19.0,NY
36,061,017000,36061017000,36.0,58.0,NY
36,061,017100,36061017100,0.0,19.0,NY
36,061,017200,36061017200,68.0,110.0,NY
36,061,017300,36061017300,0.0,19.0,NY
36,061,017401,36061017401,8.0,15.0,NY
36,061,017402,36061017402,0.0,13.0,NY
36,061,017500,36061017500,0.0,21.0,NY
36,061,017700,36061017700,2.0,4.0,NY
36,061,017800,36061017800,0.0,13.0,NY
36,061,017900,36061017900,0.0,19.0,NY
36,061,018000,36061018000,0.0,19.0,NY
36,061,018100,36061018100,0.0,19.0,NY
36,061,018200,36061018200,16.0,27.0,NY
36,061,018300,36061018300,0.0,19.0,NY
36,061,018400,36061018400,3.0,5.0,NY
36,061,018500,36061018500,0.0,13.0,NY
36,061,018600,36061018600,0.0,19.0,NY
36,061,018700,36061018700,0.0,21.0,NY
36,061,018800,36061018800,0.0,19.0,NY
36,061,018900,36061018900,6.0,12.0,NY
36,061,019000,36061019000,7.0,12.0,NY
36,061,019100,36061019100,6.0,12.0,NY
36,061,019200,36061019200,0.0,13.0,NY
36,061,019300,36061019300,0.0,19.0,NY
36,061,019400,36061019400,0.0,19.0,NY
36,061,019500,36061019500,0.0,19.0,NY
36,061,019600,36061019600,0.0,13.0,NY
36,061,019701,36061019701,6.0,10.0,NY
36,061,019702,36061019702,0.0,13.0,NY
36,061,019800,36061019800,0.0,13.0,NY
36,061,019900,36061019900,0.0,19.0,NY
36,061,020000,36061020000,0.0,13.0,NY
36,061,020101,36061020101,0.0,13.0,NY
36,061,020102,36061020102,9.0,15.0,NY
36,061,020300,36061020300,0.0,13.0,NY
36,061,020500,36061020500,0.0,19.0,NY
36,061,020600,36061020600,0.0,13.0,NY
36,061,020701,36061020701,112.0,181.0,NY
36,061,020800,36061020800,6.0,14.0,NY
36,061,020901,36061020901,0.0,13.0,NY
36,061,021000,36061021000,25.0,40.0,NY
36,061,021100,36061021100,13.0,22.0,NY
36,061,021200,36061021200,22.0,35.0,NY
36,061,021303,36061021303,14.0,30.0,NY
36,061,021400,36061021400,23.0,32.0,NY
36,061,021500,36061021500,23.0,40.0,NY
36,061,021600,36061021600,0.0,19.0,NY
36,061,021703,36061021703,0.0,13.0,NY
36,061,021800,36061021800,0.0,19.0,NY
36,061,021900,36061021900,0.0,19.0,NY
36,061,022000,36061022000,0.0,19.0,NY
36,061,022102,36061022102,0.0,13.0,NY
36,061,022200,36061022200,11.0,17.0,NY
36,061,022301,36061022301,80.0,131.0,NY
36,061,022302,36061022302,0.0,13.0,NY
36,061,022400,36061022400,0.0,19.0,NY
36,061,022500,36061022500,20.0,36.0,NY
36,061,022600,36061022600,10.0,22.0,NY
36,061,022700,36061022700,0.0,19.0,NY
36,061,022800,36061022800,14.0,26.0,NY
36,061,022900,36061022900,0.0,19.0,NY
36,061,023000,36061023000,100.0,147.0,NY
36,061,023100,36061023100,59.0,77.0,NY
36,061,023200,36061023200,0.0,19.0,NY
36,061,023300,36061023300,0.0,19.0,NY
36,061,023400,36061023400,0.0,19.0,NY
36,061,023501,36061023501,0.0,19.0,NY
36,061,023502,36061023502,0.0,13.0,NY
36,061,023600,36061023600,0.0,21.0,NY
36,061,023700,36061023700,0.0,19.0,NY
36,061,023802,36061023802,9.0,17.0,NY
36,061,023803,36061023803,120.0,183.0,NY
36,061,023804,36061023804,0.0,13.0,NY
36,061,023900,36061023900,0.0,13.0,NY
36,061,024000,36061024000,11.0,15.0,NY
36,061,024100,36061024100,0.0,19.0,NY
36,061,024200,36061024200,0.0,19.0,NY
36,061,024301,36061024301,4.0,6.0,NY
36,061,024302,36061024302,14.0,19.0,NY
36,061,024500,36061024500,0.0,21.0,NY
36,061,024700,36061024700,0.0,19.0,NY
36,061,024900,36061024900,26.0,31.0,NY
36,061,025100,36061025100,0.0,13.0,NY
36,061,025300,36061025300,0.0,21.0,NY
36,061,025500,36061025500,0.0,19.0,NY
36,061,025700,36061025700,0.0,13.0,NY
36,061,025900,36061025900,24.0,35.0,NY
36,061,026100,36061026100,0.0,21.0,NY
36,061,026300,36061026300,0.0,19.0,NY
36,061,026500,36061026500,65.0,120.0,NY
36,061,026700,36061026700,0.0,13.0,NY
36,061,026900,36061026900,0.0,19.0,NY
36,061,027100,36061027100,1.0,3.0,NY
36,061,027300,36061027300,0.0,19.0,NY
36,061,027500,36061027500,0.0,13.0,NY
36,061,027700,36061027700,0.0,19.0,NY
36,061,027900,36061027900,0.0,21.0,NY
36,061,028100,36061028100,0.0,13.0,NY
36,061,028300,36061028300,0.0,19.0,NY
36,061,028500,36061028500,0.0,19.0,NY
36,061,028700,36061028700,0.0,13.0,NY
36,061,029100,36061029100,0.0,21.0,NY
36,061,029300,36061029300,0.0,19.0,NY
36,061,029500,36061029500,0.0,19.0,NY
36,061,029700,36061029700,0.0,13.0,NY
36,061,029900,36061029900,0.0,13.0,NY
36,061,030300,36061030300,0.0,13.0,NY
36,061,030700,36061030700,0.0,13.0,NY
36,061,030900,36061030900,37.0,62.0,NY
36,061,031100,36061031100,0.0,13.0,NY
36,061,031703,36061031703,0.0,19.0,NY
36,061,031704,36061031704,0.0,21.0,NY
36,061,031900,36061031900,0.0,13.0,NY
36,081,000101,36081000101,0.0,13.0,NY
36,081,000102,36081000102,0.0,19.0,NY
36,081,000103,36081000103,0.0,13.0,NY
36,081,000104,36081000104,0.0,13.0,NY
36,081,000200,36081000200,90.0,66.0,NY
36,081,000400,36081000400,48.0,69.0,NY
36,081,000600,36081000600,91.0,80.0,NY
36,081,000701,36081000701,10.0,18.0,NY
36,081,000702,36081000702,0.0,13.0,NY
36,081,000800,36081000800,0.0,13.0,NY
36,081,001000,36081001000,16.0,25.0,NY
36,081,001200,36081001200,121.0,157.0,NY
36,081,001400,36081001400,189.0,241.0,NY
36,081,001600,36081001600,0.0,13.0,NY
36,081,001800,36081001800,59.0,56.0,NY
36,081,001901,36081001901,0.0,13.0,NY
36,081,001902,36081001902,0.0,19.0,NY
36,081,001903,36081001903,0.0,13.0,NY
36,081,002000,36081002000,0.0,13.0,NY
36,081,002200,36081002200,97.0,121.0,NY
36,081,002400,36081002400,53.0,84.0,NY
36,081,002500,36081002500,0.0,19.0,NY
36,081,002600,36081002600,290.0,324.0,NY
36,081,002800,36081002800,231.0,283.0,NY
36,081,003000,36081003000,104.0,85.0,NY
36,081,003100,36081003100,0.0,13.0,NY
36,081,003200,36081003200,87.0,89.0,NY
36,081,003301,36081003301,0.0,13.0,NY
36,081,003302,36081003302,0.0,13.0,NY
36,081,003400,36081003400,72.0,109.0,NY
36,081,003600,36081003600,174.0,163.0,NY
36,081,003700,36081003700,0.0,13.0,NY
36,081,003800,36081003800,36.0,52.0,NY
36,081,003900,36081003900,0.0,13.0,NY
36,081,004001,36081004001,55.0,70.0,NY
36,081,004002,36081004002,98.0,69.0,NY
36,081,004200,36081004200,287.0,239.0,NY
36,081,004300,36081004300,0.0,13.0,NY
36,081,004401,36081004401,65.0,72.0,NY
36,081,004500,36081004500,0.0,13.0,NY
36,081,004700,36081004700,0.0,13.0,NY
36,081,005000,36081005000,0.0,13.0,NY
36,081,005100,36081005100,0.0,13.0,NY
36,081,005200,36081005200,127.0,155.0,NY
36,081,005300,36081005300,0.0,19.0,NY
36,081,005400,36081005400,279.0,221.0,NY
36,081,005500,36081005500,0.0,13.0,NY
36,081,005700,36081005700,0.0,13.0,NY
36,081,005800,36081005800,208.0,250.0,NY
36,081,005900,36081005900,9.0,14.0,NY
36,081,006100,36081006100,22.0,36.0,NY
36,081,006201,36081006201,67.0,89.0,NY
36,081,006202,36081006202,137.0,216.0,NY
36,081,006300,36081006300,0.0,19.0,NY
36,081,006501,36081006501,0.0,13.0,NY
36,081,006502,36081006502,0.0,13.0,NY
36,081,006900,36081006900,0.0,13.0,NY
36,081,007100,36081007100,0.0,13.0,NY
36,081,007300,36081007300,32.0,38.0,NY
36,081,007500,36081007500,0.0,13.0,NY
36,081,007700,36081007700,40.0,49.0,NY
36,081,007900,36081007900,52.0,70.0,NY
36,081,008100,36081008100,0.0,13.0,NY
36,081,008300,36081008300,0.0,13.0,NY
36,081,008500,36081008500,0.0,13.0,NY
36,081,008600,36081008600,123.0,107.0,NY
36,081,008700,36081008700,0.0,13.0,NY
36,081,008800,36081008800,29.0,39.0,NY
36,081,009100,36081009100,0.0,13.0,NY
36,081,009400,36081009400,689.0,368.0,NY
36,081,009500,36081009500,0.0,13.0,NY
36,081,009600,36081009600,1058.0,541.0,NY
36,081,009700,36081009700,0.0,13.0,NY
36,081,009800,36081009800,605.0,370.0,NY
36,081,009900,36081009900,0.0,13.0,NY
36,081,010000,36081010000,476.0,347.0,NY
36,081,010100,36081010100,0.0,13.0,NY
36,081,010200,36081010200,682.0,284.0,NY
36,081,010300,36081010300,0.0,13.0,NY
36,081,010400,36081010400,754.0,384.0,NY
36,081,010500,36081010500,54.0,46.0,NY
36,081,010600,36081010600,481.0,307.0,NY
36,081,010701,36081010701,0.0,13.0,NY
36,081,010800,36081010800,894.0,481.0,NY
36,081,011000,36081011000,515.0,260.0,NY
36,081,011100,36081011100,0.0,13.0,NY
36,081,011200,36081011200,359.0,235.0,NY
36,081,011300,36081011300,0.0,13.0,NY
36,081,011400,36081011400,349.0,301.0,NY
36,081,011500,36081011500,0.0,13.0,NY
36,081,011600,36081011600,206.0,139.0,NY
36,081,011700,36081011700,0.0,13.0,NY
36,081,011800,36081011800,215.0,137.0,NY
36,081,011900,36081011900,0.0,13.0,NY
36,081,012000,36081012000,174.0,161.0,NY
36,081,012100,36081012100,0.0,13.0,NY
36,081,012200,36081012200,216.0,141.0,NY
36,081,012301,36081012301,32.0,42.0,NY
36,081,012400,36081012400,146.0,118.0,NY
36,081,012500,36081012500,0.0,13.0,NY
36,081,012601,36081012601,390.0,237.0,NY
36,081,012602,36081012602,186.0,159.0,NY
36,081,012800,36081012800,56.0,69.0,NY
36,081,013000,36081013000,0.0,13.0,NY
36,081,013200,36081013200,0.0,13.0,NY
36,081,013400,36081013400,29.0,111.0,NY
36,081,013500,36081013500,0.0,13.0,NY
36,081,013600,36081013600,22.0,33.0,NY
36,081,013700,36081013700,0.0,13.0,NY
36,081,013800,36081013800,40.0,70.0,NY
36,081,014000,36081014000,82.0,75.0,NY
36,081,014100,36081014100,0.0,13.0,NY
36,081,014201,36081014201,281.0,186.0,NY
36,081,014202,36081014202,395.0,268.0,NY
36,081,014300,36081014300,28.0,40.0,NY
36,081,014400,36081014400,63.0,91.0,NY
36,081,014500,36081014500,0.0,13.0,NY
36,081,014700,36081014700,0.0,13.0,NY
36,081,014800,36081014800,248.0,156.0,NY
36,081,014900,36081014900,0.0,13.0,NY
36,081,015000,36081015000,239.0,156.0,NY
36,081,015100,36081015100,10.0,14.0,NY
36,081,015200,36081015200,569.0,345.0,NY
36,081,015300,36081015300,0.0,13.0,NY
36,081,015400,36081015400,383.0,189.0,NY
36,081,015500,36081015500,0.0,13.0,NY
36,081,015600,36081015600,419.0,322.0,NY
36,081,015700,36081015700,0.0,13.0,NY
36,081,015801,36081015801,501.0,260.0,NY
36,081,015802,36081015802,818.0,323.0,NY
36,081,015900,36081015900,0.0,13.0,NY
36,081,016100,36081016100,9.0,14.0,NY
36,081,016300,36081016300,14.0,23.0,NY
36,081,016400,36081016400,906.0,312.0,NY
36,081,016600,36081016600,1196.0,592.0,NY
36,081,016800,36081016800,870.0,344.0,NY
36,081,016900,36081016900,0.0,19.0,NY
36,081,017000,36081017000,787.0,544.0,NY
36,081,017101,36081017101,0.0,13.0,NY
36,081,017102,36081017102,0.0,13.0,NY
36,081,017200,36081017200,456.0,281.0,NY
36,081,017400,36081017400,834.0,329.0,NY
36,081,017600,36081017600,257.0,156.0,NY
36,081,017800,36081017800,590.0,343.0,NY
36,081,017901,36081017901,47.0,55.0,NY
36,081,017902,36081017902,0.0,13.0,NY
36,081,018000,36081018000,226.0,172.0,NY
36,081,018101,36081018101,36.0,57.0,NY
36,081,018102,36081018102,0.0,13.0,NY
36,081,018200,36081018200,361.0,359.0,NY
36,081,018300,36081018300,0.0,19.0,NY
36,081,018401,36081018401,274.0,156.0,NY
36,081,018402,36081018402,147.0,97.0,NY
36,081,018501,36081018501,0.0,13.0,NY
36,081,018502,36081018502,38.0,55.0,NY
36,081,018600,36081018600,54.0,80.0,NY
36,081,018700,36081018700,16.0,41.0,NY
36,081,018800,36081018800,62.0,61.0,NY
36,081,018900,36081018900,0.0,13.0,NY
36,081,019000,36081019000,598.0,250.0,NY
36,081,019200,36081019200,393.0,273.0,NY
36,081,019400,36081019400,521.0,230.0,NY
36,081,019600,36081019600,576.0,296.0,NY
36,081,019800,36081019800,271.0,297.0,NY
36,081,019901,36081019901,6.0,8.0,NY
36,081,019902,36081019902,0.0,13.0,NY
36,081,019903,36081019903,0.0,13.0,NY
36,081,020200,36081020200,320.0,370.0,NY
36,081,020400,36081020400,191.0,141.0,NY
36,081,020500,36081020500,0.0,13.0,NY
36,081,020600,36081020600,221.0,126.0,NY
36,081,020800,36081020800,236.0,186.0,NY
36,081,021200,36081021200,273.0,181.0,NY
36,081,021400,36081021400,277.0,308.0,NY
36,081,021601,36081021601,63.0,64.0,NY
36,081,021602,36081021602,0.0,13.0,NY
36,081,021603,36081021603,0.0,13.0,NY
36,081,021900,36081021900,0.0,13.0,NY
36,081,022001,36081022001,287.0,346.0,NY
36,081,022002,36081022002,0.0,19.0,NY
36,081,022900,36081022900,0.0,13.0,NY
36,081,023000,36081023000,30.0,34.0,NY
36,081,023200,36081023200,542.0,347.0,NY
36,081,023501,36081023501,0.0,13.0,NY
36,081,023502,36081023502,32.0,47.0,NY
36,081,023600,36081023600,12.0,29.0,NY
36,081,023800,36081023800,76.0,103.0,NY
36,081,024000,36081024000,301.0,281.0,NY
36,081,024300,36081024300,0.0,19.0,NY
36,081,024500,36081024500,32.0,51.0,NY
36,081,024600,36081024600,0.0,13.0,NY
36,081,024700,36081024700,0.0,13.0,NY
36,081,024900,36081024900,0.0,19.0,NY
36,081,025100,36081025100,0.0,19.0,NY
36,081,025301,36081025301,0.0,13.0,NY
36,081,025302,36081025302,0.0,13.0,NY
36,081,025401,36081025401,207.0,311.0,NY
36,081,025402,36081025402,316.0,394.0,NY
36,081,025500,36081025500,0.0,13.0,NY
36,081,025700,36081025700,0.0,13.0,NY
36,081,025800,36081025800,176.0,148.0,NY
36,081,025900,36081025900,0.0,13.0,NY
36,081,026000,36081026000,138.0,152.0,NY
36,081,026100,36081026100,0.0,19.0,NY
36,081,026200,36081026200,238.0,145.0,NY
36,081,026300,36081026300,0.0,13.0,NY
36,081,026400,36081026400,201.0,153.0,NY
36,081,026501,36081026501,0.0,13.0,NY
36,081,026502,36081026502,0.0,13.0,NY
36,081,026600,36081026600,217.0,271.0,NY
36,081,026700,36081026700,0.0,13.0,NY
36,081,026901,36081026901,43.0,50.0,NY
36,081,026902,36081026902,89.0,120.0,NY
36,081,027000,36081027000,351.0,216.0,NY
36,081,027101,36081027101,0.0,19.0,NY
36,081,027102,36081027102,0.0,13.0,NY
36,081,027200,36081027200,101.0,130.0,NY
36,081,027301,36081027301,0.0,13.0,NY
36,081,027302,36081027302,0.0,13.0,NY
36,081,027400,36081027400,127.0,94.0,NY
36,081,027500,36081027500,0.0,19.0,NY
36,081,027600,36081027600,134.0,198.0,NY
36,081,027701,36081027701,0.0,13.0,NY
36,081,027702,36081027702,313.0,490.0,NY
36,081,027800,36081027800,63.0,51.0,NY
36,081,027900,36081027900,0.0,19.0,NY
36,081,028000,36081028000,15.0,24.0,NY
36,081,028100,36081028100,0.0,19.0,NY
36,081,028200,36081028200,266.0,362.0,NY
36,081,028300,36081028300,21.0,32.0,NY
36,081,028400,36081028400,45.0,56.0,NY
36,081,028500,36081028500,0.0,19.0,NY
36,081,028700,36081028700,0.0,19.0,NY
36,081,028801,36081028801,213.0,250.0,NY
36,081,028802,36081028802,102.0,144.0,NY
36,081,028803,36081028803,0.0,13.0,NY
36,081,028900,36081028900,9.0,14.0,NY
36,081,029100,36081029100,5.0,12.0,NY
36,081,029300,36081029300,0.0,13.0,NY
36,081,029400,36081029400,383.0,350.0,NY
36,081,029500,36081029500,81.0,129.0,NY
36,081,029700,36081029700,0.0,13.0,NY
36,081,029900,36081029900,0.0,13.0,NY
36,081,030600,36081030600,240.0,167.0,NY
36,081,030903,36081030903,48.0,57.0,NY
36,081,030904,36081030904,0.0,13.0,NY
36,081,030905,36081030905,4.0,19.0,NY
36,081,030906,36081030906,0.0,13.0,NY
36,081,031700,36081031700,0.0,19.0,NY
36,081,032000,36081032000,77.0,69.0,NY
36,081,032700,36081032700,0.0,13.0,NY
36,081,032800,36081032800,143.0,154.0,NY
36,081,032900,36081032900,61.0,95.0,NY
36,081,033000,36081033000,136.0,136.0,NY
36,081,033100,36081033100,0.0,13.0,NY
36,081,033401,36081033401,79.0,95.0,NY
36,081,033403,36081033403,53.0,92.0,NY
36,081,033404,36081033404,193.0,303.0,NY
36,081,033405,36081033405,201.0,174.0,NY
36,081,033700,36081033700,0.0,13.0,NY
36,081,033900,36081033900,36.0,63.0,NY
36,081,034700,36081034700,0.0,13.0,NY
36,081,035100,36081035100,0.0,13.0,NY
36,081,035200,36081035200,54.0,53.0,NY
36,081,035300,36081035300,0.0,13.0,NY
36,081,035700,36081035700,6.0,14.0,NY
36,081,035800,36081035800,59.0,93.0,NY
36,081,036100,36081036100,0.0,13.0,NY
36,081,036300,36081036300,9.0,16.0,NY
36,081,036500,36081036500,0.0,13.0,NY
36,081,036600,36081036600,46.0,73.0,NY
36,081,036700,36081036700,0.0,13.0,NY
36,081,036800,36081036800,97.0,129.0,NY
36,081,037100,36081037100,12.0,17.0,NY
36,081,037300,36081037300,12.0,20.0,NY
36,081,037501,36081037501,0.0,13.0,NY
36,081,037502,36081037502,0.0,13.0,NY
36,081,037600,36081037600,379.0,349.0,NY
36,081,037700,36081037700,0.0,13.0,NY
36,081,037900,36081037900,0.0,19.0,NY
36,081,038100,36081038100,0.0,19.0,NY
36,081,038301,36081038301,0.0,13.0,NY
36,081,038302,36081038302,0.0,13.0,NY
36,081,038400,36081038400,142.0,209.0,NY
36,081,039400,36081039400,103.0,80.0,NY
36,081,039800,36081039800,28.0,30.0,NY
36,081,039901,36081039901,0.0,13.0,NY
36,081,039902,36081039902,19.0,37.0,NY
36,081,040000,36081040000,30.0,37.0,NY
36,081,040101,36081040101,0.0,13.0,NY
36,081,040102,36081040102,0.0,13.0,NY
36,081,040200,36081040200,26.0,45.0,NY
36,081,040301,36081040301,0.0,13.0,NY
36,081,040302,36081040302,0.0,13.0,NY
36,081,040400,36081040400,30.0,37.0,NY
36,081,040501,36081040501,0.0,13.0,NY
36,081,040502,36081040502,0.0,13.0,NY
36,081,040701,36081040701,0.0,13.0,NY
36,081,040702,36081040702,0.0,13.0,NY
36,081,040901,36081040901,0.0,13.0,NY
36,081,040902,36081040902,24.0,35.0,NY
36,081,041100,36081041100,94.0,105.0,NY
36,081,041300,36081041300,0.0,13.0,NY
36,081,041400,36081041400,1144.0,738.0,NY
36,081,041500,36081041500,0.0,13.0,NY
36,081,042400,36081042400,332.0,276.0,NY
36,081,042600,36081042600,16.0,20.0,NY
36,081,042700,36081042700,0.0,13.0,NY
36,081,043200,36081043200,1.0,2.0,NY
36,081,043400,36081043400,124.0,121.0,NY
36,081,043701,36081043701,82.0,88.0,NY
36,081,043702,36081043702,17.0,27.0,NY
36,081,043900,36081043900,0.0,13.0,NY
36,081,044000,36081044000,364.0,321.0,NY
36,081,044301,36081044301,0.0,13.0,NY
36,081,044302,36081044302,222.0,197.0,NY
36,081,044400,36081044400,640.0,290.0,NY
36,081,044601,36081044601,55.0,56.0,NY
36,081,044602,36081044602,191.0,164.0,NY
36,081,044800,36081044800,113.0,105.0,NY
36,081,045000,36081045000,148.0,181.0,NY
36,081,045200,36081045200,4.0,7.0,NY
36,081,045400,36081045400,473.0,686.0,NY
36,081,045500,36081045500,0.0,21.0,NY
36,081,045600,36081045600,67.0,89.0,NY
36,081,045700,36081045700,0.0,13.0,NY
36,081,045800,36081045800,125.0,183.0,NY
36,081,045900,36081045900,19.0,29.0,NY
36,081,046000,36081046000,113.0,90.0,NY
36,081,046100,36081046100,0.0,13.0,NY
36,081,046200,36081046200,273.0,168.0,NY
36,081,046300,36081046300,80.0,129.0,NY
36,081,046400,36081046400,37.0,42.0,NY
36,081,046500,36081046500,0.0,13.0,NY
36,081,046600,36081046600,67.0,65.0,NY
36,081,046700,36081046700,0.0,19.0,NY
36,081,046800,36081046800,398.0,241.0,NY
36,081,046901,36081046901,0.0,13.0,NY
36,081,046902,36081046902,0.0,13.0,NY
36,081,047000,36081047000,896.0,446.0,NY
36,081,047100,36081047100,0.0,13.0,NY
36,081,047200,36081047200,304.0,218.0,NY
